Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Marc-André ter Stegen,de GER,GK,30-341,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Robert Lewandowski,pl POL,FW,34-228,23,22,1857.0,20.6,17.0,6.0,23.0,17.0,0.0,1.0,3.0,1.0,16.3,15.5,3.7,19.3,30.0,68.0,158.0,0.82,0.29,1.11,0.82,1.11,0.79,0.18,0.97,0.75,0.93,Matches
Gavi,es ESP,"MF,FW",18-244,26,21,1783.0,19.8,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,2.1,2.1,3.0,5.1,34.0,97.0,119.0,0.05,0.15,0.2,0.05,0.2,0.11,0.15,0.26,0.11,0.26,Matches
Frenkie de Jong,nl NED,MF,25-329,24,20,1781.0,19.8,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.8,1.8,2.3,4.2,60.0,165.0,61.0,0.1,0.05,0.15,0.1,0.15,0.09,0.12,0.21,0.09,0.21,Matches
Alejandro Balde,es ESP,DF,19-170,23,20,1660.0,18.4,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,3.5,4.0,60.0,53.0,144.0,0.0,0.27,0.27,0.0,0.27,0.02,0.19,0.21,0.02,0.21,Matches
Sergio Busquets,es ESP,MF,34-264,22,20,1647.0,18.3,0.0,3.0,3.0,0.0,0.0,0.0,6.0,1.0,0.3,0.3,2.0,2.2,11.0,155.0,23.0,0.0,0.16,0.16,0.0,0.16,0.01,0.11,0.12,0.01,0.12,Matches
Pedri,es ESP,MF,20-132,21,18,1629.0,18.1,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,3.7,3.7,3.3,7.0,50.0,147.0,73.0,0.33,0.0,0.33,0.33,0.33,0.2,0.18,0.39,0.2,0.39,Matches
Jules Koundé,fr FRA,DF,24-145,19,18,1571.0,17.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,1.3,2.1,31.0,104.0,27.0,0.0,0.11,0.11,0.0,0.11,0.04,0.08,0.12,0.04,0.12,Matches
Raphinha,br BRA,FW,26-113,25,15,1351.0,15.0,6.0,4.0,10.0,6.0,0.0,0.0,6.0,0.0,6.5,6.5,5.3,11.8,74.0,73.0,223.0,0.4,0.27,0.67,0.4,0.67,0.43,0.35,0.79,0.43,0.79,Matches
Andreas Christensen,dk DEN,DF,26-361,16,15,1263.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,0.9,16.0,72.0,2.0,0.0,0.07,0.07,0.0,0.07,0.03,0.03,0.06,0.03,0.06,Matches
Ronald Araújo,uy URU,DF,24-030,15,14,1198.0,13.3,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,1.3,1.3,0.5,1.9,22.0,47.0,8.0,0.0,0.15,0.15,0.0,0.15,0.1,0.04,0.14,0.1,0.14,Matches
Ousmane Dembélé,fr FRA,FW,25-326,18,14,1100.0,12.2,5.0,5.0,10.0,5.0,0.0,0.0,4.0,0.0,2.9,2.9,3.7,6.6,91.0,58.0,148.0,0.41,0.41,0.82,0.41,0.82,0.24,0.3,0.54,0.24,0.54,Matches
Eric García,es ESP,DF,22-087,15,12,999.0,11.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.4,1.4,0.0,1.4,17.0,68.0,4.0,0.09,0.0,0.09,0.09,0.09,0.12,0.0,0.12,0.12,0.12,Matches
Ferrán Torres,es ESP,FW,23-036,24,11,1090.0,12.1,3.0,1.0,4.0,3.0,0.0,1.0,4.0,1.0,4.7,3.9,3.6,7.5,36.0,35.0,154.0,0.25,0.08,0.33,0.25,0.33,0.39,0.3,0.68,0.32,0.62,Matches
Jordi Alba,es ESP,DF,34-016,17,11,1089.0,12.1,1.0,3.0,4.0,1.0,0.0,0.0,4.0,1.0,0.6,0.6,5.4,6.0,31.0,113.0,112.0,0.08,0.25,0.33,0.08,0.33,0.05,0.45,0.5,0.05,0.5,Matches
Sergi Roberto,es ESP,"DF,MF",31-058,18,11,1037.0,11.5,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,1.9,1.9,0.7,2.6,36.0,75.0,49.0,0.35,0.09,0.43,0.35,0.43,0.17,0.06,0.23,0.17,0.23,Matches
Ansu Fati,es ESP,FW,20-157,25,10,1015.0,11.3,4.0,3.0,7.0,4.0,0.0,0.0,3.0,0.0,6.3,6.3,1.0,7.2,29.0,28.0,123.0,0.35,0.27,0.62,0.35,0.62,0.55,0.09,0.64,0.55,0.64,Matches
Marcos Alonso,es ESP,DF,32-099,16,7,772.0,8.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.3,1.1,18.0,55.0,3.0,0.12,0.0,0.12,0.12,0.12,0.1,0.03,0.13,0.1,0.13,Matches
Franck Kessié,ci CIV,MF,26-108,19,4,625.0,6.9,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.2,1.2,0.6,1.8,11.0,21.0,24.0,0.14,0.14,0.29,0.14,0.29,0.17,0.09,0.26,0.17,0.26,Matches
Gerard Piqué,es ESP,DF,36-063,6,4,384.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.4,0.4,0.0,0.4,3.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.09,0.09,0.09,Matches
Memphis,nl NED,FW,29-052,2,2,114.0,1.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,1.0,2.0,7.0,19.0,0.79,0.0,0.79,0.79,0.79,0.68,0.11,0.79,0.68,0.79,Matches
Héctor Bellerín,es ESP,DF,28-018,3,1,143.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Pablo Torre,es ESP,"MF,FW",20-003,3,0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ángel Alarcón,es ESP,"MF,FW",18-326,4,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches
Pierre-Emerick Aubameyang,ga GAB,FW,33-292,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,1.18,1.18,1.18,Matches
Aleix Garrido,es ESP,FW,19-043,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Chadi Riad,ma MAR,MF,19-293,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arnau Tenas,es ESP,GK,21-311,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches
Ander Astralaga,es ESP,GK,19-034,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marc Casado,es ESP,MF,19-204,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Estanis,es ESP,FW,19-225,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Iñaki Peña,es ESP,GK,24-035,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Miralem Pjanić,ba BIH,MF,33-004,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.6,27,297,2430.0,27.0,53.0,41.0,94.0,53.0,0.0,2.0,65.0,6.0,53.0,51.6,40.7,92.3,665.0,1495.0,1487.0,1.96,1.52,3.48,1.96,3.48,1.96,1.51,3.47,1.91,3.42,
Opponent Total,,,28.2,27,297,2430.0,27.0,7.0,3.0,10.0,5.0,2.0,2.0,69.0,5.0,21.6,20.0,14.2,34.2,347.0,717.0,716.0,0.26,0.11,0.37,0.19,0.3,0.8,0.53,1.33,0.74,1.27,
