Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Marc-André ter Stegen,de GER,GK,30-338,27.0,1077,808,1065,12,0,0,1077,0,0,,0,,695,3372,2349,0,0,0,1,1,644,0,Matches
Robert Lewandowski,pl POL,FW,34-225,20.6,770,14,31,297,448,133,769,38,20,52.6,16,42.1,519,2549,899,30,22,15,62,32,656,158,Matches
Gavi,es ESP,"MF,FW",18-241,19.8,1101,22,110,580,424,54,1101,52,24,46.2,19,36.5,711,3741,1753,35,45,6,48,20,817,119,Matches
Frenkie de Jong,nl NED,MF,25-326,19.8,1643,28,270,1003,387,33,1643,44,27,61.4,14,31.8,1133,7050,4090,60,60,6,19,19,1307,61,Matches
Alejandro Balde,es ESP,DF,19-167,18.4,1354,31,306,622,444,48,1354,59,33,55.9,21,35.6,872,4843,2705,60,48,22,28,12,929,144,Matches
Sergio Busquets,es ESP,MF,34-261,18.3,1484,48,298,992,207,11,1484,13,9,69.2,2,15.4,830,3261,1545,11,21,0,15,10,1047,23,Matches
Pedri,es ESP,MF,20-129,18.1,1343,11,133,771,454,44,1343,47,29,61.7,16,34.0,955,5465,2741,50,69,11,29,23,1066,73,Matches
Jules Koundé,fr FRA,DF,24-142,17.5,1437,90,483,773,193,24,1437,18,10,55.6,6,33.3,930,4613,2802,31,30,3,19,11,1027,27,Matches
Raphinha,br BRA,FW,26-110,15.0,1059,12,56,347,666,100,1059,72,30,41.7,36,50.0,694,3984,1983,74,44,45,39,16,767,223,Matches
Andreas Christensen,dk DEN,DF,26-358,14.0,1214,98,478,702,37,9,1214,2,0,0.0,2,100.0,847,4312,2517,16,13,0,9,1,918,2,Matches
Ronald Araújo,uy URU,DF,24-027,13.3,890,66,308,545,44,20,890,6,6,100.0,0,0.0,582,3649,2518,22,7,1,3,4,627,8,Matches
Ousmane Dembélé,fr FRA,FW,25-323,12.2,797,2,24,257,530,68,797,75,27,36.0,41,54.7,578,4684,2497,91,61,42,18,16,646,148,Matches
Eric García,es ESP,DF,22-084,11.1,987,80,425,536,32,4,987,4,2,50.0,2,50.0,654,3231,1851,17,15,0,6,0,745,4,Matches
Ferrán Torres,es ESP,FW,23-033,12.1,605,10,54,188,371,77,604,62,30,48.4,21,33.9,416,2270,1018,36,29,22,37,21,477,153,Matches
Jordi Alba,es ESP,DF,34-013,12.1,1216,27,230,630,363,24,1216,8,4,50.0,4,50.0,735,2964,1621,31,23,4,5,6,869,112,Matches
Sergi Roberto,es ESP,"DF,MF",31-055,11.5,830,28,151,455,227,22,830,12,5,41.7,4,33.3,525,2261,1366,35,23,6,5,3,614,49,Matches
Ansu Fati,es ESP,FW,20-154,11.3,576,9,46,212,320,86,576,33,17,51.5,13,39.4,412,2118,957,30,20,17,31,28,467,123,Matches
Marcos Alonso,es ESP,DF,32-096,8.6,768,70,292,424,53,6,768,1,1,100.0,0,0.0,515,3099,1822,18,8,0,6,1,568,3,Matches
Franck Kessié,ci CIV,MF,26-105,6.9,344,18,74,191,81,19,344,14,6,42.9,5,35.7,224,1132,439,11,8,1,17,8,260,24,Matches
Gerard Piqué,es ESP,DF,36-060,4.3,424,38,126,290,9,5,424,1,1,100.0,0,0.0,284,1789,1197,3,2,0,2,1,320,1,Matches
Memphis,nl NED,FW,29-049,1.3,84,0,5,25,55,13,84,7,3,42.9,3,42.9,50,233,91,2,2,3,7,4,69,19,Matches
Héctor Bellerín,es ESP,DF,28-015,1.6,107,1,17,50,41,5,107,4,3,75.0,1,25.0,54,271,159,2,3,1,1,0,66,6,Matches
Pablo Torre,es ESP,"MF,FW",20-000,0.5,28,2,6,11,11,0,28,0,0,,0,,15,68,30,1,2,0,1,1,19,4,Matches
Ángel Alarcón,es ESP,"MF,FW",18-323,0.3,9,1,1,1,7,1,9,1,0,0.0,0,0.0,6,25,13,0,0,0,0,1,8,2,Matches
Pierre-Emerick Aubameyang,ga GAB,FW,33-289,0.1,4,0,1,2,1,1,4,0,0,,0,,2,8,1,0,0,0,0,0,2,0,Matches
Aleix Garrido,es ESP,FW,19-040,0.1,6,0,3,0,3,1,6,1,0,0.0,1,100.0,4,26,6,0,0,0,0,0,3,0,Matches
Chadi Riad,ma MAR,MF,19-290,0.0,1,0,1,0,0,0,1,0,0,,0,,1,8,0,0,0,0,0,0,1,0,Matches
Squad Total,,,26.6,27.0,20158,1514,4994,9916,5408,808,20156,574,287,50.0,227,39.5,13243,71026,38970,666,555,205,408,239,14939,1486,
Opponent Total,,,28.2,27.0,13020,1898,5039,5388,2719,409,13018,415,188,45.3,174,41.9,7244,37705,17602,344,243,96,379,216,7700,715,
