Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Marc-André ter Stegen,de GER,GK,30-338,27.0,881,1041,84.6,22468,15434,174,177,98.3,441,448,98.4,263,413,63.7,0,0.1,0.0,-0.1,2,9,0,0,3,Matches
Robert Lewandowski,pl POL,FW,34-225,20.6,399,521,76.6,5578,1136,240,282,85.1,110,145,75.9,22,30,73.3,6,3.7,3.0,2.3,21,32,22,2,68,Matches
Gavi,es ESP,"MF,FW",18-241,19.8,739,867,85.2,10617,2098,463,503,92.0,212,251,84.5,42,58,72.4,3,2.9,2.9,0.1,33,71,34,3,96,Matches
Frenkie de Jong,nl NED,MF,25-326,19.8,1331,1489,89.4,21212,6639,718,764,94.0,495,538,92.0,90,114,78.9,1,2.3,3.8,-1.3,30,152,35,4,165,Matches
Alejandro Balde,es ESP,DF,19-167,18.4,1051,1180,89.1,15568,3101,619,657,94.2,353,387,91.2,57,83,68.7,5,3.5,3.5,1.5,18,56,12,7,53,Matches
Sergio Busquets,es ESP,MF,34-261,18.3,1169,1324,88.3,20752,5698,526,576,91.3,496,548,90.5,123,146,84.2,3,2.0,2.5,1.0,15,144,17,2,155,Matches
Pedri,es ESP,MF,20-129,18.1,1020,1169,87.3,18542,3960,479,524,91.4,384,434,88.5,140,168,83.3,0,3.3,3.8,-3.3,34,125,22,1,147,Matches
Jules Koundé,fr FRA,DF,24-142,17.5,1134,1287,88.1,19788,6782,500,545,91.7,522,565,92.4,94,130,72.3,2,1.3,1.4,0.7,7,123,8,2,104,Matches
Raphinha,br BRA,FW,26-110,15.0,603,835,72.2,10197,2565,319,370,86.2,190,247,76.9,72,152,47.4,4,5.3,5.8,-1.3,36,30,51,12,73,Matches
Andreas Christensen,dk DEN,DF,26-358,14.0,1034,1102,93.8,19076,6228,390,416,93.8,552,563,98.0,82,106,77.4,1,0.5,0.7,0.5,5,72,3,0,72,Matches
Ronald Araújo,uy URU,DF,24-027,13.3,696,792,87.9,13478,4297,244,262,93.1,366,396,92.4,78,116,67.2,2,0.5,0.5,1.5,3,60,1,0,47,Matches
Ousmane Dembélé,fr FRA,FW,25-323,12.2,499,647,77.1,7876,1528,297,331,89.7,147,189,77.8,43,78,55.1,5,3.7,3.8,1.3,34,19,29,4,58,Matches
Eric García,es ESP,DF,22-084,11.1,806,880,91.6,15509,5354,287,304,94.4,417,437,95.4,95,124,76.6,0,0.0,0.2,0.0,0,80,2,0,68,Matches
Ferrán Torres,es ESP,FW,23-033,12.1,347,457,75.9,5340,1206,201,228,88.2,112,149,75.2,27,48,56.3,1,3.6,3.7,-2.6,21,10,23,10,35,Matches
Jordi Alba,es ESP,DF,34-013,12.1,958,1134,84.5,15136,4551,519,566,91.7,346,399,86.7,67,107,62.6,3,5.5,5.2,-2.5,28,103,36,13,113,Matches
Sergi Roberto,es ESP,"DF,MF",31-055,11.5,671,739,90.8,9920,2205,397,412,96.4,217,245,88.6,43,56,76.8,1,0.7,1.1,0.3,8,65,11,6,75,Matches
Ansu Fati,es ESP,FW,20-154,11.3,357,425,84.0,4442,672,258,286,90.2,75,89,84.3,12,15,80.0,3,1.0,1.0,2.0,9,16,8,0,28,Matches
Marcos Alonso,es ESP,DF,32-096,8.6,620,683,90.8,11728,4082,235,250,94.0,318,338,94.1,60,78,76.9,0,0.3,0.7,-0.3,4,46,6,3,55,Matches
Franck Kessié,ci CIV,MF,26-105,6.9,220,262,84.0,3214,644,129,143,90.2,73,87,83.9,11,14,78.6,1,0.6,0.6,0.4,6,13,3,0,21,Matches
Gerard Piqué,es ESP,DF,36-060,4.3,353,385,91.7,7375,2268,102,112,91.1,193,199,97.0,56,66,84.8,0,0.0,0.1,0.0,1,47,0,0,35,Matches
Memphis,nl NED,FW,29-049,1.3,53,66,80.3,735,209,34,38,89.5,14,16,87.5,3,7,42.9,0,0.1,0.2,-0.1,3,3,2,0,7,Matches
Héctor Bellerín,es ESP,DF,28-015,1.6,77,96,80.2,1146,419,48,52,92.3,21,25,84.0,5,8,62.5,0,0.1,0.5,-0.1,1,10,4,0,13,Matches
Pablo Torre,es ESP,"MF,FW",20-000,0.5,19,24,79.2,216,65,15,17,88.2,4,4,100.0,0,3,0.0,0,0.0,0.1,0.0,0,2,1,0,3,Matches
Ángel Alarcón,es ESP,"MF,FW",18-323,0.3,4,5,80.0,40,7,4,4,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Pierre-Emerick Aubameyang,ga GAB,FW,33-289,0.1,3,3,100.0,59,26,0,0,,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Aleix Garrido,es ESP,FW,19-040,0.1,2,3,66.7,21,8,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Chadi Riad,ma MAR,MF,19-290,0.0,1,1,100.0,7,5,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.6,27.0,15047,17417,86.4,260040,81187,7201,7823,92.0,6061,6703,90.4,1485,2120,70.0,41,40.6,45.0,0.4,319,1288,330,69,1494,
Opponent Total,,,28.2,27.0,7769,10237,75.9,141780,56260,3567,4098,87.0,2988,3576,83.6,997,1867,53.4,3,14.1,15.0,-11.1,167,560,148,42,717,
