Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Téji Savanier,fr FRA,MF,31-105,23.0,111,4.83,56,36,8,1,10,0,8,0.35,4,3,0,0,1,0,Matches
Jordan Ferri,fr FRA,MF,31-025,22.6,52,2.31,49,0,0,1,2,0,5,0.22,5,0,0,0,0,0,Matches
Christopher Jullien,fr FRA,DF,30-015,22.9,15,0.65,13,1,0,1,0,0,2,0.09,2,0,0,0,0,0,Matches
Sepe Elye Wahi,fr FRA,FW,20-094,21.2,35,1.65,20,0,2,6,6,1,6,0.28,2,0,0,3,1,0,Matches
Falaye Sacko,ml MLI,DF,27-340,20.5,24,1.17,21,1,2,0,0,0,4,0.2,4,0,0,0,0,0,Matches
Arnaud Nordin,fr FRA,"FW,MF",24-293,18.1,33,1.82,19,1,0,5,7,1,6,0.33,5,0,0,0,1,0,Matches
Joris Chotard,fr FRA,MF,21-194,20.0,27,1.35,21,1,1,1,1,2,4,0.2,4,0,0,0,0,0,Matches
Faitout Maouassa,fr FRA,"FW,DF",24-274,17.3,42,2.43,30,5,3,2,1,1,8,0.46,8,0,0,0,0,0,Matches
Maxime Estève,fr FRA,DF,20-315,15.1,7,0.46,5,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Nicolas Cozza,fr FRA,DF,24-088,14.2,18,1.27,15,0,1,1,1,0,2,0.14,2,0,0,0,0,0,Matches
Wahbi Khazri,tn TUN,"FW,MF",32-057,13.5,27,1.99,13,4,2,4,3,1,7,0.52,3,0,0,3,1,0,Matches
Jonas Omlin,ch SUI,GK,29-086,13.0,1,0.08,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Stephy Mavididi,eng ENG,FW,24-310,10.8,31,2.88,14,0,6,5,4,2,3,0.28,2,0,1,0,0,0,Matches
Léo Leroy,fr FRA,MF,23-051,9.9,22,2.22,17,0,1,2,1,1,6,0.61,6,0,0,0,0,0,Matches
Enzo Tchato,cm CMR,DF,20-134,11.1,20,1.81,17,0,1,0,1,1,2,0.18,2,0,0,0,0,0,Matches
Benjamin Lecomte,fr FRA,GK,31-345,10.0,3,0.3,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Boubakar Kouyaté,ml MLI,DF,25-356,8.0,6,0.75,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Issiaga Sylla,gn GUI,DF,29-095,8.0,29,3.62,24,2,1,2,0,0,3,0.37,2,0,0,1,0,0,Matches
Valère Germain,fr FRA,"FW,MF",32-354,7.2,13,1.81,10,0,0,2,1,0,3,0.42,1,0,0,1,1,0,Matches
Mamadou Sakho,fr FRA,DF,33-052,6.7,3,0.45,1,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Khalil Fayad,fr FRA,MF,18-301,6.2,11,1.77,9,0,1,1,0,0,4,0.65,3,0,0,1,0,0,Matches
Théo Sainte-Luce,fr FRA,DF,24-168,3.9,7,1.77,6,1,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
Bingourou Kamara,sn SEN,GK,26-167,4.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Arnaud Souquet,fr FRA,"DF,FW",31-053,4.0,5,1.25,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Béni Makouana,cg CGO,"FW,MF",20-190,2.2,2,0.9,1,0,0,0,1,0,1,0.45,0,0,0,0,1,0,Matches
Matis Carvalho,pt POR,GK,23-343,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cheikh Faye,sn SEN,FW,24-069,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Sacha Delaye,fr FRA,"FW,MF",20-348,0.2,2,9.0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Axel Gueguin,fr FRA,"FW,MF",18-013,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.5,29.0,546,18.83,375,54,29,38,39,11,75,2.59,56,3,1,9,6,0,
Opponent Total,,,27.4,29.0,683,23.55,483,59,39,51,40,11,78,2.69,57,4,6,7,4,0,
