Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Jordan Ferri,fr FRA,MF,31-007,24,23,1941.0,21.6,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,1.9,2.1,28.0,152.0,24.0,0.0,0.09,0.09,0.0,0.09,0.01,0.09,0.1,0.01,0.1,Matches
Téji Savanier,fr FRA,MF,31-087,22,22,1887.0,21.0,10.0,2.0,12.0,5.0,5.0,5.0,4.0,2.0,6.6,2.7,4.4,7.1,37.0,161.0,76.0,0.48,0.1,0.57,0.24,0.33,0.31,0.21,0.53,0.13,0.34,Matches
Christopher Jullien,fr FRA,DF,29-362,21,21,1885.0,20.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.7,1.7,0.7,2.4,2.0,35.0,5.0,0.0,0.05,0.05,0.0,0.05,0.08,0.03,0.11,0.08,0.11,Matches
Sepe Elye Wahi,fr FRA,FW,20-076,23,20,1752.0,19.5,10.0,1.0,11.0,10.0,0.0,0.0,5.0,1.0,6.5,6.5,1.0,7.5,38.0,18.0,135.0,0.51,0.05,0.57,0.51,0.57,0.33,0.05,0.39,0.33,0.39,Matches
Falaye Sacko,ml MLI,DF,27-322,24,19,1706.0,19.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,1.0,31.0,42.0,52.0,0.0,0.11,0.11,0.0,0.11,0.02,0.03,0.05,0.02,0.05,Matches
Faitout Maouassa,fr FRA,"FW,DF",24-256,25,19,1553.0,17.3,3.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,1.9,1.9,2.1,4.0,35.0,41.0,84.0,0.17,0.29,0.46,0.17,0.46,0.11,0.12,0.23,0.11,0.23,Matches
Arnaud Nordin,fr FRA,"FW,MF",24-275,25,19,1482.0,16.5,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,4.0,50.0,39.0,103.0,0.24,0.12,0.36,0.24,0.36,0.18,0.06,0.24,0.18,0.24,Matches
Joris Chotard,fr FRA,MF,21-176,24,17,1623.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,1.9,2.1,6.0,68.0,22.0,0.0,0.11,0.11,0.0,0.11,0.01,0.11,0.12,0.01,0.12,Matches
Maxime Estève,fr FRA,DF,20-297,19,15,1362.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.1,0.5,9.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,Matches
Nicolas Cozza,fr FRA,DF,24-070,17,14,1277.0,14.2,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.4,1.4,0.8,2.1,20.0,48.0,34.0,0.14,0.07,0.21,0.14,0.21,0.1,0.05,0.15,0.1,0.15,Matches
Jonas Omlin,ch SUI,GK,29-068,14,14,1166.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wahbi Khazri,tn TUN,"FW,MF",32-039,19,13,1108.0,12.3,4.0,1.0,5.0,4.0,0.0,0.0,3.0,1.0,3.2,3.2,0.7,3.9,24.0,33.0,70.0,0.32,0.08,0.41,0.32,0.41,0.26,0.06,0.32,0.26,0.32,Matches
Stephy Mavididi,eng ENG,FW,24-292,15,11,874.0,9.7,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.9,1.9,0.7,2.5,19.0,13.0,59.0,0.21,0.1,0.31,0.21,0.31,0.19,0.07,0.26,0.19,0.26,Matches
Enzo Tchato,cm CMR,DF,20-116,18,10,950.0,10.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,1.1,1.4,19.0,29.0,56.0,0.09,0.09,0.19,0.09,0.19,0.03,0.1,0.13,0.03,0.13,Matches
Léo Leroy,fr FRA,MF,23-033,18,10,817.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.8,0.8,0.8,1.6,10.0,42.0,16.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.17,0.09,0.17,Matches
Benjamin Lecomte,fr FRA,GK,31-327,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Boubakar Kouyaté,ml MLI,DF,25-338,7,7,610.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches
Issiaga Sylla,gn GUI,DF,29-077,6,6,540.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.1,18.0,36.0,33.0,0.0,0.33,0.33,0.0,0.33,0.02,0.16,0.18,0.02,0.18,Matches
Valère Germain,fr FRA,"FW,MF",32-336,25,5,636.0,7.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.5,2.5,0.6,3.1,5.0,13.0,41.0,0.28,0.0,0.28,0.28,0.28,0.35,0.08,0.43,0.35,0.43,Matches
Mamadou Sakho,fr FRA,DF,33-034,11,5,536.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,23.0,1.0,0.17,0.0,0.17,0.17,0.17,0.09,0.0,0.09,0.09,0.09,Matches
Khalil Fayad,fr FRA,MF,18-283,18,5,533.0,5.9,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4,1.0,1.4,6.0,16.0,8.0,0.0,0.34,0.34,0.0,0.34,0.07,0.17,0.24,0.07,0.24,Matches
Théo Sainte-Luce,fr FRA,DF,24-150,5,5,355.0,3.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.0,3.0,13.0,29.0,0.25,0.25,0.51,0.25,0.51,0.1,0.16,0.26,0.1,0.26,Matches
Bingourou Kamara,sn SEN,GK,26-149,5,4,408.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arnaud Souquet,fr FRA,"DF,FW",31-035,12,3,361.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,5.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.15,0.01,0.15,Matches
Béni Makouana,cg CGO,"FW,MF",20-172,8,1,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.0,0.8,9.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.37,0.01,0.38,0.37,0.38,Matches
Matis Carvalho,pt POR,GK,23-325,2,1,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cheikh Faye,sn SEN,FW,24-051,2,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
