Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Téji Savanier,fr FRA,MF,31-105,23.0,4,2,0,46,75,0,187,29,26,0,0,0,174,8,20,28.6,Matches
Jordan Ferri,fr FRA,MF,31-025,22.6,6,1,1,34,49,0,26,19,30,0,2,0,215,14,17,45.2,Matches
Christopher Jullien,fr FRA,DF,30-015,22.9,3,0,0,26,6,3,0,34,24,0,1,0,106,69,34,67.0,Matches
Sepe Elye Wahi,fr FRA,FW,20-094,21.2,5,1,0,22,32,19,13,3,3,1,0,0,36,16,61,20.8,Matches
Falaye Sacko,ml MLI,DF,27-340,20.5,2,0,0,17,15,5,33,26,20,0,3,1,121,11,13,45.8,Matches
Arnaud Nordin,fr FRA,"FW,MF",24-293,18.1,3,0,0,17,55,2,35,9,7,1,0,0,80,16,38,29.6,Matches
Joris Chotard,fr FRA,MF,21-194,20.0,4,0,0,28,12,3,14,30,22,0,0,0,141,9,17,34.6,Matches
Faitout Maouassa,fr FRA,"FW,DF",24-274,17.3,0,0,0,25,20,1,68,15,24,0,0,0,71,9,9,50.0,Matches
Maxime Estève,fr FRA,DF,20-315,15.1,3,0,0,16,5,0,1,31,12,0,0,1,84,25,21,54.3,Matches
Nicolas Cozza,fr FRA,DF,24-088,14.2,3,0,0,8,19,3,14,21,21,0,0,0,62,21,23,47.7,Matches
Wahbi Khazri,tn TUN,"FW,MF",32-057,13.5,4,1,0,13,29,10,27,8,10,0,0,0,62,11,24,31.4,Matches
Jonas Omlin,ch SUI,GK,29-086,13.0,1,1,0,1,3,0,0,0,0,0,0,0,16,3,0,100.0,Matches
Stephy Mavididi,eng ENG,FW,24-310,10.8,1,1,0,13,13,3,8,3,14,0,0,0,47,7,17,29.2,Matches
Léo Leroy,fr FRA,MF,23-051,9.9,6,0,0,28,13,1,8,9,31,0,0,0,84,18,13,58.1,Matches
Enzo Tchato,cm CMR,DF,20-134,11.1,1,0,0,11,7,2,36,7,16,0,0,0,48,16,13,55.2,Matches
Benjamin Lecomte,fr FRA,GK,31-345,10.0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,80.0,Matches
Boubakar Kouyaté,ml MLI,DF,25-356,8.0,1,0,0,11,9,0,1,24,7,0,0,0,51,31,19,62.0,Matches
Issiaga Sylla,gn GUI,DF,29-095,8.0,0,0,0,3,5,1,21,21,10,0,0,0,56,17,8,68.0,Matches
Valère Germain,fr FRA,"FW,MF",32-354,7.2,1,1,0,9,4,2,4,6,8,1,0,0,17,31,38,44.9,Matches
Mamadou Sakho,fr FRA,DF,33-052,6.7,2,0,0,4,5,0,0,7,4,0,2,0,36,17,17,50.0,Matches
Khalil Fayad,fr FRA,MF,18-301,6.2,1,1,0,14,14,0,4,6,14,0,0,0,41,3,12,20.0,Matches
Théo Sainte-Luce,fr FRA,DF,24-168,3.9,0,0,0,9,1,0,6,4,5,0,0,0,11,3,7,30.0,Matches
Bingourou Kamara,sn SEN,GK,26-167,4.5,1,0,0,1,1,0,0,0,0,0,1,0,4,1,0,100.0,Matches
Arnaud Souquet,fr FRA,"DF,FW",31-053,4.0,1,0,0,7,7,1,7,4,16,0,1,0,27,9,10,47.4,Matches
Béni Makouana,cg CGO,"FW,MF",20-190,2.2,1,0,0,3,1,0,6,0,0,1,0,0,10,3,7,30.0,Matches
Matis Carvalho,pt POR,GK,23-343,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,50.0,Matches
Cheikh Faye,sn SEN,FW,24-069,0.4,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,100.0,Matches
Sacha Delaye,fr FRA,"FW,MF",20-348,0.2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,50.0,Matches
Axel Gueguin,fr FRA,"FW,MF",18-013,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,Matches
Squad Total,,,26.5,29.0,54,9,1,367,401,56,520,318,324,4,10,2,1617,377,442,46.0,
Opponent Total,,,27.4,29.0,64,10,4,420,352,29,537,322,303,6,5,1,1620,442,377,54.0,
