Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Jordan Ferri,fr FRA,MF,31-007,21.6,0,7,1,14.3,0.32,0.05,0.0,0.0,25.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Téji Savanier,fr FRA,MF,31-087,21.0,10,40,15,37.5,1.91,0.72,0.13,0.33,27.5,13,5,5,6.6,2.7,0.07,3.4,2.3,Matches
Christopher Jullien,fr FRA,DF,29-362,20.9,0,13,2,15.4,0.62,0.1,0.0,0.0,8.1,0,0,0,1.7,1.7,0.13,-1.7,-1.7,Matches
Sepe Elye Wahi,fr FRA,FW,20-076,19.5,10,39,21,53.8,2.0,1.08,0.26,0.48,14.5,1,0,0,6.5,6.5,0.17,3.5,3.5,Matches
Falaye Sacko,ml MLI,DF,27-322,19.0,0,3,0,0.0,0.16,0.0,0.0,,12.8,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
Faitout Maouassa,fr FRA,"FW,DF",24-256,17.3,3,25,9,36.0,1.45,0.52,0.12,0.33,20.5,1,0,0,1.9,1.9,0.08,1.1,1.1,Matches
Arnaud Nordin,fr FRA,"FW,MF",24-275,16.5,4,33,8,24.2,2.0,0.49,0.12,0.5,15.8,0,0,0,3.0,3.0,0.09,1.0,1.0,Matches
Joris Chotard,fr FRA,MF,21-176,18.0,0,7,1,14.3,0.39,0.06,0.0,0.0,28.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Maxime Estève,fr FRA,DF,20-297,15.1,0,4,0,0.0,0.26,0.0,0.0,,8.1,0,0,0,0.4,0.4,0.1,-0.4,-0.4,Matches
Nicolas Cozza,fr FRA,DF,24-070,14.2,2,7,4,57.1,0.49,0.28,0.29,0.5,10.0,0,0,0,1.4,1.4,0.2,0.6,0.6,Matches
Jonas Omlin,ch SUI,GK,29-068,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Wahbi Khazri,tn TUN,"FW,MF",32-039,12.3,4,26,14,53.8,2.11,1.14,0.15,0.29,19.7,0,0,0,3.2,3.2,0.12,0.8,0.8,Matches
Stephy Mavididi,eng ENG,FW,24-292,9.7,2,21,9,42.9,2.16,0.93,0.1,0.22,17.4,0,0,0,1.9,1.9,0.09,0.1,0.1,Matches
Enzo Tchato,cm CMR,DF,20-116,10.6,1,3,1,33.3,0.28,0.09,0.33,1.0,19.5,0,0,0,0.3,0.3,0.1,0.7,0.7,Matches
Léo Leroy,fr FRA,MF,23-033,9.1,0,12,3,25.0,1.32,0.33,0.0,0.0,20.9,1,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
Benjamin Lecomte,fr FRA,GK,31-327,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Boubakar Kouyaté,ml MLI,DF,25-338,6.8,0,5,2,40.0,0.74,0.3,0.0,0.0,13.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Issiaga Sylla,gn GUI,DF,29-077,6.0,0,1,0,0.0,0.17,0.0,0.0,,5.8,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
Valère Germain,fr FRA,"FW,MF",32-336,7.1,2,19,6,31.6,2.69,0.85,0.11,0.33,12.7,0,0,0,2.5,2.5,0.13,-0.5,-0.5,Matches
Mamadou Sakho,fr FRA,DF,33-034,6.0,1,3,2,66.7,0.5,0.34,0.33,0.5,6.1,0,0,0,0.5,0.5,0.18,0.5,0.5,Matches
Khalil Fayad,fr FRA,MF,18-283,5.9,0,6,3,50.0,1.01,0.51,0.0,0.0,22.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Théo Sainte-Luce,fr FRA,DF,24-150,3.9,1,3,2,66.7,0.76,0.51,0.33,0.5,20.5,0,0,0,0.4,0.4,0.14,0.6,0.6,Matches
Bingourou Kamara,sn SEN,GK,26-149,4.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Arnaud Souquet,fr FRA,"DF,FW",31-035,4.0,0,1,0,0.0,0.25,0.0,0.0,,20.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Béni Makouana,cg CGO,"FW,MF",20-172,2.2,0,6,1,16.7,2.73,0.45,0.0,0.0,13.9,0,0,0,0.8,0.8,0.14,-0.8,-0.8,Matches
Matis Carvalho,pt POR,GK,23-325,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Cheikh Faye,sn SEN,FW,24-051,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sacha Delaye,fr FRA,"FW,MF",20-330,0.2,1,2,1,50.0,9.0,4.5,0.5,1.0,20.4,0,0,0,0.1,0.1,0.03,0.9,0.9,Matches
Axel Gueguin,fr FRA,"FW,MF",17-360,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.4,27.0,41,286,105,36.7,10.59,3.89,0.13,0.34,18.1,16,5,5,33.1,29.2,0.1,7.9,6.8,
Opponent Total,,,27.3,27.0,44,356,128,36.0,13.19,4.74,0.11,0.31,17.7,14,4,9,43.3,36.1,0.1,0.7,3.9,
