Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Jordan Ferri,fr FRA,MF,31-007,21.6,1211,1426,84.9,21714,7335,529,577,91.7,496,558,88.9,142,216,65.7,2,1.9,2.2,0.1,21,115,23,6,152,Matches
Téji Savanier,fr FRA,MF,31-087,21.0,902,1273,70.9,16757,6351,411,482,85.3,272,352,77.3,165,346,47.7,2,4.4,4.6,-2.4,42,131,38,7,161,Matches
Christopher Jullien,fr FRA,DF,29-362,20.9,658,784,83.9,13128,4889,213,260,81.9,340,375,90.7,87,124,70.2,1,0.7,0.7,0.3,6,22,1,0,35,Matches
Sepe Elye Wahi,fr FRA,FW,20-076,19.5,212,319,66.5,2484,459,119,164,72.6,51,76,67.1,5,10,50.0,1,1.0,0.9,0.0,12,11,2,0,18,Matches
Falaye Sacko,ml MLI,DF,27-322,19.0,669,848,78.9,10613,3521,333,382,87.2,269,329,81.8,42,94,44.7,2,0.6,0.8,1.4,14,28,9,4,42,Matches
Faitout Maouassa,fr FRA,"FW,DF",24-256,17.3,371,552,67.2,6053,2439,209,263,79.5,110,149,73.8,38,92,41.3,5,2.1,1.8,2.9,20,23,13,8,41,Matches
Arnaud Nordin,fr FRA,"FW,MF",24-275,16.5,295,397,74.3,4242,1090,163,200,81.5,94,132,71.2,16,27,59.3,2,1.0,0.8,1.0,6,18,10,1,39,Matches
Joris Chotard,fr FRA,MF,21-176,18.0,605,762,79.4,11012,3626,239,283,84.5,263,308,85.4,76,122,62.3,2,1.9,1.6,0.1,15,66,13,2,68,Matches
Maxime Estève,fr FRA,DF,20-297,15.1,491,611,80.4,9183,3301,171,199,85.9,260,290,89.7,46,99,46.5,0,0.1,0.3,-0.1,1,33,0,0,37,Matches
Nicolas Cozza,fr FRA,DF,24-070,14.2,429,592,72.5,7416,3170,204,248,82.3,182,235,77.4,30,70,42.9,1,0.8,0.8,0.2,7,27,7,3,48,Matches
Jonas Omlin,ch SUI,GK,29-068,13.0,295,415,71.1,8042,5958,53,54,98.1,155,158,98.1,86,202,42.6,0,0.0,0.0,0.0,0,4,0,0,0,Matches
Wahbi Khazri,tn TUN,"FW,MF",32-039,12.3,234,328,71.3,3994,1198,109,138,79.0,72,92,78.3,35,57,61.4,1,0.7,0.9,0.3,8,27,10,2,33,Matches
Stephy Mavididi,eng ENG,FW,24-292,9.7,150,203,73.9,1986,394,81,103,78.6,42,50,84.0,9,13,69.2,1,0.7,0.7,0.3,4,4,2,1,13,Matches
Enzo Tchato,cm CMR,DF,20-116,10.6,340,471,72.2,5203,1706,191,234,81.6,115,160,71.9,18,46,39.1,1,1.1,0.7,-0.1,5,20,6,5,29,Matches
Léo Leroy,fr FRA,MF,23-033,9.1,289,389,74.3,4569,1376,154,200,77.0,95,117,81.2,22,40,55.0,0,0.8,0.8,-0.8,9,24,9,2,42,Matches
Benjamin Lecomte,fr FRA,GK,31-327,8.0,172,248,69.4,4908,3767,36,36,100.0,69,71,97.2,67,141,47.5,0,0.1,0.0,-0.1,1,2,0,0,0,Matches
Boubakar Kouyaté,ml MLI,DF,25-338,6.8,269,335,80.3,5292,1747,81,100,81.0,151,169,89.3,32,54,59.3,0,0.1,0.1,-0.1,2,16,0,0,20,Matches
Issiaga Sylla,gn GUI,DF,29-077,6.0,328,409,80.2,5366,1683,173,198,87.4,117,145,80.7,29,42,69.0,2,1.0,0.5,1.0,12,20,5,2,36,Matches
Valère Germain,fr FRA,"FW,MF",32-336,7.1,130,193,67.4,1527,322,89,126,70.6,27,37,73.0,1,2,50.0,0,0.6,0.5,-0.6,6,10,6,2,13,Matches
Mamadou Sakho,fr FRA,DF,33-034,6.0,305,357,85.4,5196,1862,124,139,89.2,152,169,89.9,17,33,51.5,0,0.0,0.0,0.0,0,12,0,0,23,Matches
Khalil Fayad,fr FRA,MF,18-283,5.9,230,277,83.0,3608,983,117,130,90.0,90,102,88.2,15,31,48.4,2,1.0,0.4,1.0,6,17,3,1,16,Matches
Théo Sainte-Luce,fr FRA,DF,24-150,3.9,168,193,87.0,2512,894,90,97,92.8,65,73,89.0,7,13,53.8,1,0.6,0.7,0.4,5,10,4,2,13,Matches
Bingourou Kamara,sn SEN,GK,26-149,4.5,87,131,66.4,2374,1898,16,17,94.1,43,44,97.7,28,69,40.6,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Arnaud Souquet,fr FRA,"DF,FW",31-035,4.0,104,137,75.9,1509,690,65,75,86.7,29,40,72.5,4,10,40.0,0,0.5,0.3,-0.5,3,7,1,1,10,Matches
Béni Makouana,cg CGO,"FW,MF",20-172,2.2,15,38,39.5,146,43,10,20,50.0,2,10,20.0,0,0,,0,0.0,0.0,0.0,1,0,1,0,2,Matches
Matis Carvalho,pt POR,GK,23-325,1.5,21,53,39.6,924,794,1,1,100.0,5,5,100.0,15,46,32.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Cheikh Faye,sn SEN,FW,24-051,0.4,5,9,55.6,62,17,4,4,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Sacha Delaye,fr FRA,"FW,MF",20-330,0.2,8,14,57.1,86,52,6,8,75.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Axel Gueguin,fr FRA,"FW,MF",17-360,0.2,6,9,66.7,88,35,4,5,80.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.4,27.0,8999,11773,76.4,159994,61600,3995,4743,84.2,3570,4253,83.9,1032,2001,51.6,26,21.4,20.2,4.6,206,650,163,49,892,
Opponent Total,,,27.3,27.0,10842,13488,80.4,195188,72583,4712,5456,86.4,4500,5265,85.5,1252,2054,61.0,32,27.8,30.4,4.2,261,970,223,57,1208,
