Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Julian Lelieveld,nl NED,DF,25-115,22.1,51,2.31,47,0,0,2,2,0,8,0.36,7,0,0,0,1,0,Matches
Thierry Lutonda,be BEL,DF,22-143,21.5,35,1.63,31,0,1,0,3,0,4,0.19,4,0,0,0,0,0,Matches
Shawn Adewoye,be BEL,DF,22-263,24.0,16,0.67,12,0,2,1,0,1,2,0.08,2,0,0,0,0,0,Matches
Etienne Vaessen,nl NED,GK,27-236,24.0,4,0.17,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Juriën Gaari,cw CUW,DF,29-086,23.4,25,1.07,23,0,1,0,0,1,1,0.04,1,0,0,0,0,0,Matches
Dario Van den Buijs,be BEL,DF,27-188,18.2,25,1.37,11,13,0,1,0,0,1,0.05,0,1,0,0,0,0,Matches
Vurnon Anita,cw CUW,MF,33-349,22.0,36,1.64,35,0,1,0,0,0,6,0.27,6,0,0,0,0,0,Matches
Pelle Clement,nl NED,MF,26-304,19.1,55,2.88,43,3,3,2,2,2,6,0.31,5,0,0,1,0,0,Matches
Iliass Bel Hassani,ma MAR,"MF,FW",30-184,14.8,70,4.74,51,8,5,3,1,2,7,0.47,6,1,0,0,0,0,Matches
Michiel Kramer,nl NED,FW,34-106,14.7,38,2.58,31,1,1,2,2,1,6,0.41,6,0,0,0,0,0,Matches
Yassin Oukili,nl NED,MF,22-075,13.0,17,1.31,13,0,1,2,0,1,2,0.15,2,0,0,0,0,0,Matches
Mats Seuntjens,nl NED,FW,30-336,10.3,42,4.08,27,3,7,3,1,1,10,0.97,7,0,1,2,0,0,Matches
Julen Lobete,es ESP,FW,22-182,10.0,36,3.62,25,0,1,4,5,1,6,0.6,5,0,0,1,0,0,Matches
Patrick Vroegh,nl NED,"MF,DF",23-110,5.9,17,2.87,16,0,0,1,0,0,3,0.51,3,0,0,0,0,0,Matches
Lars Nieuwpoort,nl NED,DF,28-141,4.8,2,0.41,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Florian Jozefzoon,sr SUR,"FW,MF",32-038,5.6,14,2.48,7,2,2,0,1,2,6,1.06,2,1,2,0,1,0,Matches
Lennerd Daneels,be BEL,FW,24-343,2.0,7,3.56,5,1,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Mika Biereth,dk DEN,"FW,MF",20-039,3.1,6,1.96,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Saïd Bakari,km COM,"DF,MF",28-178,4.7,13,2.76,10,0,2,1,0,0,1,0.21,1,0,0,0,0,0,Matches
Roy Kuijpers,nl NED,"FW,MF",23-061,3.6,18,4.98,14,0,1,0,3,0,2,0.55,1,0,0,0,1,0,Matches
Joel Castro Pereira,pt POR,GK,26-264,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Zakaria Bakkali,be BEL,"FW,DF",27-052,3.3,11,3.28,8,1,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Luuk Wouters,nl NED,DF,23-284,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Sebbe Augustijns,be BEL,"MF,FW",23-197,0.6,1,1.53,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kevin Felida,cw CUW,MF,23-128,0.4,1,2.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Hans Mulder,nl NED,"DF,MF",35-326,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.2,26.0,540,20.77,420,33,28,26,21,12,71,2.73,58,3,3,4,3,0,
Opponent Total,,,25.8,26.0,685,26.35,489,63,39,48,39,7,71,2.73,44,6,5,8,8,0,
