Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Julian Lelieveld,nl NED,DF,25-115,22.1,819,1021,80.2,13657,5402,389,450,86.4,351,422,83.2,65,98,66.3,3,2.9,4.2,0.1,23,76,22,5,103,Matches
Thierry Lutonda,be BEL,DF,22-143,21.5,678,883,76.8,10393,3540,371,420,88.3,250,318,78.6,36,75,48.0,2,2.0,2.3,0.0,18,38,17,5,67,Matches
Shawn Adewoye,be BEL,DF,22-263,24.0,766,889,86.2,15313,5335,234,257,91.1,432,467,92.5,91,143,63.6,1,0.7,0.3,0.3,8,47,1,0,61,Matches
Etienne Vaessen,nl NED,GK,27-236,24.0,583,900,64.8,17661,13764,84,85,98.8,274,282,97.2,224,527,42.5,0,0.0,0.1,0.0,0,14,0,0,0,Matches
Juriën Gaari,cw CUW,DF,29-086,23.4,982,1183,83.0,19160,7164,338,376,89.9,519,583,89.0,114,175,65.1,0,0.1,0.5,-0.1,5,81,6,0,102,Matches
Dario Van den Buijs,be BEL,DF,27-188,18.2,706,936,75.4,14882,7071,214,253,84.6,367,421,87.2,118,233,50.6,1,1.5,1.2,-0.5,14,62,5,1,86,Matches
Vurnon Anita,cw CUW,MF,33-349,22.0,796,953,83.5,13949,5667,343,393,87.3,357,417,85.6,77,105,73.3,2,1.8,2.3,0.2,15,99,16,1,138,Matches
Pelle Clement,nl NED,MF,26-304,19.1,564,730,77.3,7946,2534,324,375,86.4,179,232,77.2,28,50,56.0,0,2.4,2.3,-2.4,22,38,24,4,88,Matches
Iliass Bel Hassani,ma MAR,"MF,FW",30-184,14.8,401,609,65.8,6984,2884,193,243,79.4,153,210,72.9,42,106,39.6,3,3.8,4.3,-0.8,32,57,43,8,106,Matches
Michiel Kramer,nl NED,FW,34-106,14.7,237,328,72.3,3052,669,161,198,81.3,59,85,69.4,7,15,46.7,2,2.5,2.8,-0.5,15,15,8,1,25,Matches
Yassin Oukili,nl NED,MF,22-075,13.0,340,440,77.3,5030,1584,192,222,86.5,113,130,86.9,18,42,42.9,1,0.4,0.8,0.6,6,21,7,0,36,Matches
Mats Seuntjens,nl NED,FW,30-336,10.3,296,387,76.5,5599,1825,128,151,84.8,114,139,82.0,45,69,65.2,6,2.9,3.0,3.1,19,33,21,6,52,Matches
Julen Lobete,es ESP,FW,22-182,10.0,220,288,76.4,2739,357,137,162,84.6,60,71,84.5,6,8,75.0,3,1.1,0.9,1.9,14,10,9,0,28,Matches
Patrick Vroegh,nl NED,"MF,DF",23-110,5.9,198,258,76.7,3039,1054,98,116,84.5,79,96,82.3,11,22,50.0,1,0.4,0.7,0.6,4,23,9,3,26,Matches
Lars Nieuwpoort,nl NED,DF,28-141,4.8,166,200,83.0,3511,1049,45,51,88.2,90,102,88.2,28,39,71.8,0,0.2,0.1,-0.2,1,7,1,0,6,Matches
Florian Jozefzoon,sr SUR,"FW,MF",32-038,5.6,93,131,71.0,1401,322,54,64,84.4,29,38,76.3,6,12,50.0,3,1.6,2.2,1.4,5,5,2,0,13,Matches
Lennerd Daneels,be BEL,FW,24-343,2.0,32,50,64.0,466,110,17,22,77.3,10,15,66.7,2,7,28.6,0,0.7,0.4,-0.7,4,1,3,1,4,Matches
Mika Biereth,dk DEN,"FW,MF",20-039,3.1,42,66,63.6,593,166,24,33,72.7,12,18,66.7,3,5,60.0,0,0.7,0.5,-0.7,4,4,6,0,10,Matches
Saïd Bakari,km COM,"DF,MF",28-178,4.7,173,227,76.2,2560,1062,96,110,87.3,61,79,77.2,9,17,52.9,1,1.1,1.5,-0.1,7,9,6,0,20,Matches
Roy Kuijpers,nl NED,"FW,MF",23-061,3.6,103,148,69.6,1516,331,59,76,77.6,38,51,74.5,2,10,20.0,1,1.1,1.4,-0.1,8,2,7,3,12,Matches
Joel Castro Pereira,pt POR,GK,26-264,1.0,24,36,66.7,711,476,2,2,100.0,15,15,100.0,7,19,36.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Zakaria Bakkali,be BEL,"FW,DF",27-052,3.3,89,121,73.6,1352,411,45,53,84.9,34,42,81.0,5,13,38.5,0,0.6,0.9,-0.6,5,6,8,2,13,Matches
Luuk Wouters,nl NED,DF,23-284,1.4,42,57,73.7,656,247,27,32,84.4,10,16,62.5,5,8,62.5,0,0.0,0.0,0.0,0,3,0,0,4,Matches
Sebbe Augustijns,be BEL,"MF,FW",23-197,0.6,15,23,65.2,176,42,7,9,77.8,5,9,55.6,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Kevin Felida,cw CUW,MF,23-128,0.4,15,17,88.2,254,82,10,10,100.0,2,4,50.0,3,3,100.0,0,0.0,0.0,0.0,0,2,0,0,4,Matches
Hans Mulder,nl NED,"DF,MF",35-326,0.1,1,2,50.0,12,11,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.2,26.0,8381,10883,77.0,152612,63159,3593,4164,86.3,3613,4262,84.8,952,1802,52.8,30,28.2,32.6,1.8,229,653,221,40,1005,
Opponent Total,,,25.8,26.0,10911,13479,80.9,196891,71262,4777,5390,88.6,4614,5311,86.9,1224,2066,59.2,25,29.2,34.5,-4.2,289,948,243,57,1145,
