Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Gabriel Vieira,br BRA,"FW,MF",21-015,20.4,5,43,11,25.6,2.11,0.54,0.09,0.36,23.2,2,1,2,4.6,3.0,0.07,0.4,1.0,Matches
Kennedy Boateng,tg TOG,DF,26-128,19.7,2,13,5,38.5,0.66,0.25,0.15,0.4,9.4,0,0,0,1.6,1.6,0.12,0.4,0.4,Matches
Adriano,br BRA,"MF,DF",23-153,17.3,0,6,0,0.0,0.35,0.0,0.0,,25.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Gabriel Batista,br BRA,GK,24-307,18.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Victor Bobsin,br BRA,MF,23-084,17.9,0,11,3,27.3,0.62,0.17,0.0,0.0,20.3,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Pierre Sagna,sn SEN,DF,32-228,13.8,0,5,0,0.0,0.36,0.0,0.0,,29.8,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Ricardinho,pt POR,"FW,MF",24-243,13.9,0,10,5,50.0,0.72,0.36,0.0,0.0,19.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Paulo Henrique Rodrigues Cabral,pt POR,DF,26-165,13.1,0,7,1,14.3,0.53,0.08,0.0,0.0,12.4,1,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Kyosuke Tagawa,jp JPN,FW,24-054,12.2,1,11,3,27.3,0.9,0.25,0.09,0.33,17.1,0,0,0,1.2,1.2,0.11,-0.2,-0.2,Matches
Bruno Messi,pt POR,"MF,FW",26-209,11.2,1,25,10,40.0,2.24,0.9,0.04,0.1,25.0,2,0,0,1.3,1.3,0.05,-0.3,-0.3,Matches
Allano,br BRA,"FW,MF",27-347,10.2,1,9,3,33.3,0.88,0.29,0.0,0.0,19.6,1,1,1,1.4,0.6,0.07,-0.4,-0.6,Matches
Cristian González,uy URU,DF,26-257,11.7,1,10,3,30.0,0.85,0.26,0.1,0.33,12.7,0,0,0,1.3,1.3,0.13,-0.3,-0.3,Matches
Ítalo,br BRA,DF,21-047,10.0,0,1,0,0.0,0.1,0.0,0.0,,27.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
