Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Walter González,py PAR,FW,27-317,4.4,62,86,72.1,972,160,33,41,80.5,21,29,72.4,5,7,71.4,0,0.1,0.1,-0.1,2,6,1,0,9,Matches
Ygor Nogueira,br BRA,DF,28-007,3.8,99,130,76.2,1966,693,33,39,84.6,54,63,85.7,12,22,54.5,0,0.0,0.0,0.0,0,4,1,0,4,Matches
Pedro Bicalho,br BRA,"MF,FW",21-345,2.1,45,74,60.8,781,187,17,24,70.8,21,26,80.8,5,18,27.8,0,0.0,0.1,0.0,1,9,1,1,3,Matches
Bruno Jordão,pt POR,MF,24-173,2.1,40,54,74.1,771,174,11,17,64.7,23,25,92.0,6,7,85.7,0,0.1,0.0,-0.1,2,1,2,0,5,Matches
Joao Marcos,br BRA,"FW,MF",22-327,1.8,12,17,70.6,179,32,6,9,66.7,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,3,0,0,4,Matches
Andrezinho,pt POR,"DF,MF",26-123,1.8,58,78,74.4,915,329,26,35,74.3,25,32,78.1,4,7,57.1,0,0.2,0.2,-0.2,3,5,2,1,6,Matches
Filip Stevanovic,rs SRB,"FW,MF",20-190,1.5,31,47,66.0,464,74,19,26,73.1,9,12,75.0,2,4,50.0,1,0.1,0.2,0.9,3,0,0,0,4,Matches
Rodrigo Valente,pt POR,"MF,FW",22-047,1.1,29,38,76.3,431,154,18,20,90.0,9,11,81.8,1,5,20.0,0,0.2,0.7,-0.2,2,3,1,0,4,Matches
Rui Costa,pt POR,MF,27-042,0.5,4,12,33.3,43,1,2,4,50.0,1,4,25.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Rúben Alexandre Gomes Oliveira,pt POR,MF,28-110,0.2,8,10,80.0,157,60,3,3,100.0,4,5,80.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,25.6,26.0,7044,9826,71.7,140414,59109,2756,3341,82.5,3025,3798,79.6,1099,2121,51.8,12,14.3,15.0,-2.3,173,582,118,35,697,
Opponent Total,,,26.8,26.0,10752,13571,79.2,197078,70353,4413,5002,88.2,4933,5684,86.8,1152,2176,52.9,26,25.4,28.1,0.6,265,838,199,60,1048,
