Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Gabriel Vieira,br BRA,"FW,MF",21-012,26,21,1835.0,20.4,5.0,0.0,5.0,4.0,1.0,2.0,3.0,0.0,4.7,3.1,2.0,5.1,48.0,26.0,99.0,0.25,0.0,0.25,0.2,0.2,0.23,0.1,0.33,0.15,0.25,Matches
Kennedy Boateng,tg TOG,DF,26-125,20,20,1775.0,19.7,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,1.6,1.6,0.2,1.8,4.0,32.0,6.0,0.1,0.0,0.1,0.1,0.1,0.08,0.01,0.09,0.08,0.09,Matches
Adriano,br BRA,"MF,DF",23-150,23,19,1558.0,17.3,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.2,0.2,0.6,0.9,12.0,58.0,13.0,0.0,0.06,0.06,0.0,0.06,0.01,0.04,0.05,0.01,0.05,Matches
Gabriel Batista,br BRA,GK,24-304,18,18,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Victor Bobsin,br BRA,MF,23-081,23,18,1608.0,17.9,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.5,0.5,0.8,1.4,11.0,98.0,11.0,0.0,0.06,0.06,0.0,0.06,0.03,0.05,0.08,0.03,0.08,Matches
Pierre Sagna,sn SEN,DF,32-225,17,16,1245.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.1,0.1,1.2,1.3,25.0,43.0,33.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.1,0.01,0.1,Matches
Ricardinho,pt POR,"FW,MF",24-240,18,15,1255.0,13.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.5,0.5,1.3,1.8,27.0,46.0,80.0,0.0,0.07,0.07,0.0,0.07,0.04,0.09,0.13,0.04,0.13,Matches
Paulo Henrique Rodrigues Cabral,pt POR,DF,26-162,14,14,1178.0,13.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,0.6,1.0,12.0,50.0,31.0,0.0,0.08,0.08,0.0,0.08,0.04,0.04,0.08,0.04,0.08,Matches
Kyosuke Tagawa,jp JPN,FW,24-051,21,13,1100.0,12.2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,1.3,2.5,6.0,7.0,40.0,0.08,0.08,0.16,0.08,0.16,0.09,0.11,0.2,0.09,0.2,Matches
Bruno Messi,pt POR,"MF,FW",26-206,18,13,1005.0,11.2,1.0,3.0,4.0,1.0,0.0,0.0,4.0,1.0,1.2,1.2,2.1,3.3,19.0,37.0,39.0,0.09,0.27,0.36,0.09,0.36,0.11,0.19,0.3,0.11,0.3,Matches
Allano,br BRA,"FW,MF",27-344,15,12,921.0,10.2,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.4,0.6,0.6,1.2,29.0,32.0,83.0,0.1,0.0,0.1,0.0,0.0,0.14,0.06,0.19,0.06,0.11,Matches
Cristian González,uy URU,DF,26-254,13,11,1055.0,11.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.3,1.3,0.1,1.3,0.0,11.0,1.0,0.09,0.0,0.09,0.09,0.09,0.11,0.01,0.11,0.11,0.11,Matches
Ítalo,br BRA,DF,21-044,10,10,897.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Kento Misao,jp JPN,MF,26-352,11,10,840.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.4,0.6,1.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
Xavi Quintillà,es ESP,DF,26-223,13,8,722.0,8.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.9,0.1,0.6,0.7,9.0,36.0,23.0,0.12,0.12,0.25,0.0,0.12,0.11,0.07,0.18,0.01,0.08,Matches
Marco André Rocha Pereira,pt POR,GK,36-081,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
MT,br BRA,"DF,MF",22-033,14,8,650.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.2,0.5,5.0,31.0,27.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches
Rildo,br BRA,"FW,MF",23-072,19,7,765.0,8.5,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,2.1,2.1,0.2,2.3,14.0,18.0,53.0,0.35,0.12,0.47,0.35,0.47,0.25,0.03,0.27,0.25,0.27,Matches
Matheus Babi,br BRA,FW,25-259,18,7,718.0,8.0,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,2.4,2.4,0.1,2.5,2.0,11.0,32.0,0.25,0.0,0.25,0.25,0.25,0.3,0.01,0.31,0.3,0.31,Matches
Diogo Calila,pt POR,"DF,MF",24-175,12,6,611.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,17.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Anderson Carvalho,br BRA,MF,32-318,11,5,491.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.1,0.4,6.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.07,0.05,0.07,Matches
Paulo Godinho,br BRA,DF,21-048,7,5,474.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04,Matches
Costinha,pt POR,"MF,FW",30-221,9,4,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.2,0.5,5.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.1,0.06,0.1,Matches
Eulânio Ângelo Chipela Gomes,gw GNB,DF,28-321,6,4,405.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,9.0,8.0,19.0,0.0,0.22,0.22,0.0,0.22,0.02,0.13,0.15,0.02,0.15,Matches
Walter González,py PAR,FW,27-317,6,4,399.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.1,0.7,5.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.13,0.02,0.15,0.13,0.15,Matches
Ygor Nogueira,br BRA,DF,28-007,4,4,345.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.1,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Pedro Bicalho,br BRA,"MF,FW",21-345,5,2,189.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.11,0.1,0.11,Matches
Bruno Jordão,pt POR,MF,24-173,3,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
Joao Marcos,br BRA,"FW,MF",22-327,4,2,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Andrezinho,pt POR,"DF,MF",26-123,11,0,159.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.5,5.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.26,0.13,0.26,Matches
Filip Stevanovic,rs SRB,"FW,MF",20-190,6,0,136.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,3.0,4.0,6.0,0.0,0.66,0.66,0.0,0.66,0.14,0.08,0.23,0.14,0.23,Matches
Rodrigo Valente,pt POR,"MF,FW",22-047,5,0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.32,0.15,0.47,0.32,0.47,Matches
Rui Costa,pt POR,MF,27-042,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rúben Alexandre Gomes Oliveira,pt POR,MF,28-110,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ricardo Fernandes,pt POR,GK,28-157,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches
João Afonso,pt POR,DF,32-310,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marcos Guillermo Díaz,ar ARG,GK,37-057,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ricardo Manuel Silva,pt POR,GK,23-329,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.6,26,286,2340.0,26.0,17.0,12.0,29.0,14.0,3.0,4.0,93.0,6.0,21.4,18.3,14.3,32.6,286.0,697.0,690.0,0.65,0.46,1.12,0.54,1.0,0.82,0.55,1.37,0.7,1.25,
Opponent Total,,,26.8,26,286,2340.0,26.0,38.0,26.0,64.0,35.0,3.0,8.0,69.0,4.0,38.4,32.3,25.4,57.7,377.0,1048.0,1038.0,1.46,1.0,2.46,1.35,2.35,1.48,0.98,2.45,1.24,2.22,
