Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
16,Marítimo,12,3,2,7,10,16,-6,11,0.92,14.3,21.5,-7.3,-0.6,12,1,2,9,7,29,-22,5,0.42,13.0,20.5,-7.5,-0.63
17,Paços,13,2,2,9,9,23,-14,8,0.62,14.9,18.3,-3.5,-0.27,12,2,2,8,10,20,-10,8,0.67,8.1,20.0,-11.9,-0.99
18,Santa Clara,13,2,4,7,13,25,-12,10,0.77,13.1,19.9,-6.8,-0.52,12,1,2,9,4,13,-9,5,0.42,7.7,16.4,-8.7,-0.73
