Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
13,Wolves,14,5,2,7,12,19,-7,17,1.21,16.1,20.1,-4.0,-0.29,15,2,5,8,11,23,-12,11,0.73,13.3,21.6,-8.4,-0.56
14,Nott'ham Forest,15,5,6,4,19,18,1,21,1.4,17.8,21.0,-3.2,-0.21,13,1,3,9,4,32,-28,6,0.46,11.7,23.6,-11.9,-0.91
15,Bournemouth,14,5,4,5,15,17,-2,19,1.36,14.7,19.0,-4.3,-0.31,14,2,2,10,12,38,-26,8,0.57,11.4,29.5,-18.1,-1.29
16,Leeds United,13,4,5,4,18,18,0,17,1.31,16.1,19.6,-3.5,-0.27,15,2,3,10,18,30,-12,9,0.6,18.6,26.1,-7.4,-0.5
17,Everton,14,5,2,7,12,16,-4,17,1.21,17.6,19.8,-2.2,-0.16,14,1,6,7,10,24,-14,9,0.64,13.0,27.0,-14.0,-1.0
