Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Borja Iglesias,es ESP,FW,30-061,18.6,269,360,74.7,3168,393,178,221,80.5,49,68,72.1,11,13,84.6,3,2.3,1.4,0.7,15,6,7,0,18,Matches
Guido Rodríguez,ar ARG,MF,28-341,18.9,857,983,87.2,13761,4490,433,472,91.7,316,351,90.0,73,105,69.5,0,0.2,0.6,-0.2,7,78,4,0,71,Matches
William Carvalho,pt POR,MF,30-346,17.8,1022,1185,86.2,16903,5105,514,564,91.1,382,433,88.2,93,127,73.2,1,0.9,1.2,0.1,14,118,12,1,138,Matches
Rui Silva,pt POR,GK,29-040,19.0,448,665,67.4,13892,10511,76,77,98.7,181,187,96.8,189,397,47.6,0,0.0,0.2,0.0,0,13,1,0,0,Matches
Germán Pezzella,ar ARG,DF,31-265,18.9,793,901,88.0,15126,5972,281,294,95.6,436,465,93.8,70,125,56.0,0,0.1,0.3,-0.1,3,34,1,0,35,Matches
Sergio Canales,es ESP,"FW,MF",32-031,17.3,711,949,74.9,10985,3043,379,431,87.9,219,282,77.7,65,131,49.6,2,3.7,2.8,-1.7,33,72,33,7,97,Matches
Álex Moreno,es ESP,DF,29-284,15.0,525,695,75.5,7787,3493,298,332,89.8,180,247,72.9,31,69,44.9,3,1.5,1.4,1.5,9,38,13,4,44,Matches
Luiz Henrique,br BRA,FW,22-076,14.5,284,378,75.1,4048,671,174,205,84.9,84,108,77.8,13,23,56.5,1,1.1,0.9,-0.1,8,10,6,2,15,Matches
Rodrigo,es ESP,"FW,MF",22-307,12.0,470,551,85.3,6792,1811,253,273,92.7,147,172,85.5,32,48,66.7,1,0.8,0.7,0.2,10,35,17,2,67,Matches
Youssouf Sabaly,sn SEN,DF,30-014,13.2,568,685,82.9,8245,3445,319,351,90.9,198,240,82.5,25,50,50.0,0,0.5,0.2,-0.5,8,39,7,1,59,Matches
Luiz Felipe,it ITA,DF,25-362,11.5,428,501,85.4,7721,3128,172,189,91.0,195,216,90.3,51,73,69.9,0,0.1,0.1,-0.1,1,17,0,0,23,Matches
Édgar González,es ESP,DF,25-352,12.7,531,600,88.5,9640,3494,221,241,91.7,257,280,91.8,48,66,72.7,0,0.8,0.6,-0.8,2,10,0,0,23,Matches
Nabil Fekir,fr FRA,MF,29-244,10.7,378,484,78.1,4746,1367,226,258,87.6,90,107,84.1,18,55,32.7,2,2.7,2.4,-0.7,23,34,14,1,41,Matches
Aitor Ruibal,es ESP,"DF,FW",26-362,12.0,449,573,78.4,7066,2551,251,280,89.6,144,188,76.6,36,66,54.5,0,1.5,0.9,-1.5,12,34,9,4,44,Matches
Andrés Guardado,mx MEX,"MF,FW",36-172,9.8,444,529,83.9,8623,2642,194,213,91.1,184,211,87.2,63,84,75.0,1,1.0,0.9,0.0,9,44,5,0,49,Matches
Juanmi,es ESP,FW,29-303,7.7,171,201,85.1,2264,399,111,119,93.3,43,50,86.0,6,11,54.5,0,0.9,0.9,-0.9,4,6,3,0,13,Matches
Claudio Bravo,cl CHI,GK,39-340,6.0,108,182,59.3,3236,2464,24,24,100.0,44,46,95.7,39,109,35.8,0,0.0,0.0,0.0,0,3,0,0,1,Matches
Víctor Ruiz,es ESP,DF,34-053,6.1,211,248,85.1,3870,1737,88,98,89.8,102,109,93.6,18,36,50.0,0,0.2,0.2,-0.2,2,11,0,0,10,Matches
Juan Miranda,es ESP,DF,23-059,6.0,194,287,67.6,3158,1590,95,111,85.6,64,95,67.4,23,56,41.1,0,1.2,0.7,-1.2,9,20,11,3,28,Matches
Abner,br BRA,DF,22-296,4.1,157,212,74.1,2372,1026,86,98,87.8,53,75,70.7,10,22,45.5,0,0.1,0.5,-0.1,1,10,2,1,11,Matches
Ayoze Pérez,es ESP,"FW,MF",29-233,3.8,62,82,75.6,783,321,37,45,82.2,19,23,82.6,1,1,100.0,0,0.5,0.4,-0.5,3,7,3,0,8,Matches
Martín Montoya,es ESP,DF,31-339,2.0,84,112,75.0,1223,459,46,49,93.9,27,33,81.8,5,19,26.3,0,0.3,0.3,-0.3,2,5,2,1,7,Matches
Willian José,br BRA,FW,31-116,4.4,137,171,80.1,1847,350,82,92,89.1,40,51,78.4,7,10,70.0,0,0.1,0.2,-0.1,3,4,3,0,11,Matches
Paul Akouokou,ci CIV,MF,25-089,3.1,106,114,93.0,1800,365,48,50,96.0,37,39,94.9,14,15,93.3,0,0.0,0.1,0.0,0,12,1,0,7,Matches
Joaquín,es ESP,"MF,FW",41-241,3.0,157,192,81.8,2294,600,91,97,93.8,47,57,82.5,11,21,52.4,1,1.1,1.2,-0.1,14,7,6,2,19,Matches
Juan Cruz,es ESP,FW,22-328,1.9,22,36,61.1,254,65,14,16,87.5,5,11,45.5,0,4,0.0,0,0.1,0.1,-0.1,2,0,0,0,1,Matches
Felix Garreta,es ESP,DF,18-332,1.0,34,40,85.0,709,206,11,13,84.6,16,18,88.9,7,8,87.5,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Roberto González,es ESP,"FW,MF",22-072,0.6,25,29,86.2,374,121,12,14,85.7,8,8,100.0,3,5,60.0,0,0.3,0.2,-0.3,3,2,0,0,2,Matches
Loren Morón,es ESP,FW,29-079,0.2,3,4,75.0,29,0,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Fran Delgado,es ESP,DF,21-251,0.1,7,8,87.5,110,13,4,4,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,29.2,25.0,9655,11957,80.7,162826,61832,4721,5234,90.2,3570,4174,85.5,962,1750,55.0,15,21.9,19.5,-6.9,197,671,160,29,844,
Opponent Total,,,28.0,25.0,9550,11931,80.0,169039,63279,4409,4975,88.6,3904,4530,86.2,1001,1762,56.8,17,23.4,22.9,-6.4,215,809,188,50,1053,
