Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Montassar Talbi,tn TUN,DF,24-315,29,29,2610.0,29.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,12.0,47.0,0.0,0.03,0.03,0.07,0.03,0.07,0.02,0.01,0.03,0.02,0.03,Matches
Vincent Le Goff,fr FRA,DF,33-173,28,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.6,1.7,55.0,134.0,73.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches
Enzo Le Fée,fr FRA,MF,23-062,28,28,2418.0,26.9,4.0,6.0,10.0,4.0,0.0,0.0,3.0,0.0,3.1,3.1,5.9,9.0,72.0,182.0,64.0,0.15,0.22,0.37,0.15,0.37,0.11,0.22,0.34,0.11,0.34,Matches
Gedeon Kalulu,cd COD,DF,25-220,22,22,1980.0,22.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,1.3,1.8,54.0,97.0,60.0,0.0,0.14,0.14,0.0,0.14,0.02,0.06,0.08,0.02,0.08,Matches
Laurent Abergel,fr FRA,MF,30-064,21,20,1629.0,18.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.4,0.4,1.1,1.4,8.0,91.0,10.0,0.0,0.06,0.06,0.0,0.06,0.02,0.06,0.08,0.02,0.08,Matches
Dango Ouattara,bf BFA,"FW,MF",21-054,18,18,1548.0,17.2,6.0,5.0,11.0,6.0,0.0,0.0,3.0,1.0,5.2,5.2,3.1,8.3,64.0,39.0,151.0,0.35,0.29,0.64,0.35,0.64,0.3,0.18,0.48,0.3,0.48,Matches
Julien Laporte,fr FRA,DF,29-153,18,18,1540.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Julien Ponceau,fr FRA,MF,22-129,26,17,1416.0,15.7,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1.8,1.8,3.0,4.7,48.0,84.0,97.0,0.06,0.25,0.32,0.06,0.32,0.11,0.19,0.3,0.11,0.3,Matches
Terem Moffi,ng NGA,FW,23-316,18,17,1386.0,15.4,12.0,0.0,12.0,11.0,1.0,2.0,1.0,0.0,7.3,5.7,0.5,6.2,29.0,20.0,61.0,0.78,0.0,0.78,0.71,0.71,0.47,0.03,0.5,0.37,0.4,Matches
Vito Mannone,it ITA,GK,35-035,16,15,1428.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Théo Le Bris,fr FRA,"MF,DF",20-187,22,14,1265.0,14.1,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.1,1.1,1.0,2.1,48.0,43.0,91.0,0.14,0.07,0.21,0.14,0.21,0.08,0.07,0.15,0.08,0.15,Matches
Yvon Mvogo,ch SUI,GK,28-304,14,14,1182.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Stéphane Diarra,fr FRA,"FW,MF",24-118,26,13,1004.0,11.2,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.2,2.2,1.7,4.0,39.0,32.0,85.0,0.18,0.0,0.18,0.18,0.18,0.2,0.16,0.36,0.2,0.36,Matches
Bonke Innocent,ng NGA,MF,27-076,19,10,914.0,10.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.3,0.4,3.0,23.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.03,0.03,0.01,0.03,Matches
