Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Montassar Talbi,tn TUN,DF,24-297,27.0,8,0.3,7,0,0,1,0,0,1,0.04,1,0,0,0,0,0,Matches
Enzo Le Fée,fr FRA,MF,23-044,25.9,97,3.74,61,24,3,4,4,1,11,0.42,5,5,0,1,0,0,Matches
Vincent Le Goff,fr FRA,DF,33-155,26.0,31,1.19,26,3,0,1,0,1,2,0.08,2,0,0,0,0,0,Matches
Gedeon Kalulu,cd COD,DF,25-202,22.0,35,1.59,29,1,3,1,1,0,3,0.14,3,0,0,0,0,0,Matches
Dango Ouattara,bf BFA,"FW,MF",21-036,17.2,63,3.67,31,1,12,5,11,3,15,0.87,6,0,4,1,3,1,Matches
Julien Laporte,fr FRA,DF,29-135,17.1,9,0.53,8,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Laurent Abergel,fr FRA,MF,30-046,16.2,23,1.41,18,2,1,1,0,1,1,0.06,1,0,0,0,0,0,Matches
Terem Moffi,ng NGA,FW,23-298,15.4,26,1.69,19,0,6,0,1,0,4,0.26,2,0,2,0,0,0,Matches
Julien Ponceau,fr FRA,MF,22-111,14.9,45,3.01,40,1,2,0,2,0,4,0.27,4,0,0,0,0,0,Matches
Yvon Mvogo,ch SUI,GK,28-286,13.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vito Mannone,it ITA,GK,35-017,13.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Stéphane Diarra,fr FRA,"FW,MF",24-100,10.8,34,3.14,19,2,5,2,5,1,5,0.46,1,0,2,0,1,1,Matches
Théo Le Bris,fr FRA,"MF,DF",20-169,12.3,18,1.46,15,1,1,1,0,0,3,0.24,2,0,1,0,0,0,Matches
Bonke Innocent,ng NGA,MF,27-058,10.2,14,1.38,12,0,0,1,0,1,4,0.39,4,0,0,0,0,0,Matches
Ibrahima Koné,ml MLI,FW,23-276,10.5,26,2.47,21,0,2,3,0,0,1,0.1,1,0,0,0,0,0,Matches
Yoann Cathline,fr FRA,"FW,MF",20-240,8.1,20,2.49,8,2,5,3,2,0,3,0.37,0,1,1,1,0,0,Matches
Bamo Meïté,ci CIV,DF,21-272,7.8,3,0.39,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Jean-Victor Makengo,fr FRA,MF,24-280,5.8,18,3.08,13,0,2,1,2,0,1,0.17,1,0,0,0,0,0,Matches
Bamba Dieng,sn SEN,FW,22-361,4.0,8,2.0,5,0,0,2,0,1,1,0.25,0,0,0,1,0,0,Matches
Romain Faivre,fr FRA,"FW,MF",24-248,4.4,14,3.21,9,0,2,2,1,0,1,0.23,1,0,0,0,0,0,Matches
Armand Lauriente,fr FRA,FW,24-105,3.0,19,6.43,13,0,2,2,2,0,2,0.68,1,0,0,0,1,0,Matches
Chrislain Matsima,fr FRA,"DF,MF",20-308,2.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Igor Carioca,br BRA,"DF,MF",26-210,2.4,6,2.55,4,0,1,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Quentin Boisgard,fr FRA,MF,26-002,2.0,9,4.38,9,0,0,0,0,0,1,0.49,1,0,0,0,0,0,Matches
Darlin Yongwa,cm CMR,"DF,FW",22-178,1.8,5,2.87,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Adil Aouchiche,fr FRA,"MF,FW",20-247,1.1,4,3.53,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Ckene Doucouré,km COM,"FW,MF",20-345,1.0,9,9.1,8,0,0,1,0,0,1,1.01,1,0,0,0,0,0,Matches
Adrian Grbić,at AUT,"MF,FW",26-227,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,25.9,27.0,544,20.15,385,38,47,33,31,10,64,2.37,37,6,10,4,5,2,
Opponent Total,,,27.0,27.0,695,25.74,516,61,35,40,29,14,59,2.19,41,3,7,3,3,2,
