Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Montassar Talbi,tn TUN,DF,24-297,27.0,1647,309,999,637,18,11,1647,8,6,75.0,2,25.0,1202,7821,4356,12,5,0,11,4,1116,0,Matches
Enzo Le Fée,fr FRA,MF,23-044,25.9,1993,70,426,1122,480,27,1993,106,46,43.4,43,40.6,1482,9196,4206,70,67,11,53,43,1336,63,Matches
Vincent Le Goff,fr FRA,DF,33-155,26.0,1618,124,560,795,279,29,1618,24,8,33.3,11,45.8,1025,5950,3115,52,38,4,14,10,907,69,Matches
Gedeon Kalulu,cd COD,DF,25-202,22.0,1381,112,512,626,257,33,1381,36,20,55.6,12,33.3,910,6055,2966,54,42,5,26,16,797,60,Matches
Dango Ouattara,bf BFA,"FW,MF",21-036,17.2,719,37,145,250,339,84,719,77,26,33.8,35,45.5,501,3749,1760,64,28,34,45,22,457,151,Matches
Julien Laporte,fr FRA,DF,29-135,17.1,929,220,551,364,15,6,929,1,1,100.0,0,0.0,648,3629,1904,4,4,0,5,2,612,0,Matches
Laurent Abergel,fr FRA,MF,30-046,16.2,990,49,337,572,94,3,990,23,12,52.2,9,39.1,748,3251,1401,8,16,0,17,14,670,10,Matches
Terem Moffi,ng NGA,FW,23-298,15.4,364,10,32,192,152,63,362,38,20,52.6,13,34.2,268,1799,812,29,23,11,41,13,263,61,Matches
Julien Ponceau,fr FRA,MF,22-111,14.9,779,18,110,396,286,43,779,28,9,32.1,16,57.1,601,3795,1730,47,41,7,32,16,547,93,Matches
Yvon Mvogo,ch SUI,GK,28-286,13.1,454,401,452,2,0,0,454,1,1,100.0,0,0.0,293,1690,1165,0,0,0,1,0,174,0,Matches
Vito Mannone,it ITA,GK,35-017,13.9,469,417,467,2,0,0,469,0,0,,0,,330,1605,1111,0,0,0,0,0,204,0,Matches
Stéphane Diarra,fr FRA,"FW,MF",24-100,10.8,482,18,111,181,207,37,482,69,23,33.3,39,56.5,347,2677,1375,38,24,19,29,14,279,82,Matches
Théo Le Bris,fr FRA,"MF,DF",20-169,12.3,584,16,140,238,210,39,584,34,13,38.2,21,61.8,415,2730,1309,46,27,17,20,7,377,83,Matches
Bonke Innocent,ng NGA,MF,27-058,10.2,539,51,195,318,31,2,539,7,4,57.1,1,14.3,362,1557,524,3,3,0,6,4,312,0,Matches
Ibrahima Koné,ml MLI,FW,23-276,10.5,321,8,36,147,141,30,320,13,8,61.5,3,23.1,220,1136,374,8,9,2,42,15,245,62,Matches
Yoann Cathline,fr FRA,"FW,MF",20-240,8.1,347,6,72,93,189,24,347,43,15,34.9,21,48.8,263,2032,975,35,21,8,28,16,239,78,Matches
Bamo Meïté,ci CIV,DF,21-272,7.8,522,71,269,243,11,4,522,7,5,71.4,1,14.3,427,2655,1494,6,1,0,6,2,397,0,Matches
Jean-Victor Makengo,fr FRA,MF,24-280,5.8,312,12,77,185,58,6,312,14,12,85.7,2,14.3,258,1697,727,12,14,1,6,13,237,23,Matches
Bamba Dieng,sn SEN,FW,22-361,4.0,135,2,13,63,61,24,134,22,8,36.4,9,40.9,100,515,138,1,1,1,10,5,99,29,Matches
Romain Faivre,fr FRA,"FW,MF",24-248,4.4,218,2,20,105,97,11,218,23,14,60.9,5,21.7,165,1368,688,22,16,6,12,1,154,25,Matches
Armand Lauriente,fr FRA,FW,24-105,3.0,136,0,26,52,64,19,136,17,14,82.4,1,5.9,103,800,445,14,5,5,4,4,87,21,Matches
Chrislain Matsima,fr FRA,"DF,MF",20-308,2.5,145,25,90,51,4,3,145,0,0,,0,,114,599,310,0,2,0,2,0,108,0,Matches
Igor Carioca,br BRA,"DF,MF",26-210,2.4,180,8,61,91,30,4,180,9,4,44.4,3,33.3,115,590,260,1,3,1,5,0,99,10,Matches
Quentin Boisgard,fr FRA,MF,26-002,2.0,136,2,21,58,59,8,136,4,0,0.0,3,75.0,90,566,263,7,4,1,5,2,84,15,Matches
Darlin Yongwa,cm CMR,"DF,FW",22-178,1.8,114,3,30,50,35,3,114,10,2,20.0,6,60.0,75,416,147,4,3,1,4,2,62,9,Matches
Adil Aouchiche,fr FRA,"MF,FW",20-247,1.1,87,1,7,51,29,4,87,5,0,0.0,3,60.0,66,454,255,7,2,0,3,3,64,9,Matches
Ckene Doucouré,km COM,"FW,MF",20-345,1.0,59,0,7,18,34,10,59,6,2,33.3,3,50.0,44,333,134,4,1,1,7,5,50,15,Matches
Adrian Grbić,at AUT,"MF,FW",26-227,0.3,11,0,1,3,7,0,11,0,0,,0,,6,31,17,1,1,0,0,0,6,2,Matches
Squad Total,,,25.9,27.0,15671,1992,5767,6905,3187,527,15667,625,273,43.7,262,41.9,11178,68696,33961,549,401,135,434,233,9982,970,
Opponent Total,,,27.0,27.0,17867,1363,4291,8661,5115,715,17866,543,247,45.5,246,45.3,13407,77574,37080,555,526,118,402,298,12289,1500,
