Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Moi Gómez,es ESP,"MF,FW",28-284,23.7,1492,19,201,890,422,18,1492,36,24,66.7,10,27.8,998,5599,2394,32,40,7,27,17,1088,65,Matches
Lucas Torró,es ESP,MF,28-258,21.9,1160,68,287,687,195,29,1160,16,8,50.0,5,31.3,519,2135,852,11,14,1,28,12,625,14,Matches
David García,es ESP,DF,29-048,22.5,1273,148,586,651,39,17,1273,3,3,100.0,0,0.0,667,3283,1697,11,4,0,6,1,739,3,Matches
Ezequiel Ávila,ar ARG,"FW,MF",29-056,16.3,641,16,73,233,336,53,638,26,12,46.2,11,42.3,368,1643,612,19,14,5,37,17,443,84,Matches
Jon Moncayola,es ESP,"MF,DF",24-325,19.5,1169,42,278,641,262,10,1169,5,2,40.0,2,40.0,619,2617,1384,22,19,1,22,7,731,35,Matches
Juan Cruz Armada,es ESP,DF,30-249,18.0,940,74,290,471,187,4,940,14,6,42.9,4,28.6,450,2134,1046,15,15,1,15,4,507,53,Matches
Unai García,es ESP,DF,31-059,16.1,823,74,392,410,30,7,823,7,5,71.4,1,14.3,433,2106,1205,11,6,0,4,5,489,3,Matches
Ante Budimir,hr CRO,FW,31-255,13.6,374,13,23,162,195,76,374,17,6,35.3,8,47.1,170,788,279,14,13,7,48,22,268,72,Matches
Aitor Fernández,es ESP,GK,31-335,14.0,544,447,537,7,0,0,544,0,0,,0,,295,1426,971,0,0,0,1,0,218,0,Matches
Aimar Oroz,es ESP,"MF,FW",21-127,13.6,621,4,64,287,273,33,620,36,17,47.2,14,38.9,383,1782,703,16,17,4,28,31,461,92,Matches
Sergio Herrera,es ESP,GK,29-302,13.0,475,366,468,7,0,0,475,1,1,100.0,0,0.0,247,1528,938,0,0,0,1,0,190,0,Matches
Manuel Sánchez,es ESP,DF,22-222,13.5,809,36,168,360,289,26,809,20,6,30.0,12,60.0,402,1813,983,22,16,3,16,8,465,65,Matches
Nacho Vidal,es ESP,DF,28-069,11.6,665,48,202,265,202,14,665,26,12,46.2,12,46.2,263,1190,502,16,8,3,13,10,305,45,Matches
Aridane Hernández,gq EQG,DF,34-011,11.6,648,87,310,324,16,4,648,4,3,75.0,0,0.0,365,1680,837,3,2,0,5,3,362,0,Matches
Abdessamad Ezzalzouli,ma MAR,"FW,MF",21-107,10.4,513,4,49,184,294,31,513,65,36,55.4,17,26.2,337,2615,1355,51,34,20,42,30,384,90,Matches
Darko Brašanac,rs SRB,MF,31-050,11.2,472,12,76,238,162,27,472,9,4,44.4,2,22.2,233,1209,647,17,13,0,18,10,283,36,Matches
Kike Barja,es ESP,"FW,MF",26-002,8.1,385,1,41,120,227,23,385,43,15,34.9,23,53.5,277,1923,913,40,19,8,21,14,298,110,Matches
Rubén García,es ESP,"MF,FW",29-263,9.0,532,10,60,214,262,21,532,14,6,42.9,7,50.0,290,1375,536,16,12,3,16,8,351,71,Matches
Rubén Peña,es ESP,"DF,MF",31-259,7.3,390,13,93,177,124,14,390,13,6,46.2,6,46.2,196,1188,642,17,13,3,17,6,207,37,Matches
Diego Moreno,es ESP,DF,21-286,6.0,334,23,105,157,74,7,334,9,3,33.3,6,66.7,155,717,316,7,4,2,7,3,160,19,Matches
Pablo Ibáñez,es ESP,MF,24-195,5.8,267,16,59,149,60,13,267,7,5,71.4,1,14.3,141,749,360,7,2,2,9,8,163,19,Matches
Kike,es ESP,FW,33-129,8.6,304,11,19,125,162,53,303,14,7,50.0,6,42.9,188,805,280,11,8,4,42,15,240,44,Matches
Iker Muñoz,es ESP,MF,20-149,0.2,8,0,1,5,2,0,8,0,0,,0,,7,23,18,0,1,0,0,0,8,0,Matches
Roberto Torres,es ESP,"FW,MF",34-027,0.1,14,0,1,6,8,0,14,2,1,50.0,1,50.0,12,107,78,2,3,0,0,1,12,1,Matches
Squad Total,,,28.4,27.0,14853,1532,4383,6770,3821,480,14848,387,188,48.6,148,38.2,8015,40435,19548,360,277,74,423,232,8997,958,
Opponent Total,,,28.0,27.0,15523,1773,5649,6498,3534,490,15519,455,205,45.1,183,40.2,8741,45634,23483,433,325,116,402,187,9706,894,
