Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Moi Gómez,es ESP,"MF,FW",28-287,23.7,1,14,6,42.9,0.59,0.25,0.07,0.17,22.6,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
Lucas Torró,es ESP,MF,28-261,21.9,0,22,3,13.6,1.01,0.14,0.0,0.0,23.2,0,0,0,0.9,0.9,0.04,-0.9,-0.9,Matches
David García,es ESP,DF,29-051,22.5,2,11,3,27.3,0.49,0.13,0.18,0.67,10.3,0,0,0,0.5,0.5,0.04,1.5,1.5,Matches
Ezequiel Ávila,ar ARG,"FW,MF",29-059,16.3,7,50,19,38.0,3.07,1.17,0.1,0.26,22.1,1,2,3,6.0,3.7,0.07,1.0,1.3,Matches
Jon Moncayola,es ESP,"MF,DF",24-328,19.5,0,32,7,21.9,1.64,0.36,0.0,0.0,24.5,0,0,0,1.3,1.3,0.04,-1.3,-1.3,Matches
Juan Cruz Armada,es ESP,DF,30-252,18.0,0,1,0,0.0,0.06,0.0,0.0,,9.5,0,0,0,0.2,0.2,0.2,-0.2,-0.2,Matches
Unai García,es ESP,DF,31-062,16.1,0,4,1,25.0,0.25,0.06,0.0,0.0,13.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Ante Budimir,hr CRO,FW,31-258,13.6,2,35,11,31.4,2.58,0.81,0.06,0.18,11.7,0,0,0,3.7,3.7,0.11,-1.7,-1.7,Matches
Aitor Fernández,es ESP,GK,31-338,14.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Aimar Oroz,es ESP,"MF,FW",21-130,13.6,3,16,5,31.3,1.17,0.37,0.13,0.4,16.1,0,1,1,2.9,2.1,0.13,0.1,-0.1,Matches
Sergio Herrera,es ESP,GK,29-305,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Manuel Sánchez,es ESP,DF,22-225,13.5,0,6,1,16.7,0.44,0.07,0.0,0.0,20.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Nacho Vidal,es ESP,DF,28-072,11.6,0,8,1,12.5,0.69,0.09,0.0,0.0,18.9,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Aridane Hernández,gq EQG,DF,34-014,11.6,0,2,0,0.0,0.17,0.0,0.0,,11.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Abdessamad Ezzalzouli,ma MAR,"FW,MF",21-110,10.4,1,22,7,31.8,2.11,0.67,0.05,0.14,18.8,1,0,0,1.5,1.5,0.07,-0.5,-0.5,Matches
Darko Brašanac,rs SRB,MF,31-053,11.2,1,10,4,40.0,0.9,0.36,0.1,0.25,12.3,0,0,0,1.1,1.1,0.11,-0.1,-0.1,Matches
Kike Barja,es ESP,"FW,MF",26-005,8.1,1,6,3,50.0,0.74,0.37,0.17,0.33,15.9,0,0,0,0.3,0.3,0.05,0.7,0.7,Matches
Rubén García,es ESP,"MF,FW",29-266,9.0,1,17,3,17.6,1.88,0.33,0.06,0.33,18.2,1,0,0,1.7,1.7,0.1,-0.7,-0.7,Matches
Rubén Peña,es ESP,"DF,MF",31-262,7.3,0,11,2,18.2,1.52,0.28,0.0,0.0,22.3,0,0,0,1.1,1.1,0.1,-1.1,-1.1,Matches
Diego Moreno,es ESP,DF,21-289,6.0,0,5,1,20.0,0.84,0.17,0.0,0.0,20.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
Pablo Ibáñez,es ESP,MF,24-198,5.8,0,8,4,50.0,1.39,0.69,0.0,0.0,22.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
Kike,es ESP,FW,33-132,8.6,2,32,9,28.1,3.74,1.05,0.03,0.11,16.6,0,1,1,3.4,2.6,0.08,-1.4,-1.6,Matches
Iker Muñoz,es ESP,MF,20-152,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Roberto Torres,es ESP,"FW,MF",34-030,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.5,27.0,21,312,90,28.8,11.56,3.33,0.05,0.19,18.8,3,4,5,27.4,23.5,0.08,-6.4,-6.5,
Opponent Total,,,28.0,27.0,27,288,96,33.3,10.67,3.56,0.09,0.27,18.9,13,1,4,29.8,26.6,0.1,-2.8,-0.6,
