Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Declan Rice,eng ENG,MF,24-082,28,28,2520.0,28.0,2.0,1.0,3.0,2.0,0.0,1.0,4.0,0.0,1.9,1.1,3.1,4.2,71.0,185.0,29.0,0.07,0.04,0.11,0.07,0.11,0.07,0.11,0.18,0.04,0.15,Matches
Jarrod Bowen,eng ENG,"FW,MF",26-107,28,28,2510.0,27.9,4.0,3.0,7.0,3.0,1.0,2.0,2.0,0.0,7.3,6.3,5.1,11.4,80.0,54.0,180.0,0.14,0.11,0.25,0.11,0.22,0.26,0.18,0.44,0.23,0.41,Matches
Łukasz Fabiański,pl POL,GK,37-353,26,26,2211.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tomáš Souček,cz CZE,MF,28-038,28,24,2128.0,23.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.9,2.9,0.9,3.8,10.0,73.0,39.0,0.04,0.04,0.08,0.04,0.08,0.12,0.04,0.16,0.12,0.16,Matches
Thilo Kehrer,de GER,DF,26-197,21,21,1817.0,20.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.4,0.8,15.0,50.0,27.0,0.0,0.05,0.05,0.0,0.05,0.02,0.02,0.04,0.02,0.04,Matches
Lucas Paquetá,br BRA,MF,25-222,20,19,1492.0,16.6,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,3.6,2.8,1.3,4.1,11.0,101.0,46.0,0.12,0.12,0.24,0.06,0.18,0.22,0.08,0.29,0.17,0.25,Matches
Kurt Zouma,fr FRA,DF,28-161,19,18,1566.0,17.4,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.8,1.8,0.1,1.8,1.0,23.0,1.0,0.11,0.0,0.11,0.11,0.11,0.1,0.0,0.1,0.1,0.1,Matches
Saïd Benrahma,dz ALG,"FW,MF",27-239,26,17,1581.0,17.6,4.0,3.0,7.0,1.0,3.0,3.0,0.0,0.0,5.2,2.9,3.3,6.2,81.0,62.0,190.0,0.23,0.17,0.4,0.06,0.23,0.3,0.19,0.49,0.16,0.35,Matches
Aaron Cresswell,eng ENG,DF,33-112,20,17,1581.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,2.6,2.9,27.0,123.0,69.0,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.17,0.02,0.17,Matches
Vladimír Coufal,cz CZE,DF,30-227,19,16,1454.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,1.6,1.9,43.0,72.0,78.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Matches
