Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Declan Rice,eng ENG,MF,24-079,26.0,4,0,0,19,6,1,38,40,25,0,0,0,232,27,16,62.8,Matches
Jarrod Bowen,eng ENG,"FW,MF",26-104,25.9,2,0,0,22,51,7,117,25,11,3,1,0,100,22,45,32.8,Matches
Łukasz Fabiański,pl POL,GK,37-350,22.6,0,0,0,0,4,0,0,0,0,0,0,0,12,11,1,91.7,Matches
Tomáš Souček,cz CZE,MF,28-035,22.2,2,0,0,34,12,1,11,38,31,0,0,0,101,75,61,55.1,Matches
Thilo Kehrer,de GER,DF,26-194,18.5,4,0,0,24,8,0,17,26,19,0,1,1,90,24,27,47.1,Matches
Aaron Cresswell,eng ENG,DF,33-109,17.5,2,0,0,8,5,1,105,20,7,0,0,0,84,26,20,56.5,Matches
Lucas Paquetá,br BRA,MF,25-219,14.6,4,0,0,32,21,1,17,11,23,1,0,0,91,22,15,59.5,Matches
Vladimír Coufal,cz CZE,DF,30-224,15.8,4,0,0,17,13,0,84,25,21,0,0,0,92,24,17,58.5,Matches
Kurt Zouma,fr FRA,DF,28-158,15.4,0,0,0,7,4,0,0,14,3,0,0,0,57,39,6,86.7,Matches
Saïd Benrahma,dz ALG,"FW,MF",27-236,15.9,0,0,0,12,11,5,52,6,9,0,0,0,78,3,8,27.3,Matches
Michail Antonio,jm JAM,FW,33-006,12.5,2,0,0,19,26,10,21,3,6,0,0,0,26,27,51,34.6,Matches
Pablo Fornals,es ESP,"FW,MF",27-040,11.5,0,0,0,11,5,1,42,11,9,0,0,0,94,6,14,30.0,Matches
Gianluca Scamacca,it ITA,FW,24-092,10.3,3,0,0,16,10,6,1,4,5,0,0,0,23,17,21,44.7,Matches
Emerson Palmieri,it ITA,DF,28-243,9.0,1,0,0,8,6,0,26,9,8,0,0,0,40,13,4,76.5,Matches
Nayef Aguerd,ma MAR,DF,27-004,9.7,3,0,0,5,5,1,0,10,10,0,0,0,52,19,14,57.6,Matches
Ben Johnson,eng ENG,DF,23-069,8.3,0,0,0,2,4,1,14,8,14,0,0,0,57,10,6,62.5,Matches
Craig Dawson,eng ENG,DF,32-332,8.0,2,0,0,6,3,0,2,6,6,1,1,0,45,14,7,66.7,Matches
Angelo Ogbonna,it ITA,DF,34-315,7.9,0,0,0,1,3,0,0,9,3,0,0,0,38,14,17,45.2,Matches
Flynn Downes,eng ENG,MF,24-073,4.4,0,0,0,4,8,0,3,4,7,0,0,0,21,5,7,41.7,Matches
Danny Ings,eng ENG,FW,30-254,3.7,0,0,0,3,5,3,0,1,2,0,0,0,13,5,14,26.3,Matches
Alphonse Areola,fr FRA,GK,30-035,3.4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,,Matches
Manuel Lanzini,ar ARG,"MF,FW",30-047,1.7,0,0,0,1,0,1,1,1,0,0,0,0,9,0,1,0.0,Matches
Maxwel Cornet,ci CIV,FW,26-188,1.1,0,0,0,2,2,3,2,0,1,0,0,0,6,2,3,40.0,Matches
Divin Mubama,eng ENG,FW,18-160,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
Conor Coventry,ie IRL,"MF,FW",23-009,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,28.8,26.0,33,0,0,254,213,42,553,271,220,5,4,1,1362,405,375,51.9,
Opponent Total,,,27.3,26.0,39,0,0,222,242,33,475,192,246,4,7,0,1384,375,405,48.1,
