Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Łukasz Fabiański,pl POL,GK,37-353,24.6,32,1,0,1,1,31.5,0.28,0.5,0.02,135,364,37.1,497,116,52.7,39.2,166,61.4,45.5,344,22,6.4,18,0.73,13.2,Matches
Alphonse Areola,fr FRA,GK,30-038,3.4,7,2,0,1,0,7.3,0.33,0.3,0.09,14,37,37.8,61,14,39.3,33.4,30,43.3,33.0,47,2,4.3,1,0.29,10.3,Matches
Squad Total,,,28.8,28.0,39,3,0,2,1,38.8,0.29,0.8,0.03,149,401,37.2,558,130,51.3,38.5,196,58.7,43.6,391,24,6.1,19,0.68,13.0,
Opponent Total,,,27.3,28.0,26,5,0,5,0,27.4,0.24,1.4,0.05,120,330,36.4,761,126,30.5,31.1,198,49.5,40.3,451,28,6.2,39,1.39,14.5,
