Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Tobias Lauritsen,no NOR,FW,25-219,27,27,2326.0,25.8,8.0,3.0,11.0,8.0,0.0,0.0,2.0,0.0,7.9,7.9,2.4,10.3,20.0,54.0,107.0,0.31,0.12,0.43,0.31,0.43,0.31,0.09,0.4,0.31,0.4,Matches
Michael Pinto,lu LUX,DF,29-306,27,27,2309.0,25.7,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,2.3,2.6,82.0,107.0,85.0,0.04,0.16,0.19,0.04,0.19,0.01,0.09,0.1,0.01,0.1,Matches
Vito van Crooy,nl NED,FW,27-067,27,26,2228.0,24.8,9.0,10.0,19.0,6.0,3.0,4.0,4.0,0.0,7.9,4.8,5.9,10.7,29.0,71.0,141.0,0.36,0.4,0.77,0.24,0.65,0.32,0.24,0.56,0.19,0.43,Matches
Nick Olij,nl NED,GK,27-248,25,25,2250.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.01,0.01,0.0,0.01,Matches
Bart Vriends,nl NED,DF,31-332,25,24,2112.0,23.5,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.9,0.9,0.1,1.0,11.0,72.0,0.0,0.09,0.0,0.09,0.09,0.09,0.04,0.0,0.04,0.04,0.04,Matches
Joshua Kitolano,no NOR,MF,21-246,27,23,2137.0,23.7,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,3.1,3.1,0.8,3.9,27.0,65.0,56.0,0.13,0.04,0.17,0.13,0.17,0.13,0.03,0.16,0.13,0.16,Matches
Arno Verschueren,be BEL,MF,25-363,24,22,1884.0,20.9,8.0,3.0,11.0,8.0,0.0,0.0,6.0,0.0,3.8,3.8,1.8,5.6,26.0,74.0,102.0,0.38,0.14,0.53,0.38,0.53,0.18,0.09,0.27,0.18,0.27,Matches
Shurandy Sambo,nl NED,DF,21-230,24,22,1860.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4,0.3,0.7,37.0,76.0,64.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Adil Auassar,nl NED,DF,36-182,22,21,1771.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.3,0.5,7.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches
Sven Mijnans,nl NED,"MF,FW",23-028,19,16,1477.0,16.4,3.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,2.4,2.4,2.4,4.8,18.0,79.0,90.0,0.18,0.3,0.49,0.18,0.49,0.15,0.15,0.29,0.15,0.29,Matches
Jonathan de Guzmán,nl NED,MF,35-205,17,15,1215.0,13.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.7,1.0,14.0,66.0,9.0,0.07,0.07,0.15,0.07,0.15,0.02,0.05,0.07,0.02,0.07,Matches
Koki Saito,jp JPN,FW,21-239,19,13,1042.0,11.6,4.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,2.1,2.1,1.6,3.8,45.0,31.0,99.0,0.35,0.26,0.6,0.35,0.6,0.18,0.14,0.33,0.18,0.33,Matches
