2022-08-05,20:00,Eredivisie,Matchweek 1,Fri,Away,D,0,0.1,Heerenveen,0.3,0.4,50,"18,000",Bart Vriends,4-2-3-1,Pol van Boekel,Match Report,Unnamed: 18
2022-08-14,16:45,Eredivisie,Matchweek 2,Sun,Home,L,2.0,3.0,AZ Alkmaar,0.9,2.8,38.0,9631.0,Adil Auassar,4-2-3-1,Jannick van der Laan,Match Report,
2022-08-21,14:30,Eredivisie,Matchweek 3,Sun,Home,L,0.0,1.0,Ajax,0.6,2.1,35.0,10606.0,Adil Auassar,4-2-3-1,Jeroen Manschot,Match Report,
2022-08-27,16:30,Eredivisie,Matchweek 4,Sat,Away,W,1.0,0.0,Go Ahead Eag,1.6,0.5,54.0,9317.0,Adil Auassar,4-3-3,Jochem Kamphuis,Match Report,
2022-09-03,20:00,Eredivisie,Matchweek 5,Sat,Home,W,4.0,0.0,Volendam,1.5,1.8,55.0,10050.0,Bart Vriends,4-3-3,Edwin van de Graaf,Match Report,
2022-09-11,20:00,Eredivisie,Matchweek 6,Sun,Away,L,0.0,3.0,Feyenoord,0.9,1.4,35.0,47500.0,Adil Auassar,4-3-3,Martin van den Kerkhof,Match Report,
2022-09-17,16:30,Eredivisie,Matchweek 7,Sat,Home,W,2.0,1.0,Groningen,1.5,0.3,52.0,9657.0,Adil Auassar,4-3-3,Danny Makkelie,Match Report,
2022-10-02,16:45,Eredivisie,Matchweek 8,Sun,Away,D,2.0,2.0,RKC Waalwijk,1.0,1.0,49.0,5647.0,Adil Auassar,4-3-3,Ingmar Oostrom,Match Report,
2022-10-08,18:45,Eredivisie,Matchweek 9,Sat,Home,W,3.0,1.0,Emmen,1.3,1.3,45.0,10087.0,Adil Auassar,4-3-3,Pol van Boekel,Match Report,
2022-10-16,12:15,Eredivisie,Matchweek 10,Sun,Home,W,2.0,0.0,NEC Nijmegen,1.2,0.7,41.0,10420.0,Adil Auassar,4-2-3-1,Robin Hensgens,Match Report,
2022-10-23,16:45,Eredivisie,Matchweek 11,Sun,Away,L,1.0,3.0,Utrecht,1.2,2.3,49.0,20048.0,Adil Auassar,4-3-3,Bas Nijhuis,Match Report,
2022-10-29,18:45,Eredivisie,Matchweek 12,Sat,Home,W,3.0,1.0,Fortuna Sittard,1.9,0.6,51.0,10221.0,Adil Auassar,4-2-3-1,Serdar Gözübüyük,Match Report,
2022-11-05,16:30,Eredivisie,Matchweek 13,Sat,Away,W,4.0,0.0,Vitesse,1.0,0.9,50.0,16493.0,Adil Auassar,4-3-3,Pol van Boekel,Match Report,
2022-11-11,20:00,Eredivisie,Matchweek 14,Fri,Home,D,1.0,1.0,Twente,0.6,1.0,38.0,10606.0,Adil Auassar,4-3-3,Alex Bos,Match Report,
2023-01-07,21:00,Eredivisie,Matchweek 15,Sat,Away,D,0.0,0.0,PSV Eindhoven,0.7,1.1,40.0,33421.0,Adil Auassar,4-3-3,Sander van der Eijk,Match Report,
2023-01-14,21:00,Eredivisie,Matchweek 16,Sat,Home,W,1.0,0.0,Excelsior,2.1,0.5,56.0,10555.0,Adil Auassar,4-3-3,Edwin van de Graaf,Match Report,
2023-01-21,20:00,Eredivisie,Matchweek 17,Sat,Away,W,3.0,0.0,Cambuur,2.0,0.9,50.0,9841.0,Adil Auassar,4-3-3,Jochem Kamphuis,Match Report,
2023-01-24,21:00,Eredivisie,Matchweek 18,Tue,Home,D,0.0,0.0,RKC Waalwijk,0.7,0.7,62.0,,Adil Auassar,4-3-3,Danny Makkelie,Match Report,
2023-01-28,20:00,Eredivisie,Matchweek 19,Sat,Away,D,1.0,1.0,NEC Nijmegen,0.7,2.0,33.0,,Adil Auassar,4-3-3,Dennis Higler,Match Report,
