11,Celta Vigo,26,9,7,10,32,35,-3,34,1.31,32.4,29.0,+3.4,+0.13,D W D W W,"14,066",Iago Aspas - 12,Agustín Marchesín,Unnamed: 19
12,Mallorca,27,9,6,12,22,27,-5,33,1.22,22.8,29.1,-6.3,-0.23,L L D L D,14582,Vedat Muriqi - 10,Predrag Rajković,
13,Sevilla,27,8,7,12,31,42,-11,31,1.15,32.9,42.6,-9.8,-0.36,L L W L W,36395,Youssef En-Nesyri - 6,Yassine Bounou,
14,Getafe,27,7,9,11,27,34,-7,30,1.11,25.2,31.8,-6.6,-0.25,L W D W D,11191,Enes Ünal - 13,David Soria,
15,Valladolid,26,8,4,14,20,38,-18,28,1.08,23.7,42.8,-19.0,-0.73,L L W D L,20470,"Sergio León, Cyle Larin - 5",Jordi Masip,
