Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Yassine Bounou,ma MAR,GK,31-348,21.9,2,0,0,0,1,0,0,1,1,0.0,0.0,0,31.0,4.0,2.0,66.7,Matches
Nemanja Gudelj,rs SRB,"DF,MF",31-123,20.8,6,0,0,14,16,0,0,17,24,0.0,0.0,0,71.0,26.0,14.0,65.0,Matches
Óliver Torres,es ESP,"MF,FW",28-129,18.1,1,0,0,14,35,5,45,8,19,0.0,0.0,0,106.0,4.0,12.0,25.0,Matches
Joan Jordán,es ESP,MF,28-256,15.0,5,0,0,25,12,0,5,13,14,0.0,0.0,0,94.0,9.0,8.0,52.9,Matches
Tanguy Nianzou,fr FRA,DF,20-285,13.7,1,1,0,10,11,0,1,14,13,0.0,0.0,0,67.0,28.0,11.0,71.8,Matches
Jesús Navas,es ESP,"DF,FW",37-118,14.4,3,0,0,4,22,6,102,8,7,0.0,0.0,1,83.0,6.0,11.0,35.3,Matches
Marcos Acuña,ar ARG,DF,31-142,13.8,8,1,0,23,23,1,99,17,23,0.0,1.0,0,99.0,20.0,13.0,60.6,Matches
Ivan Rakitić,hr CRO,MF,35-009,12.9,3,1,0,12,20,2,38,17,16,0.0,0.0,0,70.0,15.0,8.0,65.2,Matches
Fernando,br BRA,"MF,DF",35-237,12.7,2,1,0,13,7,0,2,19,16,0.0,0.0,1,75.0,10.0,10.0,50.0,Matches
Érik Lamela,ar ARG,"FW,MF",31-015,14.4,8,1,1,48,16,7,22,4,15,0.0,0.0,0,61.0,9.0,22.0,29.0,Matches
Youssef En-Nesyri,ma MAR,FW,25-291,11.3,3,0,0,3,8,12,4,3,7,0.0,0.0,0,19.0,33.0,50.0,39.8,Matches
Gonzalo Montiel,ar ARG,DF,26-077,10.6,5,1,0,12,7,10,30,12,6,0.0,0.0,0,57.0,10.0,11.0,47.6,Matches
Rafa Mir,es ESP,FW,25-274,9.0,1,0,0,9,8,12,5,2,1,0.0,0.0,0,26.0,13.0,19.0,40.6,Matches
Isco,es ESP,"MF,FW",30-332,8.9,5,0,0,11,34,6,18,10,9,0.0,0.0,0,48.0,5.0,14.0,26.3,Matches
Alex Telles,br BRA,DF,30-094,10.3,4,0,0,16,10,1,63,12,7,1.0,0.0,0,45.0,16.0,11.0,59.3,Matches
Karim Rekik,nl NED,DF,28-107,7.4,1,0,0,13,3,0,1,6,1,0.0,0.0,0,34.0,11.0,4.0,73.3,Matches
Papu Gómez,ar ARG,"MF,FW",35-032,7.4,4,0,0,4,14,2,25,4,4,0.0,1.0,0,26.0,2.0,3.0,40.0,Matches
Loïc Bade,fr FRA,DF,22-342,6.0,1,0,0,4,3,0,3,11,6,0.0,0.0,0,47.0,10.0,13.0,43.5,Matches
Suso,es ESP,"MF,FW",29-120,6.3,1,0,0,4,10,5,42,1,4,0.0,0.0,0,25.0,0.0,3.0,0.0,Matches
Lucas Ocampos,ar ARG,"FW,MF",28-251,6.0,4,0,0,5,7,4,7,4,3,0.0,0.0,0,33.0,7.0,8.0,46.7,Matches
Carmona,es ESP,DF,21-049,5.9,6,1,1,14,6,0,11,7,11,0.0,0.0,0,34.0,3.0,8.0,27.3,Matches
Pape Gueye,sn SEN,MF,24-054,4.8,3,1,1,12,22,0,9,8,10,1.0,0.0,0,20.0,6.0,7.0,46.2,Matches
Enrique Valiente,es ESP,DF,20-330,4.1,1,1,0,4,1,0,0,5,1,0.0,1.0,0,14.0,9.0,6.0,60.0,Matches
Marcão,br BRA,DF,26-287,4.0,2,0,0,5,6,0,0,5,2,0.0,0.0,0,14.0,6.0,4.0,60.0,Matches
Thomas Delaney,dk DEN,MF,31-197,3.4,3,0,0,4,5,1,4,4,2,0.0,0.0,0,8.0,9.0,2.0,81.8,Matches
Marko Dmitrović,rs SRB,GK,31-054,3.1,1,0,0,0,1,0,0,0,0,0.0,0.0,0,5.0,1.0,0.0,100.0,Matches
Bryan,es ESP,"DF,MF",22-036,3.0,1,0,0,5,4,0,8,2,4,0.0,0.0,0,21.0,2.0,3.0,40.0,Matches
Kasper Dolberg,dk DEN,FW,25-164,2.2,0,0,0,2,4,0,0,0,0,0.0,0.0,0,3.0,3.0,4.0,42.9,Matches
Jesús Corona,mx MEX,FW,30-072,0.7,0,0,0,1,3,0,2,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0,Matches
Adnan Januzaj,be BEL,FW,28-042,0.5,0,0,0,1,2,0,1,1,0,0.0,0.0,0,5.0,0.0,0.0,,Matches
Iván Romero,es ESP,MF,21-343,0.1,1,0,0,1,1,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0,Matches
Carlos Álvarez,es ESP,FW,19-225,0.1,1,0,0,1,0,0,0,0,1,,,0,,,,,Matches
Pedro Ortiz,es ESP,MF,22-212,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches
Squad Total,,,29.5,25.0,87,9,3,294,322,74,547,215,227,2.0,3.0,2,1244.0,278.0,282.0,49.6,
Opponent Total,,,28.0,25.0,68,6,1,335,283,46,421,187,230,2.0,3.0,0,1163.0,282.0,278.0,50.4,
