Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Yassine Bounou,ma MAR,GK,31-348,21.9,655.0,862.0,76.0,16776.0,11624.0,144.0,144.0,100.0,317.0,325.0,97.5,192.0,390.0,49.2,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,Matches
Nemanja Gudelj,rs SRB,"DF,MF",31-123,20.8,1097.0,1188.0,92.3,18649.0,5969.0,475.0,503.0,94.4,539.0,564.0,95.6,60.0,87.0,69.0,0,0.2,0.4,-0.2,3.0,88.0,2.0,0.0,74.0,Matches
Óliver Torres,es ESP,"MF,FW",28-129,18.1,689.0,880.0,78.3,11621.0,2979.0,373.0,428.0,87.1,214.0,269.0,79.6,79.0,120.0,65.8,1,3.0,3.0,-2.0,28.0,81.0,20.0,6.0,111.0,Matches
Joan Jordán,es ESP,MF,28-256,15.0,851.0,963.0,88.4,15016.0,4308.0,417.0,450.0,92.7,320.0,348.0,92.0,98.0,126.0,77.8,1,0.5,0.8,0.5,7.0,121.0,6.0,0.0,108.0,Matches
Tanguy Nianzou,fr FRA,DF,20-285,13.7,645.0,735.0,87.8,11473.0,3753.0,247.0,270.0,91.5,358.0,381.0,94.0,36.0,69.0,52.2,0,0.0,0.1,0.0,1.0,56.0,0.0,0.0,61.0,Matches
Jesús Navas,es ESP,"DF,FW",37-118,14.4,734.0,953.0,77.0,12690.0,3500.0,362.0,398.0,91.0,289.0,367.0,78.7,67.0,123.0,54.5,0,2.1,2.5,-2.1,23.0,42.0,37.0,12.0,75.0,Matches
Marcos Acuña,ar ARG,DF,31-142,13.8,656.0,882.0,74.4,12362.0,4577.0,296.0,328.0,90.2,262.0,337.0,77.7,90.0,182.0,49.5,1,2.4,3.3,-1.4,22.0,40.0,28.0,12.0,76.0,Matches
Ivan Rakitić,hr CRO,MF,35-009,12.9,696.0,848.0,82.1,12115.0,3198.0,362.0,402.0,90.0,239.0,277.0,86.3,77.0,123.0,62.6,2,1.5,1.8,0.5,18.0,80.0,16.0,3.0,102.0,Matches
Fernando,br BRA,"MF,DF",35-237,12.7,639.0,714.0,89.5,11471.0,2833.0,273.0,294.0,92.9,299.0,320.0,93.4,57.0,79.0,72.2,0,0.1,0.3,-0.1,5.0,45.0,2.0,0.0,50.0,Matches
Érik Lamela,ar ARG,"FW,MF",31-015,14.4,429.0,559.0,76.7,6086.0,1076.0,246.0,294.0,83.7,135.0,167.0,80.8,23.0,33.0,69.7,0,1.1,1.1,-1.1,19.0,24.0,18.0,1.0,53.0,Matches
Youssef En-Nesyri,ma MAR,FW,25-291,11.3,106.0,159.0,66.7,1572.0,152.0,61.0,85.0,71.8,35.0,49.0,71.4,4.0,7.0,57.1,0,0.5,0.2,-0.5,6.0,2.0,0.0,0.0,5.0,Matches
Gonzalo Montiel,ar ARG,DF,26-077,10.6,443.0,571.0,77.6,6558.0,2251.0,239.0,271.0,88.2,170.0,216.0,78.7,20.0,48.0,41.7,1,1.0,1.4,0.0,11.0,38.0,7.0,3.0,33.0,Matches
Rafa Mir,es ESP,FW,25-274,9.0,111.0,155.0,71.6,1483.0,203.0,70.0,82.0,85.4,31.0,48.0,64.6,3.0,6.0,50.0,0,0.8,0.8,-0.8,6.0,5.0,0.0,0.0,7.0,Matches
Isco,es ESP,"MF,FW",30-332,8.9,346.0,417.0,83.0,5315.0,1337.0,192.0,211.0,91.0,109.0,124.0,87.9,27.0,50.0,54.0,2,1.7,1.1,0.3,17.0,45.0,8.0,0.0,37.0,Matches
Alex Telles,br BRA,DF,30-094,10.3,370.0,497.0,74.4,6280.0,2280.0,193.0,211.0,91.5,124.0,168.0,73.8,41.0,90.0,45.6,2,1.0,1.0,1.0,16.0,29.0,15.0,11.0,25.0,Matches
Karim Rekik,nl NED,DF,28-107,7.4,443.0,471.0,94.1,7872.0,2589.0,176.0,181.0,97.2,237.0,245.0,96.7,25.0,37.0,67.6,1,0.0,0.1,1.0,3.0,33.0,2.0,1.0,37.0,Matches
Papu Gómez,ar ARG,"MF,FW",35-032,7.4,337.0,386.0,87.3,5842.0,1809.0,175.0,185.0,94.6,120.0,139.0,86.3,35.0,47.0,74.5,1,0.5,1.1,0.5,7.0,40.0,14.0,3.0,64.0,Matches
Loïc Bade,fr FRA,DF,22-342,6.0,397.0,442.0,89.8,7201.0,2563.0,157.0,164.0,95.7,202.0,215.0,94.0,34.0,48.0,70.8,0,0.1,0.1,-0.1,1.0,30.0,0.0,0.0,27.0,Matches
Suso,es ESP,"MF,FW",29-120,6.3,282.0,356.0,79.2,5096.0,1194.0,144.0,155.0,92.9,97.0,123.0,78.9,37.0,59.0,62.7,1,1.5,1.4,-0.5,16.0,22.0,18.0,4.0,52.0,Matches
Lucas Ocampos,ar ARG,"FW,MF",28-251,6.0,178.0,218.0,81.7,2597.0,468.0,106.0,119.0,89.1,59.0,72.0,81.9,7.0,12.0,58.3,0,1.0,0.9,-1.0,8.0,7.0,6.0,1.0,19.0,Matches
Carmona,es ESP,DF,21-049,5.9,269.0,330.0,81.5,4412.0,1380.0,131.0,142.0,92.3,118.0,147.0,80.3,17.0,32.0,53.1,1,0.4,0.2,0.6,2.0,24.0,3.0,2.0,11.0,Matches
Pape Gueye,sn SEN,MF,24-054,4.8,154.0,195.0,79.0,2933.0,755.0,70.0,79.0,88.6,60.0,72.0,83.3,23.0,35.0,65.7,3,1.0,0.7,2.0,5.0,17.0,0.0,0.0,24.0,Matches
Enrique Valiente,es ESP,DF,20-330,4.1,177.0,211.0,83.9,3258.0,1273.0,69.0,74.0,93.2,89.0,100.0,89.0,18.0,32.0,56.3,1,0.2,0.0,0.8,1.0,9.0,1.0,0.0,14.0,Matches
Marcão,br BRA,DF,26-287,4.0,184.0,211.0,87.2,3043.0,1232.0,90.0,97.0,92.8,85.0,91.0,93.4,8.0,19.0,42.1,0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,13.0,Matches
Thomas Delaney,dk DEN,MF,31-197,3.4,140.0,164.0,85.4,2173.0,461.0,71.0,76.0,93.4,54.0,64.0,84.4,8.0,14.0,57.1,0,0.1,0.6,-0.1,2.0,6.0,3.0,1.0,7.0,Matches
Marko Dmitrović,rs SRB,GK,31-054,3.1,86.0,126.0,68.3,2521.0,1903.0,14.0,14.0,100.0,44.0,44.0,100.0,28.0,66.0,42.4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches
Bryan,es ESP,"DF,MF",22-036,3.0,116.0,153.0,75.8,1632.0,550.0,66.0,78.0,84.6,47.0,57.0,82.5,0.0,7.0,0.0,1,0.3,0.3,0.7,4.0,3.0,6.0,1.0,9.0,Matches
Kasper Dolberg,dk DEN,FW,25-164,2.2,19.0,28.0,67.9,257.0,27.0,13.0,18.0,72.2,3.0,5.0,60.0,2.0,3.0,66.7,1,0.4,0.0,0.6,1.0,1.0,0.0,0.0,2.0,Matches
Jesús Corona,mx MEX,FW,30-072,0.7,16.0,20.0,80.0,239.0,6.0,9.0,9.0,100.0,6.0,8.0,75.0,1.0,3.0,33.3,0,0.2,0.1,-0.2,1.0,0.0,0.0,0.0,1.0,Matches
Adnan Januzaj,be BEL,FW,28-042,0.5,15.0,24.0,62.5,229.0,35.0,10.0,12.0,83.3,4.0,5.0,80.0,1.0,3.0,33.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
Iván Romero,es ESP,MF,21-343,0.1,1.0,3.0,33.3,12.0,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Álvarez,es ESP,FW,19-225,0.1,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Pedro Ortiz,es ESP,MF,22-212,0.0,1.0,1.0,100.0,12.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,29.5,25.0,11286.0,13726.0,82.2,198843.0,66287.0,5255.0,5779.0,90.9,4667.0,5349.0,87.2,1118.0,1950.0,57.3,20,21.3,23.3,-1.3,233.0,911.0,212.0,61.0,1099.0,
Opponent Total,,,28.0,25.0,8602.0,10858.0,79.2,156453.0,54752.0,3786.0,4259.0,88.9,3556.0,4131.0,86.1,1014.0,1871.0,54.2,29,30.8,22.6,-1.8,265.0,714.0,168.0,58.0,782.0,
