Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Yassine Bounou,ma MAR,GK,31-363,22.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Nemanja Gudelj,rs SRB,"DF,MF",31-138,22.8,3,33,8,24.2,1.45,0.35,0.09,0.38,25.8,3.0,0,0,1.7,1.7,0.05,1.3,1.3,Matches
Óliver Torres,es ESP,"MF,FW",28-144,18.8,3,18,6,33.3,0.96,0.32,0.17,0.5,17.6,0.0,0,0,1.9,1.9,0.11,1.1,1.1,Matches
Joan Jordán,es ESP,MF,28-271,16.6,0,12,3,25.0,0.72,0.18,0.0,0.0,20.7,3.0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
Jesús Navas,es ESP,"DF,FW",37-133,16.4,0,8,2,25.0,0.49,0.12,0.0,0.0,24.3,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Marcos Acuña,ar ARG,DF,31-157,15.7,2,17,4,23.5,1.08,0.25,0.12,0.5,26.5,1.0,0,0,0.9,0.9,0.05,1.1,1.1,Matches
Ivan Rakitić,hr CRO,MF,35-024,14.0,1,22,8,36.4,1.57,0.57,0.0,0.0,26.9,4.0,1,2,2.9,1.3,0.06,-1.9,-1.3,Matches
Tanguy Nianzou,fr FRA,DF,20-300,13.7,1,6,1,16.7,0.44,0.07,0.17,1.0,12.0,0.0,0,0,0.5,0.5,0.08,0.5,0.5,Matches
Fernando,br BRA,"MF,DF",35-252,12.7,0,4,0,0.0,0.31,0.0,0.0,,23.8,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Érik Lamela,ar ARG,"FW,MF",31-030,14.7,4,34,18,52.9,2.32,1.23,0.12,0.22,15.3,2.0,0,0,3.6,3.6,0.11,0.4,0.4,Matches
Youssef En-Nesyri,ma MAR,FW,25-306,12.7,6,46,19,41.3,3.63,1.5,0.13,0.32,11.0,0.0,0,0,6.9,6.9,0.16,-0.9,-0.9,Matches
Gonzalo Montiel,ar ARG,DF,26-092,10.8,0,6,1,16.7,0.55,0.09,0.0,0.0,11.9,0.0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
Alex Telles,br BRA,DF,30-109,11.1,0,10,1,10.0,0.9,0.09,0.0,0.0,23.0,1.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Rafa Mir,es ESP,FW,25-289,9.0,3,33,9,27.3,3.65,1.0,0.09,0.33,13.4,0.0,0,0,4.7,4.7,0.15,-1.7,-1.7,Matches
Isco,es ESP,"MF,FW",30-347,8.9,0,4,1,25.0,0.45,0.11,0.0,0.0,15.6,0.0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
Karim Rekik,nl NED,DF,28-122,7.4,1,5,1,20.0,0.68,0.14,0.2,1.0,10.8,0.0,0,0,0.7,0.7,0.13,0.3,0.3,Matches
Loïc Bade,fr FRA,DF,22-357,8.0,0,1,0,0.0,0.13,0.0,0.0,,10.0,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Lucas Ocampos,ar ARG,"FW,MF",28-266,7.9,2,16,3,18.8,2.02,0.38,0.06,0.33,15.9,0.0,1,1,1.9,1.1,0.07,0.1,-0.1,Matches
Pape Gueye,sn SEN,MF,24-069,6.8,0,10,2,20.0,1.47,0.29,0.0,0.0,20.4,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Papu Gómez,ar ARG,"MF,FW",35-047,7.4,0,16,6,37.5,2.15,0.81,0.0,0.0,22.1,0.0,0,0,1.1,1.1,0.07,-1.1,-1.1,Matches
Suso,es ESP,"MF,FW",29-135,6.9,1,14,5,35.7,2.03,0.73,0.07,0.2,23.1,1.0,0,0,0.7,0.7,0.05,0.3,0.3,Matches
Carmona,es ESP,DF,21-064,5.9,2,5,2,40.0,0.85,0.34,0.4,1.0,14.3,0.0,0,0,0.8,0.8,0.17,1.2,1.2,Matches
Bryan,es ESP,"DF,MF",22-051,4.4,1,6,2,33.3,1.35,0.45,0.17,0.5,11.5,0.0,0,0,1.5,1.5,0.24,-0.5,-0.5,Matches
Enrique Valiente,es ESP,DF,20-345,4.1,1,3,1,33.3,0.73,0.24,0.33,1.0,8.7,0.0,0,0,0.2,0.2,0.05,0.8,0.8,Matches
Marcão,br BRA,DF,26-302,4.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Marko Dmitrović,rs SRB,GK,31-069,4.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Thomas Delaney,dk DEN,MF,31-212,3.4,0,3,1,33.3,0.87,0.29,0.0,0.0,18.8,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Kasper Dolberg,dk DEN,FW,25-179,2.2,0,2,1,50.0,0.91,0.46,0.0,0.0,17.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Jesús Corona,mx MEX,FW,30-087,0.7,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Adnan Januzaj,be BEL,FW,28-057,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Iván Romero,es ESP,MF,21-358,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Carlos Álvarez,es ESP,FW,19-240,0.1,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches
Pedro Ortiz,es ESP,MF,22-227,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,29.5,27.0,31,334,105,31.4,12.37,3.89,0.09,0.28,18.3,15.0,2,3,32.9,30.5,0.1,-1.9,-1.5,
Opponent Total,,,28.1,27.0,40,370,120,32.4,13.7,4.44,0.1,0.32,18.5,16.0,2,3,42.6,40.2,0.11,-2.6,-2.2,
