Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Yassine Bounou,ma MAR,GK,32-001,24,24,2061.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nemanja Gudelj,rs SRB,"DF,MF",31-141,24,23,2054.0,22.8,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,1.7,1.7,0.2,1.9,24.0,82.0,5.0,0.13,0.0,0.13,0.13,0.13,0.07,0.01,0.08,0.07,0.08,Matches
Óliver Torres,es ESP,"MF,FW",28-147,25,22,1692.0,18.8,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.9,1.9,3.0,4.9,25.0,114.0,130.0,0.16,0.05,0.21,0.16,0.21,0.1,0.16,0.26,0.1,0.26,Matches
Joan Jordán,es ESP,MF,28-274,21,18,1496.0,16.6,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.9,0.9,0.5,1.4,9.0,117.0,22.0,0.0,0.06,0.06,0.0,0.06,0.06,0.03,0.09,0.06,0.09,Matches
Jesús Navas,es ESP,"DF,FW",37-136,23,16,1474.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,2.7,3.0,35.0,79.0,186.0,0.0,0.0,0.0,0.0,0.0,0.02,0.17,0.18,0.02,0.18,Matches
Marcos Acuña,ar ARG,DF,31-160,22,16,1413.0,15.7,2.0,1.0,3.0,2.0,0.0,0.0,8.0,1.0,0.9,0.9,2.7,3.6,32.0,82.0,64.0,0.13,0.06,0.19,0.13,0.19,0.06,0.17,0.23,0.06,0.23,Matches
Ivan Rakitić,hr CRO,MF,35-027,22,15,1262.0,14.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,1.0,2.9,1.3,1.6,2.9,35.0,108.0,74.0,0.07,0.14,0.21,0.0,0.14,0.21,0.11,0.32,0.09,0.21,Matches
Tanguy Nianzou,fr FRA,DF,20-303,17,15,1231.0,13.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,4.0,61.0,0.0,0.07,0.0,0.07,0.07,0.07,0.03,0.0,0.04,0.03,0.04,Matches
Fernando,br BRA,"MF,DF",35-255,15,14,1144.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.1,0.3,5.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Érik Lamela,ar ARG,"FW,MF",31-033,22,13,1321.0,14.7,4.0,0.0,4.0,4.0,0.0,0.0,8.0,1.0,3.6,3.6,1.2,4.8,53.0,54.0,122.0,0.27,0.0,0.27,0.27,0.27,0.25,0.08,0.33,0.25,0.33,Matches
Youssef En-Nesyri,ma MAR,FW,25-309,23,12,1139.0,12.7,6.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,6.9,6.9,0.5,7.4,10.0,7.0,55.0,0.47,0.0,0.47,0.47,0.47,0.55,0.04,0.59,0.55,0.59,Matches
Gonzalo Montiel,ar ARG,DF,26-095,17,11,974.0,10.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.7,0.7,1.0,1.6,23.0,34.0,71.0,0.0,0.09,0.09,0.0,0.09,0.06,0.09,0.15,0.06,0.15,Matches
Alex Telles,br BRA,DF,30-112,19,10,1001.0,11.1,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,1.0,1.4,18.0,27.0,67.0,0.0,0.18,0.18,0.0,0.18,0.03,0.09,0.12,0.03,0.12,Matches
Rafa Mir,es ESP,FW,25-292,16,10,814.0,9.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,4.7,4.7,0.8,5.6,10.0,7.0,39.0,0.33,0.0,0.33,0.33,0.33,0.52,0.09,0.62,0.52,0.62,Matches
Isco,es ESP,"MF,FW",30-350,12,10,799.0,8.9,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,1.7,2.1,16.0,37.0,36.0,0.0,0.23,0.23,0.0,0.23,0.05,0.19,0.24,0.05,0.24,Matches
Karim Rekik,nl NED,DF,28-125,10,9,664.0,7.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0,0.7,10.0,37.0,5.0,0.14,0.14,0.27,0.14,0.27,0.09,0.0,0.09,0.09,0.09,Matches
Loïc Bade,fr FRA,DF,22-360,9,8,718.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,5.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Lucas Ocampos,ar ARG,"FW,MF",28-269,13,7,714.0,7.9,2.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,1.9,1.1,1.0,2.2,20.0,24.0,66.0,0.25,0.0,0.25,0.13,0.13,0.24,0.13,0.37,0.14,0.27,Matches
Pape Gueye,sn SEN,MF,24-072,7,7,611.0,6.8,0.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,0.5,0.5,1.0,1.5,6.0,33.0,19.0,0.0,0.44,0.44,0.0,0.44,0.07,0.15,0.22,0.07,0.22,Matches
Papu Gómez,ar ARG,"MF,FW",35-050,13,6,670.0,7.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.1,1.1,0.5,1.6,19.0,64.0,42.0,0.0,0.13,0.13,0.0,0.13,0.15,0.07,0.21,0.15,0.21,Matches
Suso,es ESP,"MF,FW",29-138,16,5,620.0,6.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,1.6,2.3,17.0,57.0,66.0,0.15,0.15,0.29,0.15,0.29,0.11,0.23,0.34,0.11,0.34,Matches
Carmona,es ESP,DF,21-067,10,5,527.0,5.9,2.0,1.0,3.0,2.0,0.0,0.0,6.0,1.0,0.8,0.8,0.4,1.2,9.0,11.0,8.0,0.34,0.17,0.51,0.34,0.51,0.14,0.06,0.2,0.14,0.2,Matches
Bryan,es ESP,"DF,MF",22-054,8,4,400.0,4.4,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.5,1.5,0.7,2.1,15.0,11.0,36.0,0.23,0.45,0.68,0.23,0.68,0.33,0.16,0.48,0.33,0.48,Matches
Enrique Valiente,es ESP,DF,20-348,6,4,368.0,4.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.2,0.2,0.2,0.4,3.0,14.0,0.0,0.24,0.24,0.49,0.24,0.49,0.04,0.05,0.09,0.04,0.09,Matches
Marcão,br BRA,DF,26-305,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marko Dmitrović,rs SRB,GK,31-072,5,3,369.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thomas Delaney,dk DEN,MF,31-215,8,2,309.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.1,0.2,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches
Kasper Dolberg,dk DEN,FW,25-182,4,2,197.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.0,2.0,9.0,0.0,0.46,0.46,0.0,0.46,0.02,0.18,0.2,0.02,0.2,Matches
Jesús Corona,mx MEX,FW,30-090,1,1,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.27,Matches
Adnan Januzaj,be BEL,FW,28-060,2,1,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Iván Romero,es ESP,MF,21-361,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Álvarez,es ESP,FW,19-243,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Pedro Ortiz,es ESP,MF,22-230,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matías Árbol,es ESP,GK,20-206,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lulo Dasilva,es ESP,MF,20-184,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Munir El Haddadi,ma MAR,"FW,MF",27-217,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Diego Iturralde,es ESP,DF,19-355,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alberto López,es ESP,GK,19-147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nacho Quintana,es ESP,MF,22-042,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Manuel Sebastián,es ESP,MF,18-253,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.5,27,297,2430.0,27.0,31.0,21.0,52.0,29.0,2.0,3.0,93.0,9.0,32.9,30.5,23.0,53.5,408.0,1162.0,1149.0,1.15,0.78,1.93,1.07,1.85,1.22,0.85,2.07,1.13,1.98,
Opponent Total,,,28.1,27,297,2430.0,27.0,40.0,31.0,71.0,38.0,2.0,3.0,75.0,6.0,42.7,40.3,33.3,73.6,405.0,836.0,827.0,1.48,1.15,2.63,1.41,2.56,1.58,1.23,2.81,1.49,2.73,
