Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Yassine Bounou,ma MAR,GK,31-363,22.9,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nemanja Gudelj,rs SRB,"DF,MF",31-138,22.8,20.0,0.88,16.0,1.0,0.0,2.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Óliver Torres,es ESP,"MF,FW",28-144,18.8,53.0,2.82,43.0,2.0,0.0,3.0,3.0,2.0,4.0,0.21,3.0,0.0,0.0,1.0,0.0,0.0,Matches
Joan Jordán,es ESP,MF,28-271,16.6,29.0,1.75,22.0,3.0,0.0,0.0,2.0,2.0,2.0,0.12,1.0,1.0,0.0,0.0,0.0,0.0,Matches
Jesús Navas,es ESP,"DF,FW",37-133,16.4,55.0,3.36,52.0,1.0,0.0,0.0,2.0,0.0,7.0,0.43,5.0,1.0,0.0,0.0,1.0,0.0,Matches
Marcos Acuña,ar ARG,DF,31-157,15.7,44.0,2.78,32.0,8.0,1.0,3.0,0.0,0.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Ivan Rakitić,hr CRO,MF,35-024,14.0,48.0,3.42,32.0,10.0,0.0,1.0,3.0,2.0,4.0,0.29,2.0,2.0,0.0,0.0,0.0,0.0,Matches
Tanguy Nianzou,fr FRA,DF,20-300,13.7,9.0,0.66,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernando,br BRA,"MF,DF",35-252,12.7,13.0,1.02,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Érik Lamela,ar ARG,"FW,MF",31-030,14.7,57.0,3.88,38.0,4.0,2.0,8.0,5.0,0.0,4.0,0.27,1.0,0.0,1.0,1.0,1.0,0.0,Matches
Youssef En-Nesyri,ma MAR,FW,25-306,12.7,24.0,1.89,14.0,1.0,2.0,6.0,1.0,0.0,4.0,0.32,2.0,0.0,1.0,1.0,0.0,0.0,Matches
Gonzalo Montiel,ar ARG,DF,26-092,10.8,26.0,2.4,20.0,5.0,0.0,0.0,0.0,1.0,3.0,0.28,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Alex Telles,br BRA,DF,30-109,11.1,34.0,3.05,26.0,4.0,0.0,2.0,2.0,0.0,3.0,0.27,2.0,0.0,0.0,0.0,1.0,0.0,Matches
Rafa Mir,es ESP,FW,25-289,9.0,12.0,1.33,8.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Isco,es ESP,"MF,FW",30-347,8.9,32.0,3.6,22.0,5.0,2.0,0.0,2.0,1.0,3.0,0.34,2.0,0.0,1.0,0.0,0.0,0.0,Matches
Karim Rekik,nl NED,DF,28-122,7.4,7.0,0.95,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.27,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Loïc Bade,fr FRA,DF,22-357,8.0,3.0,0.38,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.13,0.0,1.0,0.0,0.0,0.0,0.0,Matches
