Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Jan Oblak,si SVN,GK,30-089,25,2222.0,89.0,91.4,24.7,25,89.0,23,0,,0,2.0,38.0,17.0,21.0,0.85,-0.45,38.8,23.6,15.2,0.62,1.6,Matches
Nahuel Molina,ar ARG,DF,25-000,22,1882.0,86.0,77.4,20.9,22,86.0,18,0,,1,2.0,31.0,14.0,17.0,0.81,-0.34,30.0,22.0,8.0,0.38,-0.42,Matches
Reinildo Mandava,mz MOZ,DF,29-075,22,1857.0,84.0,76.4,20.6,22,84.0,18,0,,1,1.77,29.0,17.0,12.0,0.58,-1.3,27.4,22.1,5.4,0.26,-0.93,Matches
Antoine Griezmann,fr FRA,"FW,MF",32-016,27,1870.0,69.0,77.0,20.8,20,83.0,13,7,29.0,0,2.0,34.0,15.0,19.0,0.91,0.11,33.8,20.9,12.9,0.62,0.61,Matches
Koke,es ESP,MF,31-088,23,1688.0,73.0,69.5,18.8,20,80.0,7,3,26.0,0,2.13,28.0,11.0,17.0,0.91,0.06,27.6,17.2,10.3,0.55,0.23,Matches
Stefan Savić,me MNE,DF,32-088,19,1673.0,88.0,68.8,18.6,19,88.0,16,0,,0,1.95,29.0,13.0,16.0,0.86,-0.09,26.2,18.8,7.4,0.4,-0.27,Matches
Marcos Llorente,es ESP,"MF,DF",28-066,20,1524.0,76.0,62.7,16.9,19,79.0,10,1,30.0,1,1.9,24.0,9.0,15.0,0.89,-0.01,27.8,15.5,12.3,0.72,0.66,Matches
Álvaro Morata,es ESP,FW,30-165,27,1416.0,52.0,58.3,15.7,17,68.0,2,10,26.0,0,2.0,27.0,6.0,21.0,1.33,1.07,22.9,13.6,9.3,0.59,0.27,Matches
José María Giménez,uy URU,DF,28-076,18,1523.0,85.0,62.7,16.9,16,90.0,16,2,42.0,3,2.22,27.0,9.0,18.0,1.06,0.47,26.9,16.3,10.6,0.63,0.4,Matches
Yannick Carrasco,be BEL,"DF,MF",29-214,25,1487.0,59.0,61.2,16.5,16,73.0,2,9,36.0,1,2.0,21.0,15.0,6.0,0.36,-1.35,24.8,20.0,4.7,0.29,-0.5,Matches
Axel Witsel,be BEL,"DF,MF",34-084,23,1411.0,61.0,58.1,15.7,15,87.0,13,8,14.0,3,2.04,34.0,15.0,19.0,1.21,0.77,26.9,18.3,8.6,0.55,0.16,Matches
Rodrigo De Paul,ar ARG,MF,28-317,20,1147.0,57.0,47.2,12.7,14,71.0,2,6,27.0,3,2.0,16.0,11.0,5.0,0.39,-0.94,16.9,13.8,3.2,0.25,-0.44,Matches
Mario Hermoso,es ESP,DF,27-292,15,1162.0,77.0,47.8,12.9,13,87.0,12,2,15.0,10,2.27,25.0,5.0,20.0,1.55,1.27,21.7,12.7,9.0,0.69,0.41,Matches
Thomas Lemar,fr FRA,MF,27-145,20,905.0,45.0,37.2,10.1,12,58.0,0,8,26.0,1,2.05,18.0,4.0,14.0,1.39,0.8,14.0,7.4,6.6,0.66,0.28,Matches
Geoffrey Kondogbia,cf CTA,MF,30-050,16,962.0,60.0,39.6,10.7,10,82.0,6,6,24.0,9,1.94,11.0,9.0,2.0,0.19,-1.16,14.1,12.2,1.9,0.18,-0.5,Matches
Ángel Correa,ar ARG,"FW,MF",28-028,25,1004.0,40.0,41.3,11.2,9,69.0,1,16,24.0,1,1.92,16.0,7.0,9.0,0.81,-0.14,20.9,12.8,8.1,0.73,0.43,Matches
Saúl Ñíguez,es ESP,"MF,DF",28-136,22,652.0,30.0,26.8,7.2,7,66.0,1,15,13.0,4,2.27,15.0,7.0,8.0,1.1,0.29,9.6,9.4,0.2,0.03,-0.61,Matches
João Félix,pt POR,"FW,MF",23-147,14,650.0,46.0,26.7,7.2,7,74.0,1,7,18.0,1,1.86,11.0,8.0,3.0,0.42,-0.65,9.0,8.6,0.4,0.05,-0.58,Matches
Pablo Barrios,es ESP,MF,19-295,11,462.0,42.0,19.0,5.1,5,59.0,0,6,28.0,4,2.09,9.0,3.0,6.0,1.17,0.35,7.9,5.4,2.4,0.47,-0.01,Matches
Memphis,nl NED,FW,29-052,7,258.0,37.0,10.6,2.9,3,62.0,0,4,18.0,2,2.71,7.0,1.0,6.0,2.09,1.35,5.3,1.9,3.4,1.17,0.77,Matches
Matheus Cunha,br BRA,"FW,MF",23-314,11,377.0,34.0,15.5,4.2,2,68.0,0,9,27.0,2,1.82,10.0,6.0,4.0,0.95,0.08,8.1,5.9,2.2,0.52,0.05,Matches
Ivo Grbić,hr CRO,GK,27-078,4,208.0,52.0,8.6,2.3,2,90.0,2,2,14.0,23,2.0,5.0,2.0,3.0,1.3,0.45,2.1,4.4,-2.3,-0.98,-1.6,Matches
Felipe,br BRA,DF,33-325,3,194.0,65.0,8.0,2.2,2,90.0,2,1,14.0,11,0.33,1.0,3.0,-2.0,-0.93,-1.97,2.4,2.3,0.0,0.02,-0.5,Matches
Sergio Reguilón,es ESP,DF,26-111,4,87.0,22.0,3.6,1.0,0,,0,4,22.0,6,1.0,1.0,0.0,1.0,1.03,0.15,3.0,1.4,1.6,1.62,1.19,Matches
Matt Doherty,ie IRL,DF,31-080,1,13.0,13.0,0.5,0.1,0,,0,1,13.0,7,3.0,1.0,0.0,1.0,6.92,6.07,0.2,0.1,0.2,1.24,0.76,Matches
Carlos Martín,es ESP,DF,20-349,1,5.0,5.0,0.2,0.1,0,,0,1,5.0,5,3.0,1.0,0.0,1.0,18.0,17.15,0.1,0.0,0.1,1.49,1.01,Matches
Adrián Corral,es ESP,DF,20-091,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Sergio Diez Roldan,es ESP,DF,19-252,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
