Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Jan Oblak,si SVN,GK,30-071,23.7,17,1,1,1,0,19.7,0.28,2.7,0.11,105,320,32.8,500,97,39.4,35.4,198,62.1,46.7,306,23,7.5,17,0.72,14.8,Matches
Ivo Grbić,hr CRO,GK,27-060,2.3,2,1,0,1,0,2.7,0.19,0.7,0.31,12,55,21.8,64,8,51.6,40.3,23,95.7,67.0,43,7,16.3,0,0.0,5.5,Matches
Squad Total,,,29.2,26.0,19,2,1,2,0,22.4,0.27,3.4,0.13,117,375,31.2,564,105,40.8,36.0,221,65.6,48.8,349,30,8.6,17,0.65,13.4,
Opponent Total,,,27.7,26.0,42,0,0,6,1,39.6,0.31,-1.4,-0.05,150,342,43.9,761,135,32.5,33.5,188,50.5,43.1,354,22,6.2,43,1.65,15.8,
