Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Jan Oblak,si SVN,GK,30-089,25,25,2222.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nahuel Molina,ar ARG,DF,25-000,22,22,1882.0,20.9,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.7,0.7,2.4,3.1,52.0,80.0,168.0,0.0,0.05,0.05,0.0,0.05,0.03,0.12,0.15,0.03,0.15,Matches
Reinildo Mandava,mz MOZ,DF,29-075,22,22,1857.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.5,0.9,28.0,70.0,41.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,Matches
Antoine Griezmann,fr FRA,"FW,MF",32-016,27,20,1870.0,20.8,9.0,8.0,17.0,9.0,0.0,0.0,1.0,0.0,7.2,7.2,7.7,14.9,67.0,112.0,142.0,0.43,0.39,0.82,0.43,0.82,0.35,0.37,0.72,0.35,0.72,Matches
Koke,es ESP,MF,31-088,23,20,1688.0,18.8,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,1.2,1.8,11.0,127.0,30.0,0.0,0.16,0.16,0.0,0.16,0.03,0.06,0.1,0.03,0.1,Matches
Stefan Savić,me MNE,DF,32-088,19,19,1673.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.2,0.2,0.0,0.2,20.0,70.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Marcos Llorente,es ESP,"MF,DF",28-066,20,19,1524.0,16.9,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,1.6,1.6,3.2,4.7,56.0,80.0,123.0,0.06,0.12,0.18,0.06,0.18,0.09,0.19,0.28,0.09,0.28,Matches
Álvaro Morata,es ESP,FW,30-165,27,17,1416.0,15.7,10.0,2.0,12.0,10.0,0.0,0.0,3.0,0.0,8.0,8.0,1.2,9.2,26.0,15.0,70.0,0.64,0.13,0.76,0.64,0.76,0.51,0.07,0.58,0.51,0.58,Matches
José María Giménez,uy URU,DF,28-076,18,16,1523.0,16.9,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.6,1.6,0.1,1.8,6.0,40.0,3.0,0.06,0.0,0.06,0.06,0.06,0.1,0.01,0.1,0.1,0.1,Matches
Yannick Carrasco,be BEL,"DF,MF",29-214,25,16,1487.0,16.5,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,4.4,4.4,2.1,6.5,83.0,52.0,153.0,0.18,0.0,0.18,0.18,0.18,0.26,0.13,0.39,0.26,0.39,Matches
Axel Witsel,be BEL,"DF,MF",34-084,23,15,1411.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,0.9,3.0,49.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
