Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Łukasz Skorupski,pl POL,GK,31-336,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jhon Lucumí,co COL,DF,24-284,24,24,2090.0,23.2,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.5,0.5,0.2,0.8,19.0,56.0,3.0,0.0,0.04,0.04,0.0,0.04,0.02,0.01,0.03,0.02,0.03,Matches
Stefan Posch,at AUT,DF,25-327,21,21,1787.0,19.9,5.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,1.6,3.6,35.0,116.0,47.0,0.25,0.05,0.3,0.25,0.3,0.1,0.08,0.18,0.1,0.18,Matches
Jerdy Schouten,nl NED,MF,26-084,24,20,1731.0,19.2,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.2,1.5,8.0,87.0,16.0,0.0,0.1,0.1,0.0,0.1,0.02,0.06,0.08,0.02,0.08,Matches
Andrea Cambiaso,it ITA,DF,23-045,25,19,1620.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,1.6,2.2,52.0,61.0,70.0,0.0,0.11,0.11,0.0,0.11,0.03,0.09,0.12,0.03,0.12,Matches
Lewis Ferguson,sct SCO,MF,23-225,22,19,1597.0,17.7,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,3.4,3.4,0.9,4.2,19.0,53.0,76.0,0.23,0.0,0.23,0.23,0.23,0.19,0.05,0.24,0.19,0.24,Matches
Nicolás Domínguez,ar ARG,MF,24-282,22,18,1613.0,17.9,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,1.3,1.3,1.9,3.2,26.0,97.0,54.0,0.06,0.11,0.17,0.06,0.17,0.07,0.11,0.18,0.07,0.18,Matches
Adama Soumaoro,fr FRA,DF,30-292,18,17,1502.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.3,0.3,0.0,0.3,6.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Riccardo Orsolini,it ITA,FW,26-072,24,16,1566.0,17.4,7.0,3.0,10.0,6.0,1.0,1.0,4.0,1.0,6.6,5.8,2.0,7.8,38.0,50.0,149.0,0.4,0.17,0.57,0.34,0.52,0.38,0.11,0.5,0.34,0.45,Matches
Gary Medel,cl CHI,"MF,DF",35-246,22,16,1345.0,14.9,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.3,0.4,1.0,51.0,5.0,0.0,0.07,0.07,0.0,0.07,0.0,0.02,0.03,0.0,0.03,Matches
Musa Barrow,gm GAM,"FW,MF",24-143,22,16,1256.0,14.0,3.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,2.2,2.2,2.8,5.0,36.0,31.0,83.0,0.21,0.29,0.5,0.21,0.5,0.16,0.2,0.36,0.16,0.36,Matches
Roberto Soriano,it ITA,"FW,MF",32-057,26,14,1281.0,14.2,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,2.5,3.1,30.0,56.0,64.0,0.07,0.21,0.28,0.07,0.28,0.04,0.18,0.22,0.04,0.22,Matches
Marko Arnautović,at AUT,FW,33-352,16,14,1231.0,13.7,8.0,0.0,8.0,5.0,3.0,3.0,5.0,0.0,5.7,3.3,1.7,5.0,11.0,28.0,87.0,0.58,0.0,0.58,0.37,0.37,0.41,0.13,0.54,0.24,0.37,Matches
Michel Aebischer,ch SUI,"FW,MF",26-090,24,12,1068.0,11.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,0.5,1.6,10.0,32.0,64.0,0.08,0.0,0.08,0.08,0.08,0.1,0.04,0.14,0.1,0.14,Matches
Charalambos Lykogiannis,gr GRE,DF,29-166,18,11,1054.0,11.7,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.7,0.7,1.3,2.1,29.0,52.0,41.0,0.17,0.0,0.17,0.17,0.17,0.06,0.11,0.18,0.06,0.18,Matches
Nikola Moro,hr CRO,MF,25-025,16,8,761.0,8.5,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.9,1.4,15.0,60.0,27.0,0.12,0.35,0.47,0.12,0.47,0.06,0.11,0.17,0.06,0.17,Matches
Joaquin Sosa,uy URU,DF,21-086,9,6,598.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicola Sansone,it ITA,FW,31-208,12,6,521.0,5.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.8,1.8,0.0,1.9,16.0,8.0,49.0,0.17,0.0,0.17,0.17,0.17,0.31,0.01,0.32,0.31,0.32,Matches
