Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
8,Fiorentina,14,6,4,4,19,19,0,22,1.57,25.3,16.8,8.5,0.61,14,5,3,6,14,12,2,18,1.29,14.1,16.7,-2.6,-0.19
9,Udinese,13,4,7,2,22,15,7,19,1.46,21.5,16.4,5.2,0.4,14,5,4,5,15,16,-1,19,1.36,14.2,20.3,-6.1,-0.44
10,Bologna,14,6,5,3,17,10,7,23,1.64,16.5,14.0,2.5,0.18,13,4,2,7,16,26,-10,14,1.08,13.0,20.5,-7.5,-0.58
11,Torino,13,5,4,4,11,12,-1,19,1.46,14.3,11.7,2.5,0.19,14,5,3,6,18,21,-3,18,1.29,15.1,19.8,-4.8,-0.34
12,Sassuolo,13,6,2,5,17,15,2,20,1.54,16.8,16.0,0.7,0.05,14,4,4,6,18,25,-7,16,1.14,19.5,19.6,-0.1,-0.01
