Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Łukasz Skorupski,pl POL,GK,31-336,27.0,979,877,974,5,0,0,979,0,0,,0,,523,2575,1716,0,0,0,1,0,421,0,Matches
Jhon Lucumí,co COL,DF,24-284,23.2,1547,214,852,669,35,12,1547,3,3,100.0,0,0.0,896,4538,2508,19,8,2,11,5,1007,3,Matches
Stefan Posch,at AUT,DF,25-327,19.9,1508,81,590,683,252,25,1508,20,7,35.0,10,50.0,776,3943,2241,35,31,3,31,8,928,47,Matches
Jerdy Schouten,nl NED,MF,26-084,19.2,1163,61,320,727,126,8,1163,31,14,45.2,11,35.5,622,2498,974,8,8,0,33,18,740,16,Matches
Andrea Cambiaso,it ITA,DF,23-045,18.0,1298,52,441,569,308,26,1298,48,24,50.0,20,41.7,730,4075,2115,52,45,13,32,14,802,70,Matches
Lewis Ferguson,sct SCO,MF,23-225,17.7,924,24,177,486,269,53,924,17,9,52.9,5,29.4,480,1942,820,19,24,6,25,14,695,76,Matches
Nicolás Domínguez,ar ARG,MF,24-282,17.9,1116,28,218,621,287,23,1116,26,16,61.5,9,34.6,557,2365,1076,26,26,3,40,17,731,54,Matches
Adama Soumaoro,fr FRA,DF,30-292,16.7,964,122,512,433,20,7,964,2,2,100.0,0,0.0,559,2719,1297,6,3,0,5,0,650,1,Matches
Riccardo Orsolini,it ITA,FW,26-072,17.4,907,17,144,361,410,75,906,61,21,34.4,34,55.7,529,3220,1458,38,30,24,49,29,656,149,Matches
Gary Medel,cl CHI,"MF,DF",35-246,14.9,1104,115,468,589,56,0,1104,6,4,66.7,2,33.3,571,2098,901,1,3,0,6,4,710,5,Matches
Musa Barrow,gm GAM,"FW,MF",24-143,14.0,666,2,69,296,311,32,666,43,13,30.2,25,58.1,399,2296,1038,36,28,12,28,20,486,83,Matches
Roberto Soriano,it ITA,"FW,MF",32-057,14.2,710,24,105,377,241,26,710,14,6,42.9,5,35.7,453,2566,1162,30,34,0,22,14,546,64,Matches
Marko Arnautović,at AUT,FW,33-352,13.7,497,12,31,262,209,46,494,21,11,52.4,9,42.9,282,1291,413,11,10,6,32,16,394,87,Matches
Michel Aebischer,ch SUI,"FW,MF",26-090,11.9,557,11,98,274,187,20,557,9,4,44.4,5,55.6,341,1356,609,10,10,3,23,14,421,64,Matches
Charalambos Lykogiannis,gr GRE,DF,29-166,11.7,800,29,219,374,215,5,800,11,4,36.4,7,63.6,432,1898,1052,29,19,0,9,1,506,41,Matches
Nikola Moro,hr CRO,MF,25-025,8.5,546,18,123,325,106,12,546,16,13,81.3,2,12.5,304,1320,626,15,12,1,9,5,357,27,Matches
Joaquin Sosa,uy URU,DF,21-086,6.6,359,39,209,147,4,3,359,4,3,75.0,0,0.0,213,1242,781,5,0,0,5,2,223,1,Matches
Nicola Sansone,it ITA,FW,31-208,5.8,204,3,17,85,107,19,204,16,4,25.0,8,50.0,141,834,340,16,12,7,17,9,166,49,Matches
Lorenzo De Silvestri,it ITA,DF,34-318,6.0,329,20,110,158,66,6,329,3,2,66.7,0,0.0,157,875,517,11,8,0,5,4,172,14,Matches
Joshua Zirkzee,nl NED,FW,21-319,5.9,231,5,14,105,113,23,231,19,10,52.6,8,42.1,138,623,240,6,9,4,23,15,187,38,Matches
Kevin Bonifazi,it ITA,DF,26-322,4.6,309,48,171,126,15,4,309,1,0,0.0,1,100.0,175,855,490,3,3,0,3,4,208,0,Matches
Giorgos Kyriakopoulos,gr GRE,"FW,DF",27-060,4.1,238,8,51,92,96,7,238,8,6,75.0,1,12.5,132,627,332,7,3,1,9,6,162,36,Matches
Denso Kasius,nl NED,DF,20-182,3.8,243,6,75,105,65,3,243,10,6,60.0,3,30.0,127,728,374,9,10,1,11,7,144,21,Matches
Emanuel Vignato,it ITA,"MF,FW",22-225,2.7,116,0,23,57,37,2,116,2,1,50.0,0,0.0,76,374,119,3,3,0,2,4,89,4,Matches
Francesco Bardi,it ITA,GK,31-078,1.0,25,23,25,0,0,0,25,0,0,,0,,10,46,35,0,0,0,0,1,7,0,Matches
Niklas Pyyhtiä,fi FIN,MF,19-193,0.7,40,2,11,22,7,2,40,0,0,,0,,23,72,27,1,0,0,1,2,27,4,Matches
Antonio Raimondo,it ITA,FW,19-019,0.2,6,0,1,2,3,1,6,0,0,,0,,4,22,4,1,1,0,1,1,5,3,Matches
Squad Total,,,27.5,28.0,17386,1841,6048,7950,3545,440,17382,391,183,46.8,165,42.2,9650,46998,23265,397,340,86,433,234,11440,957,
Opponent Total,,,27.4,28.0,15798,1580,4818,7210,3929,575,15791,504,220,43.7,217,43.1,8610,43921,21042,422,355,96,437,264,9861,948,
