Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Łukasz Skorupski,pl POL,GK,31-333,27.0,707,913,77.4,18983,12866,129,130,99.2,313,317,98.7,239,437,54.7,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Jhon Lucumí,co COL,DF,24-281,22.2,1111,1266,87.8,21222,7455,425,449,94.7,533,576,92.5,139,196,70.9,1,0.2,0.3,0.8,6,65,5,1,55,Matches
Stefan Posch,at AUT,DF,25-324,19.1,938,1233,76.1,16741,7480,425,481,88.4,399,473,84.4,94,208,45.2,1,1.5,1.5,-0.5,20,84,23,5,111,Matches
Jerdy Schouten,nl NED,MF,26-081,18.2,747,878,85.1,12427,3595,375,419,89.5,291,336,86.6,65,85,76.5,2,1.2,0.8,0.8,10,69,5,0,83,Matches
Andrea Cambiaso,it ITA,DF,23-042,18.0,878,1084,81.0,13392,4677,480,533,90.1,324,381,85.0,50,106,47.2,2,1.6,1.1,0.4,19,37,16,6,61,Matches
Nicolás Domínguez,ar ARG,MF,24-279,17.6,717,897,79.9,11116,3105,376,434,86.6,242,296,81.8,56,89,62.9,2,1.8,1.9,0.2,23,71,16,0,95,Matches
Lewis Ferguson,sct SCO,MF,23-222,17.1,599,720,83.2,8436,1507,353,396,89.1,195,226,86.3,23,41,56.1,0,0.8,0.8,-0.8,11,38,4,0,51,Matches
Riccardo Orsolini,it ITA,FW,26-069,17.0,398,631,63.1,7629,2271,188,254,74.0,119,185,64.3,70,130,53.8,3,1.9,1.9,1.1,31,35,9,4,48,Matches
Adama Soumaoro,fr FRA,DF,30-289,15.7,735,793,92.7,13943,4545,252,265,95.1,416,439,94.8,60,70,85.7,0,0.0,0.1,0.0,1,22,1,0,35,Matches
Gary Medel,cl CHI,"MF,DF",35-243,14.7,860,970,88.7,15924,5395,336,363,92.6,400,426,93.9,101,147,68.7,1,0.3,0.4,0.7,6,59,4,0,50,Matches
Musa Barrow,gm GAM,"FW,MF",24-140,13.3,323,468,69.0,5698,1470,162,187,86.6,98,136,72.1,46,97,47.4,2,2.8,2.1,-0.8,28,25,13,7,28,Matches
Roberto Soriano,it ITA,"FW,MF",32-054,13.9,451,561,80.4,6457,1919,284,325,87.4,128,157,81.5,25,39,64.1,3,2.5,1.5,0.5,20,35,10,2,55,Matches
Marko Arnautović,at AUT,FW,33-349,13.7,265,376,70.5,3760,658,149,193,77.2,85,110,77.3,11,21,52.4,0,1.7,1.4,-1.7,19,13,12,1,28,Matches
Charalambos Lykogiannis,gr GRE,DF,29-163,11.7,480,681,70.5,8231,3325,224,254,88.2,208,275,75.6,40,108,37.0,0,1.3,1.2,-1.3,17,46,16,11,52,Matches
Michel Aebischer,ch SUI,"FW,MF",26-087,11.2,370,453,81.7,5599,1620,198,221,89.6,132,152,86.8,25,45,55.6,0,0.5,0.4,-0.5,12,27,5,1,32,Matches
Nikola Moro,hr CRO,MF,25-022,7.7,336,439,76.5,6329,2034,137,178,77.0,141,168,83.9,53,73,72.6,2,0.8,0.6,1.2,8,48,6,1,56,Matches
Joaquin Sosa,uy URU,DF,21-083,6.6,238,299,79.6,5140,1836,66,80,82.5,130,146,89.0,39,66,59.1,0,0.0,0.1,0.0,0,14,0,0,9,Matches
Lorenzo De Silvestri,it ITA,DF,34-315,5.8,184,260,70.8,2890,1461,101,114,88.6,73,104,70.2,7,31,22.6,0,0.2,0.1,-0.2,4,18,4,1,20,Matches
Nicola Sansone,it ITA,FW,31-205,4.8,83,115,72.2,1128,230,45,56,80.4,24,31,77.4,4,9,44.4,0,0.0,0.2,0.0,1,4,2,0,6,Matches
Joshua Zirkzee,nl NED,FW,21-316,5.9,119,157,75.8,1423,255,81,97,83.5,26,35,74.3,3,3,100.0,1,1.0,0.3,0.0,9,6,3,0,9,Matches
Kevin Bonifazi,it ITA,DF,26-319,4.6,215,251,85.7,4622,1533,64,71,90.1,109,120,90.8,41,57,71.9,0,0.0,0.0,0.0,1,14,0,0,12,Matches
Denso Kasius,nl NED,DF,20-179,3.8,143,192,74.5,2576,864,65,72,90.3,53,74,71.6,20,36,55.6,2,0.7,0.8,1.3,6,6,8,6,9,Matches
Giorgos Kyriakopoulos,gr GRE,"FW,DF",27-057,3.1,97,136,71.3,1465,648,51,57,89.5,32,45,71.1,8,21,38.1,2,0.6,0.8,1.4,5,7,7,3,13,Matches
Emanuel Vignato,it ITA,"MF,FW",22-222,2.7,79,99,79.8,1201,338,40,48,83.3,29,34,85.3,5,8,62.5,1,0.4,0.6,0.6,3,9,2,1,9,Matches
Niklas Pyyhtiä,fi FIN,MF,19-190,0.7,23,30,76.7,339,23,14,17,82.4,8,9,88.9,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Antonio Raimondo,it ITA,FW,19-016,0.2,3,4,75.0,21,3,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Squad Total,,,27.5,27.0,11099,13906,79.8,196692,71113,5022,5697,88.2,4508,5251,85.9,1225,2125,57.6,25,21.7,18.9,3.3,260,756,171,50,928,
Opponent Total,,,27.4,27.0,9539,12328,77.4,168558,63869,4278,4958,86.3,3922,4656,84.2,1017,1913,53.2,21,22.8,20.6,-1.8,252,768,188,56,935,
