Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Sergi Darder,es ESP,MF,29-087,25.7,790,1111,71.1,15398,5833,308,362,85.1,352,429,82.1,119,265,44.9,2,5.0,4.5,-3.0,54,108,36,6,160,Matches
Vinicius Souza,br BRA,MF,23-275,22.5,626,779,80.4,10746,2890,291,331,87.9,252,302,83.4,62,95,65.3,0,0.4,0.5,-0.4,8,74,3,1,73,Matches
Brian Oliván,es ESP,DF,28-352,21.3,562,907,62.0,10643,5328,242,300,80.7,220,343,64.1,85,215,39.5,5,3.7,3.4,1.3,26,58,23,18,62,Matches
Joselu,es ESP,FW,32-357,22.2,321,528,60.8,4641,1036,194,277,70.0,84,153,54.9,22,42,52.4,2,1.9,1.5,0.1,15,30,6,0,49,Matches
Leandro Cabrera,uy URU,DF,31-275,20.8,667,933,71.5,14235,6473,198,240,82.5,350,423,82.7,110,237,46.4,0,0.8,0.6,-0.8,8,58,9,2,59,Matches
Martin Braithwaite,dk DEN,"FW,MF",31-287,19.2,192,309,62.1,2673,628,122,168,72.6,47,77,61.0,12,20,60.0,1,1.0,0.7,0.0,9,16,9,2,34,Matches
Óscar Gil,es ESP,DF,25-327,18.8,540,695,77.7,9031,2651,248,285,87.0,231,274,84.3,43,85,50.6,1,2.6,1.6,-1.6,10,16,8,4,28,Matches
Sergi Gómez,es ESP,DF,30-356,17.8,670,782,85.7,14527,4845,174,193,90.2,397,418,95.0,97,164,59.1,0,0.1,0.2,-0.1,2,33,1,0,33,Matches
Javi Puado,es ESP,"FW,MF",24-298,16.9,285,363,78.5,4154,709,156,185,84.3,91,111,82.0,16,30,53.3,1,1.5,1.0,-0.5,15,9,14,3,33,Matches
Fernando Calero,es ESP,"DF,MF",27-186,13.6,442,553,79.9,8741,3306,160,181,88.4,215,249,86.3,63,110,57.3,0,0.1,0.3,-0.1,3,45,3,0,46,Matches
Álvaro Fernández,es ESP,GK,24-340,11.0,231,358,64.5,8998,7511,19,19,100.0,83,85,97.6,129,252,51.2,0,0.2,0.1,-0.2,1,16,0,0,0,Matches
Edu Expósito,es ESP,MF,26-230,10.8,291,405,71.9,5190,1460,117,139,84.2,132,161,82.0,30,76,39.5,2,1.9,1.4,0.1,16,36,12,1,56,Matches
Benjamin Lecomte,fr FRA,GK,31-327,10.0,179,275,65.1,6302,5234,21,21,100.0,66,67,98.5,92,184,50.0,0,0.1,0.0,-0.1,1,5,0,0,0,Matches
Aleix Vidal,es ESP,"FW,MF",33-210,10.0,214,294,72.8,3707,910,115,138,83.3,75,102,73.5,22,34,64.7,1,1.5,0.9,-0.5,10,15,7,2,19,Matches
César Montes,mx MEX,DF,26-023,7.5,243,314,77.4,5248,1652,60,64,93.8,145,168,86.3,37,77,48.1,0,0.0,0.2,0.0,0,18,0,0,13,Matches
Nico Ribaudo,es ESP,"FW,MF",21-342,5.9,143,184,77.7,2119,399,85,98,86.7,46,57,80.7,7,17,41.2,2,0.3,0.2,1.7,5,14,1,0,15,Matches
Rubén,es ESP,"DF,MF",22-043,7.2,173,246,70.3,2789,813,91,105,86.7,62,88,70.5,14,37,37.8,2,1.5,0.9,0.5,7,10,4,1,13,Matches
Fernando Pacheco,es ESP,GK,30-305,5.0,123,182,67.6,4253,3279,13,13,100.0,47,47,100.0,63,122,51.6,0,0.2,0.0,-0.2,1,5,0,0,1,Matches
Denis Suárez,es ESP,MF,29-072,4.1,138,175,78.9,2113,560,80,93,86.0,46,53,86.8,10,25,40.0,0,0.7,0.8,-0.7,7,12,3,1,15,Matches
Keidi Bare,al ALB,MF,25-203,3.7,140,168,83.3,2395,603,65,77,84.4,56,60,93.3,17,25,68.0,0,0.2,0.1,-0.2,2,15,1,0,15,Matches
José Gragera,es ESP,"MF,DF",22-109,2.8,105,122,86.1,2052,737,29,35,82.9,60,67,89.6,12,15,80.0,0,0.0,0.1,0.0,0,5,0,0,3,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,24-279,1.8,52,68,76.5,840,319,23,24,95.8,24,28,85.7,3,5,60.0,0,0.0,0.0,0.0,0,0,1,1,4,Matches
