Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Sergi Darder,es ESP,MF,29-105,27,27,2403.0,26.7,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,2.0,2.0,5.0,7.0,85.0,162.0,56.0,0.15,0.07,0.22,0.15,0.22,0.07,0.19,0.26,0.07,0.26,Matches
Vinicius Souza,br BRA,MF,23-293,25,25,2119.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.4,0.4,0.4,0.8,10.0,75.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches
Joselu,es ESP,FW,33-010,24,23,2090.0,23.2,12.0,2.0,14.0,9.0,3.0,3.0,2.0,0.0,8.9,6.5,2.2,8.7,17.0,49.0,96.0,0.52,0.09,0.6,0.39,0.47,0.38,0.09,0.48,0.28,0.37,Matches
Brian Oliván,es ESP,DF,29-005,23,23,1915.0,21.3,1.0,5.0,6.0,1.0,0.0,0.0,6.0,0.0,0.5,0.5,3.7,4.2,38.0,62.0,102.0,0.05,0.23,0.28,0.05,0.28,0.02,0.17,0.2,0.02,0.2,Matches
Leandro Cabrera,uy URU,DF,31-293,23,22,1872.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.9,1.9,0.8,2.7,10.0,59.0,4.0,0.0,0.0,0.0,0.0,0.0,0.09,0.04,0.13,0.09,0.13,Matches
Martin Braithwaite,dk DEN,"FW,MF",31-305,22,22,1809.0,20.1,9.0,1.0,10.0,9.0,0.0,0.0,3.0,1.0,7.3,7.3,1.0,8.3,21.0,35.0,89.0,0.45,0.05,0.5,0.45,0.5,0.36,0.05,0.41,0.36,0.41,Matches
Óscar Gil,es ESP,DF,25-345,23,22,1777.0,19.7,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.5,0.5,2.6,3.1,28.0,32.0,74.0,0.0,0.05,0.05,0.0,0.05,0.02,0.13,0.15,0.02,0.15,Matches
Sergi Gómez,es ESP,DF,31-009,21,18,1680.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.7,0.7,0.1,0.9,2.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Javi Puado,es ESP,"FW,MF",24-316,26,17,1601.0,17.8,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,5.9,5.9,2.2,8.0,36.0,36.0,82.0,0.17,0.11,0.28,0.17,0.28,0.33,0.12,0.45,0.33,0.45,Matches
Fernando Calero,es ESP,"DF,MF",27-204,19,15,1229.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.1,0.7,5.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Álvaro Fernández,es ESP,GK,24-358,11,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Edu Expósito,es ESP,MF,26-248,21,11,970.0,10.8,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.5,0.5,1.9,2.5,16.0,56.0,47.0,0.19,0.19,0.37,0.19,0.37,0.05,0.18,0.23,0.05,0.23,Matches
Benjamin Lecomte,fr FRA,GK,31-345,10,10,899.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Aleix Vidal,es ESP,"FW,MF",33-228,20,10,897.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,1.5,1.6,10.0,19.0,40.0,0.0,0.1,0.1,0.0,0.1,0.01,0.15,0.16,0.01,0.16,Matches
César Montes,mx MEX,DF,26-041,10,9,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,4.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Rubén,es ESP,"DF,MF",22-061,15,7,740.0,8.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.5,1.9,29.0,13.0,48.0,0.0,0.24,0.24,0.0,0.24,0.06,0.18,0.23,0.06,0.23,Matches
Nico Ribaudo,es ESP,"FW,MF",21-360,21,7,530.0,5.9,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.3,1.0,20.0,15.0,41.0,0.0,0.34,0.34,0.0,0.34,0.12,0.05,0.17,0.12,0.17,Matches
