Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Sergi Darder,es ESP,MF,29-102,26.7,106,3.97,62,32,5,2,4,1,7,0.26,6,1,0,0,0,0,Matches
Vinicius Souza,br BRA,MF,23-290,23.5,25,1.06,20,0,1,2,1,1,2,0.08,2,0,0,0,0,0,Matches
Joselu,es ESP,FW,33-007,23.2,50,2.15,28,0,4,6,12,0,6,0.26,3,0,0,1,2,0,Matches
Brian Oliván,es ESP,DF,29-002,21.3,44,2.07,33,6,1,1,1,2,7,0.33,7,0,0,0,0,0,Matches
Leandro Cabrera,uy URU,DF,31-290,20.8,19,0.91,15,1,0,3,0,0,1,0.05,1,0,0,0,0,0,Matches
Martin Braithwaite,dk DEN,"FW,MF",31-302,20.1,31,1.54,20,0,2,5,4,0,4,0.2,2,0,0,2,0,0,Matches
Óscar Gil,es ESP,DF,25-342,19.7,19,0.96,16,0,0,2,1,0,1,0.05,1,0,0,0,0,0,Matches
Sergi Gómez,es ESP,DF,31-006,18.7,6,0.32,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Javi Puado,es ESP,"FW,MF",24-313,17.8,36,2.03,20,0,7,6,3,0,5,0.28,2,0,1,2,0,0,Matches
Fernando Calero,es ESP,"DF,MF",27-201,13.7,11,0.81,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Álvaro Fernández,es ESP,GK,24-355,11.0,1,0.09,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Edu Expósito,es ESP,MF,26-245,10.8,30,2.78,20,4,2,2,1,1,8,0.74,7,0,1,0,0,0,Matches
Benjamin Lecomte,fr FRA,GK,31-342,10.0,2,0.2,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Aleix Vidal,es ESP,"FW,MF",33-225,10.0,17,1.71,13,1,2,0,0,1,3,0.3,2,0,0,0,0,1,Matches
César Montes,mx MEX,DF,26-038,8.5,3,0.35,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rubén,es ESP,"DF,MF",22-058,8.2,18,2.18,14,0,3,0,0,1,4,0.49,3,0,1,0,0,0,Matches
Nico Ribaudo,es ESP,"FW,MF",21-357,5.9,13,2.2,9,0,0,1,2,1,2,0.34,2,0,0,0,0,0,Matches
Fernando Pacheco,es ESP,GK,30-320,6.0,3,0.5,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Denis Suárez,es ESP,MF,29-087,4.4,17,3.83,9,5,2,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Keidi Bare,al ALB,MF,25-218,3.7,6,1.61,3,1,0,1,0,1,1,0.27,0,0,0,0,0,1,Matches
José Gragera,es ESP,"MF,DF",22-124,3.5,1,0.29,0,0,0,1,0,0,1,0.29,0,0,0,1,0,0,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,24-294,1.8,1,0.56,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Omar El Hilali,ma MAR,"DF,MF",19-203,1.0,2,1.94,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
José Carlos Lazo,es ESP,"MF,FW",27-046,1.8,3,1.7,3,0,0,0,0,0,1,0.57,1,0,0,0,0,0,Matches
Wassim Boullif,es ESP,"DF,MF",18-059,1.0,1,1.01,1,0,0,0,0,0,1,1.01,1,0,0,0,0,0,Matches
Dani Gómez,es ESP,"MF,FW",24-247,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Adri Embarba,es ESP,FW,30-331,0.4,2,5.14,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luca Koleosho,ca CAN,"FW,DF",18-200,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pol Lozano,es ESP,MF,23-179,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Roger Martínez,es ESP,DF,18-363,0.1,2,25.71,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nabil Touaizi,ma MAR,MF,22-061,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,28.3,27.0,469,17.37,312,54,31,33,30,9,54,2.0,40,1,3,6,2,2,
Opponent Total,,,28.3,27.0,683,25.3,521,52,37,34,32,7,75,2.78,55,4,4,4,6,2,
