Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
João Teixeira,pt POR,MF,29-059,22.8,3,63,17,27.0,2.76,0.74,0.03,0.12,26.5,13,1,3,5.1,2.7,0.04,-2.1,-0.7,Matches
Steven Vitória,ca CAN,DF,36-085,23.0,6,20,3,15.0,0.87,0.13,0.05,0.33,15.9,1,5,5,5.1,1.1,0.06,0.9,-0.1,Matches
Paulo Vítor Fagundes dos Anjos,br BRA,GK,34-136,22.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
João Mendes,pt POR,"MF,FW",28-167,18.9,2,34,10,29.4,1.8,0.53,0.06,0.2,20.8,0,0,0,3.2,3.2,0.1,-1.2,-1.2,Matches
Nélson Monte,pt POR,DF,27-250,21.3,0,4,2,50.0,0.19,0.09,0.0,0.0,11.8,0,0,0,0.7,0.7,0.17,-0.7,-0.7,Matches
Bruno Langa,mz MOZ,DF,25-157,20.2,0,13,2,15.4,0.64,0.1,0.0,0.0,30.3,1,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
Ricardo Guimarães,pt POR,MF,27-143,17.1,0,14,4,28.6,0.82,0.23,0.0,0.0,25.0,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Juninho,br BRA,FW,26-136,16.0,4,35,16,45.7,2.19,1.0,0.11,0.25,15.4,0,0,0,4.1,4.1,0.12,-0.1,-0.1,Matches
João Pedro Araújo Correia,cv CPV,DF,26-213,15.4,0,14,1,7.1,0.91,0.07,0.0,0.0,18.4,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches
Héctor,es ESP,FW,27-204,12.5,6,30,16,53.3,2.4,1.28,0.2,0.38,14.5,0,0,0,3.7,3.7,0.12,2.3,2.3,Matches
Carlos Ponck,cv CPV,DF,28-083,12.0,0,8,1,12.5,0.67,0.08,0.0,0.0,17.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Issah Abbas,gh GHA,"FW,MF",24-192,10.7,2,22,10,45.5,2.06,0.93,0.09,0.2,17.7,0,0,0,2.1,2.1,0.1,-0.1,-0.1,Matches
Euller,br BRA,"FW,MF",28-092,9.6,1,16,4,25.0,1.67,0.42,0.06,0.25,21.3,3,0,0,2.1,2.1,0.13,-1.1,-1.1,Matches
Bernardo Sousa,pt POR,"FW,MF",23-010,8.5,0,9,2,22.2,1.06,0.24,0.0,0.0,20.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Jonathan Monroy,es ESP,"FW,MF",21-156,7.4,1,16,5,31.3,2.15,0.67,0.06,0.2,18.2,1,0,0,1.6,1.6,0.1,-0.6,-0.6,Matches
Habib sylla,ci CIV,DF,24-053,6.9,0,3,0,0.0,0.44,0.0,0.0,,25.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Luther Singh,za RSA,"MF,FW",25-244,6.6,0,4,2,50.0,0.61,0.31,0.0,0.0,15.7,0,0,0,0.4,0.4,0.1,-0.4,-0.4,Matches
João Pedro,pt POR,MF,30-003,4.8,0,2,0,0.0,0.41,0.0,0.0,,23.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Kevin Pina,cv CPV,MF,25-161,4.1,0,8,1,12.5,1.94,0.24,0.0,0.0,26.0,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Sandro Cruz,pt POR,"DF,FW",21-329,5.3,0,2,1,50.0,0.38,0.19,0.0,0.0,17.7,0,0,0,0.4,0.4,0.22,-0.4,-0.4,Matches
Nwankwo Obiora,ng NGA,MF,31-268,4.4,0,3,0,0.0,0.69,0.0,0.0,,20.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Rodrigo Nascimento,br BRA,GK,27-071,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Batxi,ao ANG,"FW,MF",24-340,3.6,1,3,2,66.7,0.83,0.55,0.33,0.5,19.0,0,0,0,0.4,0.4,0.14,0.6,0.6,Matches
Jo,br BRA,"FW,MF",27-340,3.0,1,10,6,60.0,3.32,1.99,0.1,0.17,14.7,0,0,0,1.0,1.0,0.1,0.0,0.0,Matches
João Queirós,pt POR,DF,24-349,2.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sidy Sarr,sn SEN,MF,26-305,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Hélder Morim,pt POR,"MF,FW",21-327,1.0,0,3,0,0.0,2.93,0.0,0.0,,27.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
