Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
João Teixeira,pt POR,MF,29-059,24,24,2055.0,22.8,3.0,3.0,6.0,2.0,1.0,3.0,7.0,1.0,5.1,2.7,3.1,5.8,58.0,160.0,77.0,0.13,0.13,0.26,0.09,0.22,0.22,0.14,0.36,0.12,0.26,Matches
Steven Vitória,ca CAN,DF,36-085,24,23,2070.0,23.0,6.0,0.0,6.0,1.0,5.0,5.0,4.0,1.0,5.1,1.1,0.2,1.3,4.0,42.0,1.0,0.26,0.0,0.26,0.04,0.04,0.22,0.01,0.23,0.05,0.06,Matches
Paulo Vítor Fagundes dos Anjos,br BRA,GK,34-136,22,22,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Mendes,pt POR,"MF,FW",28-167,23,22,1699.0,18.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,3.2,3.2,2.4,5.6,43.0,124.0,123.0,0.11,0.0,0.11,0.11,0.11,0.17,0.13,0.3,0.17,0.3,Matches
Nélson Monte,pt POR,DF,27-250,23,21,1914.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,0.3,1.0,15.0,75.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,Matches
Bruno Langa,mz MOZ,DF,25-157,21,21,1817.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,1.2,1.5,39.0,90.0,62.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,Matches
Ricardo Guimarães,pt POR,MF,27-143,23,16,1542.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.5,0.5,1.4,2.0,25.0,71.0,46.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11,Matches
Juninho,br BRA,FW,26-136,23,16,1436.0,16.0,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,4.1,4.1,1.9,6.0,25.0,15.0,68.0,0.25,0.0,0.25,0.25,0.25,0.26,0.12,0.37,0.26,0.37,Matches
João Pedro Araújo Correia,cv CPV,DF,26-213,16,15,1384.0,15.4,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,2.1,3.2,40.0,50.0,65.0,0.0,0.13,0.13,0.0,0.13,0.07,0.14,0.21,0.07,0.21,Matches
Héctor,es ESP,FW,27-204,15,13,1126.0,12.5,6.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,3.7,3.7,0.2,3.9,7.0,18.0,40.0,0.48,0.0,0.48,0.48,0.48,0.3,0.02,0.32,0.3,0.32,Matches
