Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Maxime Dupé,fr FRA,GK,30-033,29,2610.0,90.0,100.0,29.0,29,90.0,29,0,,0,1.21,44.0,51.0,-7.0,-0.24,,40.2,44.5,-4.3,-0.15,,Matches
Anthony Rouault,fr FRA,DF,21-312,29,2594.0,89.0,99.4,28.8,29,89.0,27,0,,0,1.21,44.0,49.0,-5.0,-0.17,11.08,40.2,43.7,-3.5,-0.12,4.06,Matches
Stijn Spierings,nl NED,MF,27-025,29,2593.0,89.0,99.3,28.8,29,89.0,27,0,,0,1.21,44.0,49.0,-5.0,-0.17,10.41,39.8,43.8,-4.0,-0.14,1.14,Matches
Rasmus Nicolaisen,dk DEN,DF,26-021,28,2455.0,88.0,94.1,27.3,28,88.0,26,0,,0,1.25,44.0,45.0,-1.0,-0.04,3.45,39.1,39.8,-0.7,-0.03,2.03,Matches
Branco van den Boomen,nl NED,MF,27-259,28,2442.0,87.0,93.6,27.1,28,87.0,21,0,,0,1.14,38.0,49.0,-11.0,-0.41,-2.55,36.8,42.0,-5.3,-0.19,-0.72,Matches
Zakaria Aboukhlal,ma MAR,"FW,MF",23-047,29,2055.0,71.0,78.7,22.8,24,81.0,11,5,25.0,0,1.21,32.0,41.0,-9.0,-0.39,-0.72,31.5,34.7,-3.2,-0.14,0.03,Matches
Thijs Dallinga,nl NED,FW,22-246,28,1723.0,62.0,66.0,19.1,22,71.0,1,6,26.0,0,1.21,27.0,32.0,-5.0,-0.26,-0.06,26.3,28.9,-2.6,-0.14,0.03,Matches
Brecht Dejaegere,be BEL,MF,31-312,24,1611.0,67.0,61.7,17.9,22,71.0,0,2,30.0,3,1.17,32.0,28.0,4.0,0.22,1.21,26.7,26.6,0.1,0.0,0.39,Matches
Rafael Ratão,br BRA,FW,27-127,23,1477.0,64.0,56.6,16.4,21,68.0,1,2,29.0,1,1.26,30.0,30.0,0.0,0.0,0.56,26.4,23.9,2.5,0.15,0.69,Matches
Mikkel Desler,dk DEN,DF,28-046,21,1743.0,83.0,66.8,19.4,20,86.0,13,1,29.0,0,1.29,32.0,33.0,-1.0,-0.05,0.57,28.4,30.0,-1.6,-0.08,0.19,Matches
Fares Chaïbi,dz ALG,"FW,MF",20-129,27,1743.0,65.0,66.8,19.4,18,79.0,6,9,35.0,0,1.15,34.0,27.0,7.0,0.36,1.81,27.1,27.2,-0.2,-0.01,0.42,Matches
Issiaga Sylla,gn GUI,DF,29-095,17,1372.0,81.0,52.6,15.2,16,84.0,11,1,28.0,0,1.29,24.0,24.0,0.0,0.0,0.51,20.8,21.0,-0.3,-0.02,0.27,Matches
Moussa Diarra,ml MLI,DF,22-147,20,1046.0,52.0,40.1,11.6,10,86.0,7,10,19.0,8,1.55,16.0,18.0,-2.0,-0.17,0.12,12.8,19.3,-6.5,-0.56,-0.69,Matches
Gabriel Suazo,cl CHI,DF,25-240,10,701.0,70.0,26.9,7.8,8,85.0,6,2,11.0,0,1.2,12.0,13.0,-1.0,-0.13,0.15,13.3,11.3,2.0,0.26,0.56,Matches
Ado Onaiwu,jp JPN,FW,27-149,26,735.0,28.0,28.2,8.2,4,66.0,0,22,22.0,3,1.15,11.0,19.0,-8.0,-0.98,-1.03,10.3,13.5,-3.2,-0.39,-0.33,Matches
Kévin Keben Biakolo,cm CMR,DF,19-070,10,304.0,30.0,11.6,3.4,3,72.0,2,7,13.0,6,0.9,1.0,7.0,-6.0,-1.78,-1.74,2.6,6.0,-3.4,-1.02,-0.99,Matches
Waren Kamanzi,no NOR,DF,22-146,4,181.0,45.0,6.9,2.0,2,76.0,1,2,15.0,8,1.5,3.0,4.0,-1.0,-0.5,-0.27,3.0,3.1,-0.1,-0.06,0.09,Matches
Veljko Birmančević,rs SRB,"FW,MF",25-032,20,339.0,17.0,13.0,3.8,1,54.0,0,19,15.0,3,1.15,5.0,9.0,-4.0,-1.06,-0.94,4.4,7.1,-2.7,-0.72,-0.66,Matches
Oliver Zandén,se SWE,"DF,MF",21-235,5,146.0,29.0,5.6,1.6,1,62.0,0,4,21.0,8,1.2,0.0,5.0,-5.0,-3.08,-3.01,1.3,3.7,-2.3,-1.44,-1.37,Matches
Vincent Sierro,ch SUI,"MF,FW",27-180,6,133.0,22.0,5.1,1.5,1,67.0,0,5,13.0,1,1.0,2.0,4.0,-2.0,-1.35,-1.17,3.0,2.3,0.8,0.51,0.69,Matches
Christian Mawissa,fr FRA,DF,17-353,2,98.0,49.0,3.8,1.1,1,90.0,1,1,8.0,3,1.5,1.0,6.0,-5.0,-4.59,-4.52,1.8,2.6,-0.8,-0.72,-0.6,Matches
Nathan N'Goumou,fr FRA,FW,23-023,1,90.0,90.0,3.4,1.0,1,90.0,1,0,,0,1.0,1.0,1.0,0.0,0.0,0.25,0.9,1.2,-0.3,-0.33,-0.18,Matches
Yanis Begraoui,fr FRA,"FW,MF",21-276,3,65.0,22.0,2.5,0.7,1,45.0,0,2,10.0,11,0.0,1.0,4.0,-3.0,-4.15,-4.01,0.3,2.2,-1.9,-2.65,-2.57,Matches
Denis Genreau,au AUS,MF,23-320,13,172.0,13.0,6.6,1.9,0,,0,13,13.0,9,1.46,2.0,4.0,-2.0,-1.05,-0.86,2.5,3.3,-0.7,-0.39,-0.26,Matches
Saïd Hamulic,nl NED,FW,22-145,4,80.0,20.0,3.1,0.9,0,,0,4,20.0,1,0.0,1.0,3.0,-2.0,-2.25,-2.07,0.8,2.0,-1.2,-1.34,-1.23,Matches
