Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Maxime Dupé,fr FRA,GK,30-033,29.0,789,998,79.1,20408,13516,130,130,100.0,442,449,98.4,212,412,51.5,0,0.0,0.0,0.0,0,6,0,0,0,Matches
Anthony Rouault,fr FRA,DF,21-312,28.8,1377,1590,86.6,26657,9977,480,527,91.1,707,757,93.4,164,261,62.8,1,0.8,0.4,0.2,6,81,5,0,105,Matches
Stijn Spierings,nl NED,MF,27-025,28.8,1424,1677,84.9,25740,8086,626,701,89.3,585,652,89.7,167,240,69.6,0,1.9,1.4,-1.9,19,160,20,4,188,Matches
Rasmus Nicolaisen,dk DEN,DF,26-021,27.3,1152,1377,83.7,23082,8879,357,417,85.6,629,689,91.3,145,235,61.7,2,0.7,0.6,1.3,4,56,2,0,87,Matches
Branco van den Boomen,nl NED,MF,27-259,27.1,1402,1847,75.9,31136,10635,469,532,88.2,573,697,82.2,323,531,60.8,8,7.0,6.8,1.0,73,210,47,10,251,Matches
Zakaria Aboukhlal,ma MAR,"FW,MF",23-047,22.8,435,612,71.1,5532,1463,288,356,80.9,113,156,72.4,8,23,34.8,5,2.8,2.3,2.2,16,20,15,1,57,Matches
Thijs Dallinga,nl NED,FW,22-246,19.1,253,387,65.4,3367,575,149,214,69.6,72,105,68.6,9,14,64.3,1,1.6,1.1,-0.6,19,12,5,1,26,Matches
Brecht Dejaegere,be BEL,MF,31-312,17.9,440,564,78.0,6783,2106,234,281,83.3,166,204,81.4,26,40,65.0,1,1.6,1.9,-0.6,15,51,24,0,89,Matches
Rafael Ratão,br BRA,FW,27-127,16.4,458,620,73.9,6438,1704,273,340,80.3,131,181,72.4,26,46,56.5,2,3.0,3.2,-1.0,24,33,25,7,63,Matches
Mikkel Desler,dk DEN,DF,28-046,19.4,991,1169,84.8,14693,5408,557,608,91.6,352,412,85.4,49,83,59.0,2,1.3,1.9,0.7,12,78,16,5,103,Matches
Fares Chaïbi,dz ALG,"FW,MF",20-129,19.4,515,713,72.2,8026,2218,265,328,80.8,180,232,77.6,41,85,48.2,4,3.6,2.9,0.4,21,50,14,2,69,Matches
Issiaga Sylla,gn GUI,DF,29-095,15.2,645,838,77.0,9771,3801,339,407,83.3,246,307,80.1,31,56,55.4,0,0.5,1.1,-0.5,6,58,20,4,95,Matches
Moussa Diarra,ml MLI,DF,22-147,11.6,456,547,83.4,7401,2792,211,243,86.8,201,225,89.3,26,44,59.1,1,0.7,0.6,0.3,7,27,11,4,45,Matches
Gabriel Suazo,cl CHI,DF,25-240,7.8,419,493,85.0,6488,2612,215,240,89.6,163,186,87.6,24,31,77.4,1,0.4,0.5,0.6,6,30,7,2,41,Matches
Ado Onaiwu,jp JPN,FW,27-149,8.2,157,210,74.8,2088,372,97,126,77.0,41,51,80.4,6,10,60.0,1,1.0,1.3,0.0,6,10,5,1,16,Matches
Kévin Keben Biakolo,cm CMR,DF,19-070,3.4,96,120,80.0,1485,490,47,52,90.4,41,51,80.4,4,8,50.0,0,0.2,0.1,-0.2,2,2,1,0,5,Matches
Waren Kamanzi,no NOR,DF,22-146,2.0,81,97,83.5,1130,365,48,53,90.6,29,40,72.5,2,2,100.0,0,0.0,0.0,0.0,0,3,0,0,7,Matches
Veljko Birmančević,rs SRB,"FW,MF",25-032,3.8,88,128,68.8,1095,419,55,73,75.3,23,32,71.9,1,5,20.0,0,0.2,0.2,-0.2,2,8,2,0,14,Matches
Oliver Zandén,se SWE,"DF,MF",21-235,1.6,47,71,66.2,768,319,22,31,71.0,20,31,64.5,3,6,50.0,0,0.1,0.1,-0.1,2,6,2,1,6,Matches
Vincent Sierro,ch SUI,"MF,FW",27-180,1.5,51,70,72.9,951,233,19,28,67.9,25,31,80.6,6,7,85.7,0,0.1,0.1,-0.1,1,4,2,0,12,Matches
Christian Mawissa,fr FRA,DF,17-353,1.1,41,48,85.4,600,267,26,29,89.7,13,15,86.7,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,6,Matches
Nathan N'Goumou,fr FRA,FW,23-023,1.0,25,30,83.3,352,110,18,22,81.8,5,6,83.3,1,1,100.0,0,0.3,0.4,-0.3,1,2,4,1,5,Matches
Yanis Begraoui,fr FRA,"FW,MF",21-276,0.7,14,19,73.7,207,68,9,12,75.0,4,5,80.0,1,2,50.0,0,0.3,0.0,-0.3,2,1,1,0,3,Matches
Denis Genreau,au AUS,MF,23-320,1.9,48,78,61.5,608,307,31,41,75.6,11,22,50.0,1,2,50.0,0,0.3,0.1,-0.3,3,5,1,0,10,Matches
Saïd Hamulic,nl NED,FW,22-145,0.9,5,8,62.5,76,26,2,2,100.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Rhys Healey,wls WAL,FW,28-121,0.7,7,14,50.0,61,7,3,6,50.0,1,3,33.3,0,0,,0,0.2,0.1,-0.2,2,0,0,0,0,Matches
Logan Costa,cv CPV,"DF,MF",22-005,0.6,25,27,92.6,489,224,10,10,100.0,9,9,100.0,5,6,83.3,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Naatan Skyttä,fi FIN,MF,20-334,0.3,7,11,63.6,87,19,4,6,66.7,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,3,Matches
Theocharis Tsingaras,gr GRE,MF,22-229,0.1,4,5,80.0,74,25,2,2,100.0,2,2,100.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
