Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
Rui Patrício,pt POR,GK,35-050,28,28,2520,28.0,26,0.93,89,64,73.0,15,5,8,11,39.3,2,2,0,0,0.0,Matches
Squad Total,,,28.4,28,28,2520,28.0,26,0.93,89,64,73.0,15,5,8,11,39.3,2,2,0,0,0.0,
Opponent Total,,,27.4,28,28,2520,28.0,38,1.36,127,89,74.0,8,5,15,5,17.9,7,5,0,2,0.0,
