Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Rui Patrício,pt POR,GK,35-032,26.0,517,671,77.0,13954,9536,108,108,100.0,234,237,98.7,173,322,53.7,0,0.0,0.0,0.0,0,5,0,0,0,Matches
Roger Ibanez,br BRA,DF,24-116,25.0,1204,1370,87.9,22679,8053,437,485,90.1,621,664,93.5,133,186,71.5,0,0.6,0.8,-0.6,5,55,3,0,58,Matches
Gianluca Mancini,it ITA,DF,26-336,23.2,977,1207,80.9,18712,6875,372,409,91.0,470,530,88.7,123,234,52.6,2,1.2,0.9,0.8,12,76,9,3,62,Matches
Bryan Cristante,it ITA,MF,28-016,23.1,1001,1230,81.4,18512,5679,430,488,88.1,417,477,87.4,128,214,59.8,1,1.0,1.3,0.0,12,123,12,3,112,Matches
Chris Smalling,eng ENG,DF,33-117,24.7,865,1004,86.2,16470,5402,265,292,90.8,515,565,91.2,77,118,65.3,1,0.4,0.3,0.6,4,23,3,0,39,Matches
Lorenzo Pellegrini,it ITA,MF,26-273,19.5,589,786,74.9,10153,3072,278,323,86.1,200,247,81.0,82,163,50.3,5,5.1,4.2,-0.1,47,46,16,3,72,Matches
Tammy Abraham,eng ENG,FW,25-168,19.1,265,389,68.1,3857,945,156,200,78.0,78,126,61.9,19,26,73.1,3,2.9,1.9,0.1,26,12,11,1,39,Matches
Paulo Dybala,ar ARG,"MF,FW",29-124,15.4,496,645,76.9,8830,2261,256,292,87.7,149,189,78.8,73,111,65.8,6,5.7,3.5,0.3,41,39,15,1,53,Matches
Nicola Zalewski,pl POL,DF,21-055,15.0,570,764,74.6,9977,3128,271,318,85.2,217,273,79.5,67,130,51.5,1,1.0,1.7,0.0,7,33,18,5,56,Matches
Nemanja Matić,rs SRB,MF,34-230,15.5,836,979,85.4,14710,4365,377,401,94.0,334,384,87.0,94,141,66.7,1,1.6,1.2,-0.6,15,98,12,2,95,Matches
Leonardo Spinazzola,it ITA,DF,29-359,12.5,508,668,76.0,8865,2920,235,267,88.0,215,274,78.5,48,91,52.7,3,1.3,1.2,1.7,14,21,20,8,39,Matches
Nicolò Zaniolo,it ITA,"MF,FW",23-260,9.9,125,196,63.8,2173,488,63,85,74.1,46,67,68.7,15,26,57.7,0,0.9,0.6,-0.9,8,10,7,1,19,Matches
Zeki Çelik,tr TUR,DF,26-030,11.3,467,616,75.8,7324,3160,247,279,88.5,168,213,78.9,35,74,47.3,0,1.3,0.9,-1.3,13,32,15,3,44,Matches
Rick Karsdorp,nl NED,DF,28-036,7.9,295,380,77.6,5109,1611,134,153,87.6,131,155,84.5,27,53,50.9,0,1.2,1.1,-1.2,6,13,11,1,24,Matches
Stephan El Shaarawy,it ITA,"DF,MF",30-143,10.1,433,532,81.4,6832,1893,236,261,90.4,157,194,80.9,29,45,64.4,1,0.8,0.8,0.2,14,22,12,1,39,Matches
Mohamed Camara,gn GUI,MF,26-019,4.6,156,205,76.1,2606,529,74,85,87.1,69,84,82.1,11,20,55.0,0,0.3,0.2,-0.3,2,18,2,1,20,Matches
Marash Kumbulla,al ALB,DF,23-039,2.7,156,178,87.6,2825,766,65,67,97.0,79,83,95.2,9,22,40.9,0,0.1,0.0,-0.1,1,3,0,0,8,Matches
Andrea Belotti,it ITA,FW,29-089,6.1,96,144,66.7,1271,228,54,70,77.1,24,37,64.9,5,6,83.3,0,0.7,0.2,-0.7,8,4,2,0,5,Matches
Edoardo Bove,it ITA,MF,20-307,3.7,95,117,81.2,1439,221,50,60,83.3,35,41,85.4,7,9,77.8,0,0.1,0.1,-0.1,1,2,1,0,7,Matches
Georginio Wijnaldum,nl NED,MF,32-128,3.1,82,97,84.5,1081,200,51,58,87.9,24,28,85.7,3,4,75.0,0,0.1,0.1,-0.1,2,4,2,0,7,Matches
Cristian Volpato,it ITA,MF,19-124,2.3,73,94,77.7,1296,387,34,38,89.5,27,33,81.8,11,18,61.1,1,1.2,0.3,-0.2,4,8,5,2,17,Matches
Benjamin Tahirovic,ba BIH,MF,20-016,1.5,57,65,87.7,1078,184,23,25,92.0,24,27,88.9,9,10,90.0,0,0.1,0.0,-0.1,3,3,1,1,1,Matches
Eldor Shomurodov,uz UZB,FW,27-263,1.3,25,33,75.8,371,69,15,19,78.9,9,11,81.8,1,1,100.0,0,0.0,0.0,0.0,0,0,1,0,4,Matches
Ola Solbakken,no NOR,"MF,FW",24-193,1.2,30,44,68.2,643,162,8,13,61.5,15,19,78.9,6,10,60.0,0,0.0,0.2,0.0,0,4,2,1,6,Matches
Matías Viña,uy URU,DF,25-130,0.6,22,30,73.3,392,68,8,10,80.0,11,16,68.8,2,3,66.7,0,0.1,0.0,-0.1,1,3,0,0,2,Matches
Jordan Majchrzak,pl POL,FW,18-162,0.2,3,4,75.0,27,15,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Diego Llorente,es ESP,DF,29-215,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.2,26.0,9943,12448,79.9,181186,62217,4250,4809,88.4,4269,4975,85.8,1187,2037,58.3,25,27.4,21.8,-2.4,246,658,180,37,828,
Opponent Total,,,27.2,26.0,10172,12716,80.0,178528,63486,4572,5190,88.1,4290,4991,86.0,1017,1854,54.9,17,14.0,12.9,3.0,217,761,141,43,948,
