Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Rui Patrício,pt POR,GK,35-032,26.0,2,0.08,0,1,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Roger Ibanez,br BRA,DF,24-116,25.0,22,0.88,13,1,0,5,2,1,2,0.08,1,0,0,1,0,0,Matches
Gianluca Mancini,it ITA,DF,26-336,23.2,27,1.16,22,1,0,3,1,0,3,0.13,2,0,0,0,1,0,Matches
Bryan Cristante,it ITA,MF,28-016,23.1,32,1.38,31,0,0,1,0,0,4,0.17,4,0,0,0,0,0,Matches
Chris Smalling,eng ENG,DF,33-117,24.7,10,0.4,9,1,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Lorenzo Pellegrini,it ITA,MF,26-273,19.5,84,4.3,44,29,3,4,3,1,9,0.46,2,6,0,1,0,0,Matches
Tammy Abraham,eng ENG,FW,25-168,19.1,56,2.93,36,0,4,10,6,0,9,0.47,4,0,1,3,1,0,Matches
Paulo Dybala,ar ARG,"MF,FW",29-124,15.4,76,4.94,41,21,1,6,7,0,8,0.52,4,2,0,1,1,0,Matches
Nicola Zalewski,pl POL,DF,21-055,15.0,35,2.32,23,5,4,2,0,1,5,0.33,4,1,0,0,0,0,Matches
Nemanja Matić,rs SRB,MF,34-230,15.5,34,2.2,31,1,1,1,0,0,5,0.32,3,0,1,1,0,0,Matches
Leonardo Spinazzola,it ITA,DF,29-359,12.5,33,2.65,25,2,3,0,3,0,5,0.4,4,0,1,0,0,0,Matches
Nicolò Zaniolo,it ITA,"MF,FW",23-260,9.9,27,2.73,19,0,1,4,3,0,1,0.1,1,0,0,0,0,0,Matches
Zeki Çelik,tr TUR,DF,26-030,11.3,29,2.58,23,3,0,1,1,1,2,0.18,2,0,0,0,0,0,Matches
Rick Karsdorp,nl NED,DF,28-036,7.9,16,2.03,13,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Stephan El Shaarawy,it ITA,"DF,MF",30-143,10.1,34,3.36,22,5,5,2,0,0,4,0.39,3,0,1,0,0,0,Matches
Mohamed Camara,gn GUI,MF,26-019,4.6,10,2.18,4,0,0,1,1,4,0,0.0,0,0,0,0,0,0,Matches
Marash Kumbulla,al ALB,DF,23-039,2.7,2,0.73,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Andrea Belotti,it ITA,FW,29-089,6.1,10,1.65,8,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Edoardo Bove,it ITA,MF,20-307,3.7,6,1.63,5,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Georginio Wijnaldum,nl NED,MF,32-128,3.1,4,1.3,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cristian Volpato,it ITA,MF,19-124,2.3,6,2.63,5,1,0,0,0,0,1,0.44,1,0,0,0,0,0,Matches
Benjamin Tahirovic,ba BIH,MF,20-016,1.5,4,2.67,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Eldor Shomurodov,uz UZB,FW,27-263,1.3,2,1.51,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ola Solbakken,no NOR,"MF,FW",24-193,1.2,1,0.87,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matías Viña,uy URU,DF,25-130,0.6,4,6.55,3,0,1,0,0,0,1,1.64,1,0,0,0,0,0,Matches
Jordan Majchrzak,pl POL,FW,18-162,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego Llorente,es ESP,DF,29-215,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,28.2,26.0,566,21.77,388,75,24,41,28,10,60,2.31,37,9,4,7,3,0,
Opponent Total,,,27.2,26.0,502,19.31,362,51,23,25,37,4,40,1.54,29,1,1,6,3,0,
