Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Rui Patrício,pt POR,GK,35-032,26.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Roger Ibanez,br BRA,DF,24-116,25.0,3,19,6,31.6,0.76,0.24,0.16,0.5,12.8,0,0,0,2.1,2.1,0.11,0.9,0.9,Matches
Gianluca Mancini,it ITA,DF,26-336,23.2,1,15,3,20.0,0.65,0.13,0.07,0.33,13.8,0,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
Bryan Cristante,it ITA,MF,28-016,23.1,1,18,3,16.7,0.78,0.13,0.06,0.33,19.1,0,0,0,1.1,1.1,0.06,-0.1,-0.1,Matches
Chris Smalling,eng ENG,DF,33-117,24.7,3,12,3,25.0,0.49,0.12,0.25,1.0,7.9,0,0,0,1.2,1.2,0.1,1.8,1.8,Matches
Lorenzo Pellegrini,it ITA,MF,26-273,19.5,2,37,10,27.0,1.9,0.51,0.0,0.0,22.0,3,2,3,5.3,3.0,0.08,-3.3,-3.0,Matches
Tammy Abraham,eng ENG,FW,25-168,19.1,6,49,23,46.9,2.57,1.2,0.12,0.26,11.6,0,0,0,9.5,9.5,0.19,-3.5,-3.5,Matches
Paulo Dybala,ar ARG,"MF,FW",29-124,15.4,9,45,17,37.8,2.92,1.1,0.16,0.41,19.7,3,2,2,6.2,4.6,0.1,2.8,2.4,Matches
Nicola Zalewski,pl POL,DF,21-055,15.0,1,15,5,33.3,1.0,0.33,0.07,0.2,21.5,0,0,0,0.8,0.8,0.06,0.2,0.2,Matches
Nemanja Matić,rs SRB,MF,34-230,15.5,1,8,3,37.5,0.52,0.19,0.13,0.33,17.2,0,0,0,0.7,0.7,0.09,0.3,0.3,Matches
Leonardo Spinazzola,it ITA,DF,29-359,12.5,1,7,4,57.1,0.56,0.32,0.14,0.25,19.0,0,0,0,0.9,0.9,0.12,0.1,0.1,Matches
Nicolò Zaniolo,it ITA,"MF,FW",23-260,9.9,1,28,7,25.0,2.83,0.71,0.04,0.14,17.2,0,0,0,2.9,2.9,0.1,-1.9,-1.9,Matches
Zeki Çelik,tr TUR,DF,26-030,11.3,0,4,1,25.0,0.36,0.09,0.0,0.0,14.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Rick Karsdorp,nl NED,DF,28-036,7.9,0,2,0,0.0,0.25,0.0,0.0,,19.4,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
Stephan El Shaarawy,it ITA,"DF,MF",30-143,10.1,3,22,11,50.0,2.17,1.08,0.14,0.27,19.1,0,0,0,3.3,3.3,0.15,-0.3,-0.3,Matches
Mohamed Camara,gn GUI,MF,26-019,4.6,0,7,1,14.3,1.53,0.22,0.0,0.0,23.3,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Marash Kumbulla,al ALB,DF,23-039,2.7,0,1,0,0.0,0.37,0.0,0.0,,13.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Andrea Belotti,it ITA,FW,29-089,6.1,0,9,5,55.6,1.48,0.82,0.0,0.0,13.3,0,0,1,2.2,1.4,0.16,-2.2,-1.4,Matches
Edoardo Bove,it ITA,MF,20-307,3.7,0,5,1,20.0,1.36,0.27,0.0,0.0,14.8,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
Georginio Wijnaldum,nl NED,MF,32-128,3.1,1,8,2,25.0,2.6,0.65,0.13,0.5,13.2,0,0,0,1.1,1.1,0.14,-0.1,-0.1,Matches
Cristian Volpato,it ITA,MF,19-124,2.3,1,4,1,25.0,1.76,0.44,0.25,1.0,15.7,0,0,0,0.4,0.4,0.09,0.6,0.6,Matches
Benjamin Tahirovic,ba BIH,MF,20-016,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Eldor Shomurodov,uz UZB,FW,27-263,1.3,0,6,3,50.0,4.54,2.27,0.0,0.0,19.8,0,0,0,0.6,0.6,0.1,-0.6,-0.6,Matches
Ola Solbakken,no NOR,"MF,FW",24-193,1.2,1,4,1,25.0,3.46,0.87,0.25,1.0,18.4,1,0,0,0.3,0.3,0.08,0.7,0.7,Matches
Matías Viña,uy URU,DF,25-130,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jordan Majchrzak,pl POL,FW,18-162,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diego Llorente,es ESP,DF,29-215,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.2,26.0,35,325,110,33.8,12.5,4.23,0.1,0.28,16.9,8,4,6,40.3,35.8,0.11,-5.3,-4.8,
Opponent Total,,,27.2,26.0,24,280,79,28.2,10.77,3.04,0.08,0.28,20.3,20,2,2,21.5,19.9,0.07,2.5,2.1,
