Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Nick Pope,eng ENG,GK,30-352,27.2,20,1,0,6,0,21.2,0.25,1.2,0.05,95,292,32.5,537,177,33.3,32.9,158,71.5,51.7,342,25,7.3,52,1.91,18.0,Matches
Martin Dúbravka,sk SVK,GK,34-081,0.7,0,0,0,0,0,1.1,0.21,1.1,1.44,3,5,60.0,16,7,12.5,21.3,6,50.0,40.7,13,1,7.7,0,0.0,14.8,Matches
Squad Total,,,28.1,28.0,20,1,0,6,0,22.3,0.25,2.3,0.08,98,297,33.0,553,184,32.7,32.5,164,70.7,51.3,355,26,7.3,52,1.86,17.9,
Opponent Total,,,27.7,28.0,46,4,1,6,1,47.3,0.32,2.3,0.08,153,519,29.5,792,161,46.5,37.9,212,71.2,50.4,427,42,9.8,37,1.32,14.5,
