Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Kieran Trippier,eng ENG,DF,32-199,27.4,1403,1976,71.0,26843,11914,606,694,87.3,534,707,75.5,235,478,49.2,6,8.6,8.6,-2.6,80,121,72,23,179,Matches
Nick Pope,eng ENG,GK,30-352,27.2,475,695,68.3,13065,9009,97,97,100.0,217,223,97.3,156,369,42.3,0,0.0,0.0,0.0,1,10,0,0,1,Matches
Dan Burn,eng ENG,DF,30-332,26.5,1003,1275,78.7,16556,6225,489,557,87.8,424,525,80.8,71,136,52.2,0,1.2,1.1,-1.2,13,68,7,1,80,Matches
Fabian Schär,ch SUI,DF,31-107,25.8,1002,1331,75.3,20543,8124,335,395,84.8,519,613,84.7,141,292,48.3,1,1.9,1.6,-0.9,13,101,16,1,107,Matches
Sven Botman,nl NED,DF,23-084,24.7,1090,1266,86.1,22433,8283,322,366,88.0,617,675,91.4,138,195,70.8,0,1.0,1.0,-1.0,8,49,2,0,65,Matches
Sean Longstaff,eng ENG,MF,25-158,24.4,805,1009,79.8,13377,3851,398,460,86.5,313,363,86.2,71,117,60.7,3,2.9,2.4,0.1,19,71,18,4,108,Matches
Miguel Almirón,py PAR,FW,29-055,22.0,638,771,82.7,8703,2185,391,430,90.9,190,232,81.9,24,34,70.6,1,1.6,2.2,-0.6,18,37,25,2,106,Matches
Joe Willock,eng ENG,MF,23-229,21.3,598,735,81.4,9402,2364,332,376,88.3,200,234,85.5,47,71,66.2,4,4.1,3.0,-0.1,25,67,24,7,92,Matches
Joelinton,br BRA,"MF,FW",26-235,21.8,756,919,82.3,11006,2971,431,493,87.4,243,273,89.0,43,54,79.6,1,1.9,1.7,-0.9,20,61,16,3,94,Matches
Bruno Guimarães,br BRA,MF,25-141,20.5,888,1077,82.5,15273,4352,428,478,89.5,338,397,85.1,94,134,70.1,4,2.3,2.0,1.7,22,89,31,1,136,Matches
Callum Wilson,eng ENG,FW,31-038,14.6,121,173,69.9,1480,252,80,103,77.7,27,34,79.4,3,7,42.9,3,1.6,1.6,1.4,14,8,5,0,16,Matches
Allan Saint-Maximin,fr FRA,FW,26-025,11.1,273,393,69.5,4441,1340,144,183,78.7,95,139,68.3,25,35,71.4,5,3.8,2.5,1.2,25,20,31,4,58,Matches
Jacob Murphy,eng ENG,FW,28-041,9.9,211,319,66.1,3289,881,122,151,80.8,70,101,69.3,12,29,41.4,2,2.4,2.4,-0.4,16,15,22,4,47,Matches
Alexander Isak,se SWE,FW,23-197,8.1,108,149,72.5,1551,353,61,84,72.6,30,38,78.9,8,8,100.0,0,0.9,0.5,-0.9,11,12,4,0,17,Matches
Chris Wood,nz NZL,FW,31-120,5.0,66,106,62.3,786,149,40,67,59.7,16,25,64.0,4,5,80.0,0,0.3,0.3,-0.3,3,3,1,0,4,Matches
Matt Targett,eng ENG,DF,27-200,4.8,229,296,77.4,3714,1567,116,132,87.9,97,110,88.2,13,44,29.5,0,0.3,0.6,-0.3,7,17,5,0,32,Matches
Ryan Fraser,sct SCO,FW,29-041,3.5,85,122,69.7,1228,289,50,59,84.7,28,41,68.3,3,8,37.5,0,0.4,0.3,-0.4,5,4,4,1,9,Matches
Jamaal Lascelles,eng ENG,DF,29-146,2.2,65,79,82.3,1219,511,24,29,82.8,32,36,88.9,7,11,63.6,0,0.0,0.0,0.0,0,3,0,0,3,Matches
Anthony Gordon,eng ENG,"FW,MF",22-041,2.4,77,93,82.8,953,228,57,62,91.9,15,17,88.2,3,6,50.0,0,0.7,0.5,-0.7,4,8,1,0,5,Matches
Elliot Anderson,sct SCO,"FW,MF",20-151,2.2,71,96,74.0,1036,342,38,46,82.6,25,30,83.3,3,5,60.0,0,0.7,0.9,-0.7,5,8,2,0,10,Matches
Martin Dúbravka,sk SVK,GK,34-081,0.7,19,22,86.4,418,293,9,9,100.0,4,4,100.0,5,8,62.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Matt Ritchie,sct SCO,"FW,MF",33-208,0.4,21,27,77.8,285,59,14,14,100.0,4,6,66.7,2,3,66.7,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
Jonjo Shelvey,eng ENG,MF,31-038,0.4,19,26,73.1,442,176,5,6,83.3,8,10,80.0,4,8,50.0,0,0.0,0.0,0.0,0,4,0,0,3,Matches
Javier Manquillo,es ESP,DF,28-336,0.2,6,9,66.7,95,45,4,5,80.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Jamal Lewis,nir NIR,DF,25-071,0.1,10,12,83.3,163,71,2,2,100.0,7,8,87.5,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Emil Krafth,se SWE,DF,28-247,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.1,28.0,10039,12976,77.4,178301,65834,4595,5298,86.7,4055,4844,83.7,1112,2057,54.1,30,36.1,33.0,-6.1,310,777,286,51,1174,
Opponent Total,,,27.7,28.0,9473,12441,76.1,169096,61627,4351,4966,87.6,3921,4707,83.3,996,2079,47.9,16,20.4,21.1,-4.4,220,761,170,45,946,
