Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Kieran Trippier,eng ENG,DF,32-196,25.4,1,12,4,33.3,0.47,0.16,0.08,0.25,28.2,11,0,0,0.7,0.7,0.06,0.3,0.3,Matches
Nick Pope,eng ENG,GK,30-349,25.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dan Burn,eng ENG,DF,30-329,24.6,0,12,3,25.0,0.49,0.12,0.0,0.0,11.5,0,0,0,1.1,1.1,0.09,-1.1,-1.1,Matches
Fabian Schär,ch SUI,DF,31-104,23.8,1,36,10,27.8,1.51,0.42,0.03,0.1,14.1,2,0,0,3.2,3.2,0.09,-2.2,-2.2,Matches
Miguel Almirón,py PAR,FW,29-052,22.0,11,50,17,34.0,2.28,0.77,0.22,0.65,16.7,0,0,0,6.1,6.1,0.12,4.9,4.9,Matches
Sven Botman,nl NED,DF,23-081,22.7,0,14,4,28.6,0.62,0.18,0.0,0.0,11.6,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches
Sean Longstaff,eng ENG,MF,25-155,22.4,1,23,6,26.1,1.03,0.27,0.04,0.17,16.4,0,0,0,2.6,2.6,0.11,-1.6,-1.6,Matches
Joe Willock,eng ENG,MF,23-226,20.1,2,37,11,29.7,1.84,0.55,0.05,0.18,17.3,0,0,0,3.8,3.8,0.1,-1.8,-1.8,Matches
Joelinton,br BRA,"MF,FW",26-232,20.6,2,33,12,36.4,1.61,0.58,0.06,0.17,14.6,0,0,0,3.4,3.4,0.1,-1.4,-1.4,Matches
Bruno Guimarães,br BRA,MF,25-138,18.5,3,17,6,35.3,0.92,0.32,0.18,0.5,20.0,0,0,0,1.4,1.4,0.08,1.6,1.6,Matches
Callum Wilson,eng ENG,FW,31-035,13.8,7,43,18,41.9,3.12,1.31,0.14,0.33,12.2,0,1,1,8.5,7.7,0.18,-1.5,-1.7,Matches
Allan Saint-Maximin,fr FRA,FW,26-022,9.6,1,22,7,31.8,2.28,0.73,0.05,0.14,17.3,0,0,0,1.3,1.3,0.06,-0.3,-0.3,Matches
Jacob Murphy,eng ENG,FW,28-038,8.5,1,16,6,37.5,1.88,0.71,0.06,0.17,17.6,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
Alexander Isak,se SWE,FW,23-194,6.9,6,22,12,54.5,3.18,1.73,0.18,0.33,13.8,0,2,2,5.5,4.0,0.18,0.5,0.0,Matches
Chris Wood,nz NZL,FW,31-117,5.0,2,8,3,37.5,1.61,0.61,0.13,0.33,14.7,0,1,1,1.8,1.0,0.13,0.2,0.0,Matches
Matt Targett,eng ENG,DF,27-197,4.8,0,1,0,0.0,0.21,0.0,0.0,,25.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Ryan Fraser,sct SCO,FW,29-038,3.5,0,6,1,16.7,1.73,0.29,0.0,0.0,16.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Jamaal Lascelles,eng ENG,DF,29-143,2.2,0,1,0,0.0,0.46,0.0,0.0,,8.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Elliot Anderson,sct SCO,"FW,MF",20-148,2.1,0,6,2,33.3,2.87,0.96,0.0,0.0,12.9,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
Anthony Gordon,eng ENG,"FW,MF",22-038,1.8,0,3,0,0.0,1.64,0.0,0.0,,17.0,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
Martin Dúbravka,sk SVK,GK,34-078,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matt Ritchie,sct SCO,"FW,MF",33-205,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jonjo Shelvey,eng ENG,MF,31-035,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Javier Manquillo,es ESP,DF,28-333,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jamal Lewis,nir NIR,DF,25-068,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Emil Krafth,se SWE,DF,28-244,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.1,26.0,38,362,122,33.7,13.92,4.69,0.09,0.28,15.7,13,4,4,41.7,38.7,0.11,-3.7,-4.7,
Opponent Total,,,27.7,26.0,19,266,83,31.2,10.23,3.19,0.07,0.22,17.6,10,1,2,24.9,23.3,0.09,-5.9,-5.3,
