Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Kieran Trippier,eng ENG,DF,32-199,28,2463.0,88.0,97.7,27.4,28,88.0,23,0,,0,1.89,43.0,18.0,25.0,0.91,-0.67,47.5,24.6,22.9,0.84,1.73,Matches
Nick Pope,eng ENG,GK,30-352,28,2451.0,88.0,97.3,27.2,28,88.0,27,0,,0,1.89,46.0,20.0,26.0,0.95,0.95,46.7,25.1,21.6,0.79,-0.24,Matches
Dan Burn,eng ENG,DF,30-332,28,2384.0,85.0,94.6,26.5,27,88.0,21,1,12.0,0,1.89,44.0,19.0,25.0,0.94,0.28,45.3,24.2,21.1,0.8,-0.05,Matches
Fabian Schär,ch SUI,DF,31-107,26,2323.0,89.0,92.2,25.8,26,89.0,23,0,,1,2.04,45.0,15.0,30.0,1.16,2.99,46.8,22.5,24.3,0.94,1.83,Matches
Sven Botman,nl NED,DF,23-084,26,2227.0,86.0,88.4,24.7,25,89.0,23,1,1.0,2,2.0,42.0,17.0,25.0,1.01,0.7,43.3,23.6,19.7,0.8,-0.03,Matches
Sean Longstaff,eng ENG,MF,25-158,28,2197.0,78.0,87.2,24.4,24,89.0,22,4,17.0,0,1.89,40.0,15.0,25.0,1.02,0.75,43.3,22.3,21.0,0.86,0.46,Matches
Miguel Almirón,py PAR,FW,29-055,25,1978.0,79.0,78.5,22.0,24,81.0,5,1,23.0,0,1.76,32.0,16.0,16.0,0.73,-0.93,33.2,21.2,12.0,0.54,-1.18,Matches
Joe Willock,eng ENG,MF,23-229,27,1917.0,71.0,76.1,21.3,23,78.0,7,4,28.0,0,1.96,37.0,15.0,22.0,1.03,0.44,36.7,19.1,17.7,0.83,0.12,Matches
Joelinton,br BRA,"MF,FW",26-235,24,1963.0,82.0,77.9,21.8,22,87.0,20,2,24.0,1,1.71,30.0,15.0,15.0,0.69,-1.09,35.6,20.8,14.8,0.68,-0.54,Matches
Bruno Guimarães,br BRA,MF,25-141,22,1847.0,84.0,73.3,20.5,22,84.0,14,0,,0,2.23,39.0,12.0,27.0,1.32,1.45,36.3,16.7,19.7,0.96,0.59,Matches
