Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Mark Flekken,nl NED,GK,29-279,24.0,6,0.25,3,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matthias Ginter,de GER,DF,29-059,24.0,23,0.96,19,0,0,3,1,0,1,0.04,1,0,0,0,0,0,Matches
Christian Günter,de GER,"DF,MF",30-019,22.6,75,3.32,50,19,3,3,0,0,5,0.22,5,0,0,0,0,0,Matches
Nicolas Höfler,de GER,MF,33-010,22.4,30,1.34,23,1,0,2,2,2,8,0.36,5,0,0,2,1,0,Matches
Philipp Lienhart,at AUT,DF,26-251,22.3,16,0.72,13,0,1,2,0,0,2,0.09,2,0,0,0,0,0,Matches
Michael Gregoritsch,at AUT,FW,28-335,18.8,58,3.08,44,1,1,8,4,0,9,0.48,6,0,0,2,1,0,Matches
Ritsu Doan,jp JPN,"FW,MF",24-276,18.7,46,2.46,26,0,7,4,7,2,6,0.32,3,0,0,0,3,0,Matches
Vincenzo Grifo,it ITA,"FW,MF",29-346,17.9,97,5.44,64,21,1,7,1,3,11,0.62,3,5,0,2,1,0,Matches
Maximilian Eggestein,de GER,MF,26-101,19.3,32,1.66,28,0,1,0,3,0,5,0.26,4,0,0,0,1,0,Matches
Kiliann Sildillia,fr FRA,"DF,MF",20-307,18.3,23,1.25,12,7,1,1,2,0,5,0.27,2,1,1,1,0,0,Matches
Lukas Kübler,de GER,DF,30-201,12.3,9,0.73,7,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Höler,de GER,"FW,MF",28-252,8.0,15,1.88,8,0,2,3,2,0,1,0.13,1,0,0,0,0,0,Matches
Roland Sallai,hu HUN,"MF,FW",25-301,7.0,17,2.42,9,0,2,2,4,0,0,0.0,0,0,0,0,0,0,Matches
Daniel Kyereh,gh GHA,"MF,FW",27-011,6.2,10,1.6,9,0,0,0,1,0,1,0.16,1,0,0,0,0,0,Matches
Yannik Keitel,de GER,MF,23-032,5.0,8,1.62,8,0,0,0,0,0,3,0.61,3,0,0,0,0,0,Matches
Jeong Woo-yeong,kr KOR,"MF,FW",23-180,6.8,18,2.65,15,0,0,1,2,0,4,0.59,3,0,0,0,1,0,Matches
Manuel Gulde,de GER,DF,32-035,2.6,2,0.76,2,0,0,0,0,0,1,0.38,1,0,0,0,0,0,Matches
Kevin Schade,de GER,"FW,MF",21-112,2.0,1,0.49,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Nils Petersen,de GER,FW,34-103,2.4,3,1.25,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Noah Weißhaupt,de GER,"MF,FW",21-180,1.8,5,2.78,3,1,0,0,1,0,1,0.56,1,0,0,0,0,0,Matches
Robert Wagner,de GER,MF,19-248,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Hugo Siquet,be BEL,DF,20-253,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Keven Schlotterbeck,de GER,DF,25-325,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Merlin Röhl,de GER,MF,20-257,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.9,24.0,494,20.58,345,55,19,37,31,7,63,2.62,41,6,1,7,8,0,
Opponent Total,,,27.1,24.0,541,22.54,399,56,15,26,34,11,58,2.42,46,1,1,5,4,1,
