Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Isak Määttä,no NOR,DF,21-196,25,25,2063.0,22.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.2,0.2,1.9,2.1,59.0,66.0,83.0,0.0,0.04,0.04,0.0,0.04,0.01,0.08,0.09,0.01,0.09,Matches
Radinio Balker,nl NED,DF,24-212,23,23,2004.0,22.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.6,0.6,0.3,0.9,34.0,83.0,14.0,0.04,0.0,0.04,0.04,0.04,0.03,0.01,0.04,0.03,0.04,Matches
Michael Verrips,nl NED,GK,26-121,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ricardo Pepi,us USA,FW,20-084,21,20,1799.0,20.0,9.0,3.0,12.0,8.0,1.0,1.0,0.0,0.0,5.1,4.3,2.7,7.0,18.0,23.0,100.0,0.45,0.15,0.6,0.4,0.55,0.25,0.13,0.39,0.22,0.35,Matches
Tomáš Suslov,sk SVK,"MF,FW",20-300,22,18,1530.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.6,1.6,2.0,3.6,30.0,53.0,55.0,0.06,0.0,0.06,0.06,0.06,0.1,0.12,0.21,0.1,0.21,Matches
Laros Duarte,nl NED,MF,26-034,18,16,1388.0,15.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,1.7,13.0,67.0,20.0,0.06,0.06,0.13,0.06,0.13,0.04,0.07,0.11,0.04,0.11,Matches
Joey Pelupessy,nl NED,MF,29-323,17,14,1293.0,14.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.1,0.8,4.0,30.0,8.0,0.07,0.0,0.07,0.07,0.07,0.05,0.01,0.05,0.05,0.05,Matches
Neraysho Kasanwirjo,nl NED,"DF,MF",21-044,15,14,1229.0,13.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.6,0.7,27.0,53.0,33.0,0.0,0.07,0.07,0.0,0.07,0.01,0.04,0.05,0.01,0.05,Matches
Mike te Wierik,nl NED,DF,30-299,15,13,1186.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.0,0.3,8.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Ragnar Oratmangoen,nl NED,"MF,FW",25-072,18,12,1052.0,11.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.7,1.5,22.0,46.0,43.0,0.0,0.09,0.09,0.0,0.09,0.07,0.06,0.13,0.07,0.13,Matches
Thijmen Blokzijl,nl NED,DF,18-037,12,12,1040.0,11.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,16.0,43.0,1.0,0.0,0.09,0.09,0.0,0.09,0.02,0.03,0.05,0.02,0.05,Matches
Florian Krüger,de GER,"FW,MF",24-049,18,12,945.0,10.5,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,3.6,3.6,1.9,5.5,20.0,21.0,51.0,0.29,0.1,0.38,0.29,0.38,0.34,0.18,0.52,0.34,0.52,Matches
Liam van Gelderen,nl NED,"DF,MF",22-011,15,11,932.0,10.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.7,1.2,17.0,30.0,45.0,0.1,0.0,0.1,0.1,0.1,0.04,0.07,0.11,0.04,0.11,Matches
Johan Hove,no NOR,MF,22-208,10,10,851.0,9.5,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.1,1.1,1.2,2.3,7.0,52.0,39.0,0.21,0.21,0.42,0.21,0.42,0.12,0.13,0.25,0.12,0.25,Matches
Luciano Valente,it ITA,MF,19-181,16,8,713.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.4,1.4,13.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.17,0.13,0.17,Matches
Cyril Ngonge,be BEL,FW,22-312,12,8,655.0,7.3,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,2.3,2.3,2.0,4.3,23.0,25.0,53.0,0.41,0.27,0.69,0.41,0.69,0.31,0.28,0.59,0.31,0.59,Matches
Elvis Manu,nl NED,FW,29-233,7,7,509.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.1,0.9,17.0,11.0,44.0,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.15,0.14,0.15,Matches
Daleho Irandust,se SWE,FW,24-303,10,6,453.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.9,1.5,15.0,13.0,31.0,0.0,0.6,0.6,0.0,0.6,0.12,0.19,0.3,0.12,0.3,Matches
Damil Dankerlui,sr SUR,"DF,MF",26-222,16,5,649.0,7.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.0,1.3,17.0,26.0,30.0,0.0,0.14,0.14,0.0,0.14,0.05,0.13,0.18,0.05,0.18,Matches
Paulos Abraham,se SWE,"FW,MF",20-261,8,5,489.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.2,1.3,19.0,18.0,39.0,0.0,0.0,0.0,0.0,0.0,0.2,0.05,0.25,0.2,0.25,Matches
Mads Bech Sørensen,dk DEN,DF,24-086,5,5,449.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Peter Leeuwenburgh,nl NED,GK,29-011,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jørgen Strand Larsen,no NOR,FW,23-056,4,4,360.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.3,1.6,5.0,5.0,17.0,0.25,0.25,0.5,0.25,0.5,0.32,0.08,0.4,0.32,0.4,Matches
Ramon Lundqvist,se SWE,MF,25-328,13,4,341.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,3.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.26,0.12,0.26,Matches
Jetro Willems,nl NED,DF,29-004,4,3,251.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Thom van Bergen,nl NED,FW,19-087,7,2,293.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.2,0.7,3.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.17,0.06,0.22,0.17,0.22,Matches
Marin Šverko,hr CRO,DF,25-058,5,2,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Matěj Chaluš,cz CZE,"DF,FW",25-060,3,1,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,Matches
Jan de Boer,nl NED,GK,22-318,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aimar Sher,se SWE,"MF,FW",20-104,6,0,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.12,0.11,0.12,Matches
Yahya Kalley,se SWE,"DF,MF",22-014,5,0,130.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.02,0.03,Matches
Oliver Antman,fi FIN,"MF,FW",21-231,3,0,116.0,1.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.5,2.0,3.0,7.0,0.78,0.0,0.78,0.78,0.78,0.28,0.14,0.43,0.28,0.43,Matches
Nordin Musampa,nl NED,DF,21-172,2,0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Romano Postema,nl NED,"MF,FW",21-055,2,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.26,0.14,0.4,0.26,0.4,Matches
Patrick Joosten,nl NED,FW,26-354,1,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wessel Dammers,nl NED,"DF,FW",28-033,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jan Hoekstra,nl NED,GK,24-242,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Maxim Mariani,nl NED,DF,18-151,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Emmanuel Matuta,be BEL,MF,21-040,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jasper Meijster,nl NED,GK,18-090,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jorg Schreuders,nl NED,MF,18-206,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kian Slor,nl NED,FW,21-011,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,23.9,26,286,2340.0,26.0,24.0,18.0,42.0,23.0,1.0,1.0,37.0,2.0,24.4,23.6,19.5,43.2,409.0,807.0,801.0,0.92,0.69,1.62,0.88,1.58,0.94,0.75,1.69,0.91,1.66,
