Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Isak Määttä,no NOR,DF,21-196,25,2063.0,83.0,88.2,22.9,25,83.0,16,0,,0,0.68,24.0,44.0,-20.0,-0.87,1.4,22.0,39.3,-17.4,-0.76,0.42,Matches
Radinio Balker,nl NED,DF,24-212,23,2004.0,87.0,85.6,22.3,23,87.0,21,0,,0,0.74,21.0,41.0,-20.0,-0.9,0.98,21.3,36.6,-15.3,-0.69,0.84,Matches
Michael Verrips,nl NED,GK,26-121,21,1890.0,90.0,80.8,21.0,21,90.0,21,0,,0,0.62,18.0,42.0,-24.0,-1.14,-0.54,18.7,34.9,-16.3,-0.77,0.17,Matches
Ricardo Pepi,us USA,FW,20-084,21,1799.0,86.0,76.9,20.0,20,88.0,16,1,45.0,0,0.57,20.0,37.0,-17.0,-0.85,0.81,19.5,34.2,-14.7,-0.74,0.31,Matches
Tomáš Suslov,sk SVK,"MF,FW",20-300,22,1530.0,70.0,65.4,17.0,18,77.0,10,4,35.0,0,0.59,17.0,32.0,-15.0,-0.88,0.45,16.3,27.1,-10.8,-0.63,0.5,Matches
Laros Duarte,nl NED,MF,26-034,18,1388.0,77.0,59.3,15.4,16,84.0,11,2,24.0,0,0.83,17.0,31.0,-14.0,-0.91,0.32,14.4,27.5,-13.1,-0.85,-0.11,Matches
Joey Pelupessy,nl NED,MF,29-323,17,1293.0,76.0,55.3,14.4,14,87.0,11,3,25.0,9,0.76,13.0,35.0,-22.0,-1.53,-1.1,13.9,27.6,-13.7,-0.95,-0.33,Matches
Neraysho Kasanwirjo,nl NED,"DF,MF",21-044,15,1229.0,82.0,52.5,13.7,14,87.0,11,1,18.0,0,0.8,12.0,29.0,-17.0,-1.24,-0.43,11.5,25.6,-14.0,-1.03,-0.47,Matches
Mike te Wierik,nl NED,DF,30-299,15,1186.0,79.0,50.7,13.2,13,90.0,13,2,8.0,3,0.8,16.0,27.0,-11.0,-0.83,0.41,12.8,24.2,-11.4,-0.86,-0.11,Matches
Ragnar Oratmangoen,nl NED,"MF,FW",25-072,18,1052.0,58.0,45.0,11.7,12,74.0,4,6,28.0,7,0.67,12.0,27.0,-15.0,-1.28,-0.44,12.6,20.1,-7.5,-0.64,0.31,Matches
Thijmen Blokzijl,nl NED,DF,18-037,12,1040.0,87.0,44.4,11.6,12,87.0,9,0,,1,0.42,7.0,20.0,-13.0,-1.13,-0.16,9.8,18.6,-8.8,-0.76,0.08,Matches
Florian Krüger,de GER,"FW,MF",24-049,18,945.0,53.0,40.4,10.5,12,73.0,4,6,11.0,2,0.5,10.0,22.0,-12.0,-1.14,-0.18,10.7,19.7,-8.9,-0.85,-0.07,Matches
Liam van Gelderen,nl NED,"DF,MF",22-011,15,932.0,62.0,39.8,10.4,11,74.0,4,4,29.0,5,0.47,9.0,14.0,-5.0,-0.48,0.92,8.9,14.7,-5.8,-0.56,0.42,Matches
Johan Hove,no NOR,MF,22-208,10,851.0,85.0,36.4,9.5,10,85.0,8,0,,0,0.5,8.0,17.0,-9.0,-0.95,0.14,9.5,15.0,-5.5,-0.58,0.36,Matches
Luciano Valente,it ITA,MF,19-181,16,713.0,45.0,30.5,7.9,8,69.0,0,8,20.0,6,0.75,6.0,12.0,-6.0,-0.76,0.4,5.9,15.0,-9.1,-1.15,-0.49,Matches
Cyril Ngonge,be BEL,FW,22-312,12,655.0,55.0,28.0,7.3,8,74.0,2,4,16.0,0,0.75,9.0,12.0,-3.0,-0.41,0.87,7.3,11.6,-4.4,-0.6,0.29,Matches
Elvis Manu,nl NED,FW,29-233,7,509.0,73.0,21.8,5.7,7,73.0,1,0,,0,0.71,4.0,9.0,-5.0,-0.88,0.2,5.0,8.9,-3.9,-0.69,0.15,Matches
Daleho Irandust,se SWE,FW,24-303,10,453.0,45.0,19.4,5.0,6,64.0,1,4,17.0,8,0.9,7.0,6.0,1.0,0.2,1.53,5.6,7.1,-1.5,-0.3,0.63,Matches
