Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Anthony Lopes,pt POR,GK,32-187,22.3,24,4,2,5,0,25.7,0.26,1.7,0.08,82,213,38.5,526,94,32.7,32.6,139,29.5,31.6,254,15,5.9,14,0.63,13.1,Matches
Rémy Riou,fr FRA,GK,35-243,6.7,8,4,0,0,1,8.8,0.2,1.8,0.27,12,49,24.5,178,30,22.5,28.7,47,19.1,26.0,78,6,7.7,10,1.5,17.2,Matches
Squad Total,,,26.3,29.0,32,8,2,5,1,34.5,0.24,3.5,0.12,94,262,35.9,704,124,30.1,31.6,186,26.9,30.2,332,21,6.3,24,0.83,14.4,
Opponent Total,,,27.0,29.0,44,4,1,2,0,45.9,0.27,1.9,0.07,154,375,41.1,750,126,38.0,34.9,162,55.6,41.1,429,27,6.3,31,1.07,12.9,
