Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Nicolás Tagliafico,ar ARG,DF,30-200,25.7,1,16,5,31.3,0.62,0.19,0.06,0.2,15.7,0,0,0,1.6,1.6,0.1,-0.6,-0.6,Matches
Castello Lukeba,fr FRA,DF,20-092,24.2,1,8,4,50.0,0.33,0.17,0.13,0.25,10.9,0,0,0,0.6,0.6,0.08,0.4,0.4,Matches
Alexandre Lacazette,fr FRA,FW,31-295,22.8,17,70,35,50.0,3.07,1.54,0.19,0.37,14.5,5,4,4,14.4,11.3,0.16,2.6,1.7,Matches
Maxence Caqueret,fr FRA,MF,23-032,21.9,1,20,9,45.0,0.91,0.41,0.05,0.11,19.1,2,0,0,1.9,1.9,0.1,-0.9,-0.9,Matches
Anthony Lopes,pt POR,GK,32-169,21.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thiago Mendes,br BRA,"MF,DF",31-004,17.9,1,12,3,25.0,0.67,0.17,0.08,0.33,26.0,2,0,0,0.6,0.6,0.05,0.4,0.4,Matches
Johann Lepenant,fr FRA,MF,20-148,17.5,1,16,1,6.3,0.92,0.06,0.06,1.0,24.2,0,0,0,0.8,0.8,0.05,0.2,0.2,Matches
Malo Gusto,fr FRA,DF,19-304,16.0,0,6,2,33.3,0.37,0.12,0.0,0.0,22.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Corentin Tolisso,fr FRA,MF,28-228,14.5,0,12,5,41.7,0.83,0.34,0.0,0.0,22.3,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
Karl Toko Ekambi,cm CMR,"FW,MF",30-186,15.0,4,41,19,46.3,2.73,1.26,0.1,0.21,14.7,0,0,0,4.4,4.4,0.11,-0.4,-0.4,Matches
Sinaly Diomande,ci CIV,DF,21-344,14.4,0,6,1,16.7,0.42,0.07,0.0,0.0,10.8,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
Tetê,br BRA,"FW,MF",23-032,12.3,6,30,13,43.3,2.44,1.06,0.2,0.46,16.5,1,0,0,4.2,4.2,0.14,1.8,1.8,Matches
Rayan Cherki,fr FRA,"MF,FW",19-214,12.5,3,38,13,34.2,3.04,1.04,0.08,0.23,18.6,3,0,0,3.2,3.2,0.08,-0.2,-0.2,Matches
Dejan Lovren,hr CRO,DF,33-257,10.7,0,11,2,18.2,1.02,0.19,0.0,0.0,13.2,1,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
Moussa Dembélé,fr FRA,"FW,MF",26-250,9.3,3,27,12,44.4,2.89,1.28,0.11,0.25,13.4,0,0,0,3.7,3.7,0.14,-0.7,-0.7,Matches
Bradley Barcola,fr FRA,"FW,MF",20-198,8.6,3,18,7,38.9,2.08,0.81,0.17,0.43,13.2,0,0,0,2.2,2.2,0.12,0.8,0.8,Matches
Sael Kumbedi,fr FRA,DF,17-358,7.9,0,4,2,50.0,0.51,0.25,0.0,0.0,20.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Rémy Riou,fr FRA,GK,35-225,6.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Houssem Aouar,fr FRA,MF,24-262,4.9,1,11,4,36.4,2.22,0.81,0.09,0.25,16.0,0,0,0,1.1,1.1,0.1,-0.1,-0.1,Matches
Amin Sarr,se SWE,FW,22-008,4.6,1,4,3,75.0,0.87,0.66,0.25,0.33,11.9,0,0,0,1.2,1.2,0.29,-0.2,-0.2,Matches
Jérôme Boateng,de GER,DF,34-197,3.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Damien Da Silva,fr FRA,DF,34-306,3.8,0,2,0,0.0,0.53,0.0,0.0,,13.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Romain Faivre,fr FRA,MF,24-248,3.3,0,5,2,40.0,1.5,0.6,0.0,0.0,23.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Lucas Paquetá,br BRA,MF,25-204,1.8,0,5,1,20.0,2.83,0.57,0.0,0.0,15.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Jeff Reine-Adélaïde,fr FRA,MF,25-061,3.7,0,10,7,70.0,2.68,1.87,0.0,0.0,20.0,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
Henrique,br BRA,DF,28-328,1.5,0,1,0,0.0,0.69,0.0,0.0,,27.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Jefferson,br BRA,FW,23-079,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mohamed El Arouch,fr FRA,MF,18-347,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.3,28.0,43,373,150,40.2,13.32,5.36,0.1,0.26,16.6,14,4,4,43.3,40.2,0.11,-0.3,-1.2,
Opponent Total,,,26.9,28.0,31,293,96,32.8,10.46,3.43,0.08,0.24,17.2,13,8,8,36.1,30.0,0.11,-5.1,-7.0,
