Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
8,Reims,13,7,4,2,22,13,9,25,1.92,24.7,14.4,10.3,0.79,14,3,9,2,13,13,0,18,1.29,19.3,20.0,-0.7,-0.05
9,Lorient,14,7,3,4,21,15,6,24,1.71,19.3,17.3,2.0,0.14,13,5,4,4,19,21,-2,19,1.46,14.9,24.6,-9.7,-0.75
10,Lyon,14,6,5,3,20,11,9,23,1.64,24.2,16.1,8.1,0.58,14,5,3,6,23,21,2,18,1.29,19.1,20.0,-0.9,-0.06
11,Toulouse,15,6,4,5,25,23,2,22,1.47,23.7,20.8,2.9,0.19,13,4,1,8,18,25,-7,13,1.0,15.3,21.9,-6.6,-0.51
12,Clermont Foot,14,4,3,7,11,25,-14,15,1.07,15.5,22.9,-7.4,-0.53,13,5,4,4,15,13,2,19,1.46,13.4,21.2,-7.7,-0.6
