Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Sinaly Diomande,ci CIV,DF,21-359,16,1299.0,81.0,51.5,14.4,15,85.0,11,1,22.0,6,1.38,21.0,18.0,3.0,0.21,-0.38,21.4,20.9,0.5,0.03,-0.46,Matches
Tetê,br BRA,"FW,MF",23-047,17,1107.0,65.0,43.9,12.3,14,77.0,2,3,11.0,2,1.12,18.0,14.0,4.0,0.33,-0.12,18.1,15.4,2.6,0.21,-0.08,Matches
Rayan Cherki,fr FRA,"MF,FW",19-229,25,1124.0,45.0,44.6,12.5,12,77.0,4,13,16.0,3,1.4,18.0,9.0,9.0,0.72,0.59,20.6,14.4,6.1,0.49,0.42,Matches
Dejan Lovren,hr CRO,DF,33-272,11,966.0,88.0,38.3,10.7,11,88.0,9,0,,0,1.55,15.0,11.0,4.0,0.37,-0.03,16.1,14.6,1.6,0.15,-0.18,Matches
Moussa Dembélé,fr FRA,"FW,MF",26-265,21,841.0,40.0,33.4,9.3,8,72.0,3,13,20.0,4,1.33,11.0,11.0,0.0,0.0,-0.59,13.8,11.2,2.7,0.28,0.04,Matches
Bradley Barcola,fr FRA,"FW,MF",20-213,18,777.0,43.0,30.8,8.6,8,81.0,4,10,13.0,5,1.44,15.0,7.0,8.0,0.93,0.77,13.1,12.3,0.9,0.1,-0.23,Matches
Sael Kumbedi,fr FRA,DF,18-008,11,709.0,64.0,28.1,7.9,7,90.0,7,4,20.0,5,1.36,13.0,10.0,3.0,0.38,-0.02,11.2,12.2,-1.0,-0.13,-0.54,Matches
Rémy Riou,fr FRA,GK,35-240,7,601.0,86.0,23.8,6.7,6,90.0,6,1,61.0,21,1.86,11.0,8.0,3.0,0.45,0.07,11.1,8.6,2.5,0.38,0.16,Matches
Houssem Aouar,fr FRA,MF,24-277,11,445.0,40.0,17.7,4.9,6,57.0,0,5,20.0,6,1.64,6.0,6.0,0.0,0.0,-0.48,5.2,6.5,-1.3,-0.26,-0.63,Matches
Amin Sarr,se SWE,FW,22-023,8,412.0,52.0,16.3,4.6,4,73.0,1,4,30.0,0,1.63,9.0,8.0,1.0,0.22,-0.21,7.0,7.9,-0.8,-0.18,-0.52,Matches
Jérôme Boateng,de GER,DF,34-212,6,315.0,53.0,12.5,3.5,4,73.0,1,2,12.0,9,2.0,5.0,3.0,2.0,0.57,0.2,4.4,4.2,0.2,0.05,-0.24,Matches
Damien Da Silva,fr FRA,DF,34-321,7,338.0,48.0,13.4,3.8,3,75.0,2,4,28.0,11,1.71,6.0,6.0,0.0,0.0,-0.45,7.4,4.1,3.3,0.87,0.71,Matches
Romain Faivre,fr FRA,MF,24-263,10,300.0,30.0,11.9,3.3,3,67.0,1,7,14.0,5,1.6,9.0,5.0,4.0,1.2,0.92,7.6,3.5,4.1,1.22,1.09,Matches
Lucas Paquetá,br BRA,MF,25-219,2,159.0,80.0,6.3,1.8,2,80.0,0,0,,0,3.0,6.0,2.0,4.0,2.26,2.0,3.5,2.4,1.0,0.58,0.35,Matches
Jeff Reine-Adélaïde,fr FRA,MF,25-076,14,336.0,24.0,13.3,3.7,1,45.0,0,13,22.0,3,1.07,6.0,6.0,0.0,0.0,-0.45,6.7,5.6,1.1,0.3,0.05,Matches
Henrique,br BRA,DF,28-343,4,131.0,33.0,5.2,1.5,1,90.0,1,3,14.0,18,2.25,2.0,1.0,1.0,0.69,0.31,1.2,3.1,-1.9,-1.31,-1.65,Matches
Jefferson,br BRA,FW,23-094,2,57.0,29.0,2.3,0.6,0,,0,2,29.0,1,2.0,2.0,1.0,1.0,1.58,1.21,1.0,1.0,0.0,-0.04,-0.31,Matches
Mohamed El Arouch,fr FRA,MF,18-362,1,2.0,2.0,0.1,0.0,0,,0,1,2.0,5,3.0,1.0,0.0,1.0,45.0,44.64,0.6,0.0,0.6,50.45,50.21,Matches
Kayne Bonnevie,fr FRA,GK,21-255,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Djibrail Dib,fr FRA,MF,20-274,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Tino Kadewere,zw ZIM,FW,27-088,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Achraf Laaziri,ma MAR,DF,19-135,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Sekou Lega,fr FRA,FW,20-072,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Mamadou Sarr,fr FRA,DF,17-217,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Squad Total,,,26.3,28,2520.0,90.0,100.0,28.0,308,82.0,196,110,20.0,134,1.46,43.0,32.0,11.0,0.39,,43.3,36.1,7.2,0.26,,
Opponent Total,,,27.0,28,2520.0,90.0,100.0,28.0,308,82.0,196,110,20.0,133,1.25,32.0,43.0,-11.0,-0.39,,36.1,43.3,-7.2,-0.26,,
