Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Nicolás Tagliafico,ar ARG,DF,30-218,26.7,1321,1548,85.3,20222,6460,683,749,91.2,542,625,86.7,52,96,54.2,3,3.4,3.0,-0.4,18,99,30,6,131,Matches
Castello Lukeba,fr FRA,DF,20-110,25.2,1566,1739,90.1,28588,11211,584,619,94.3,862,921,93.6,99,153,64.7,0,0.3,0.7,-0.3,3,109,5,0,135,Matches
Alexandre Lacazette,fr FRA,FW,31-313,23.5,478,679,70.4,6893,1966,254,328,77.4,152,204,74.5,29,55,52.7,4,4.4,4.1,-0.4,36,47,30,1,81,Matches
Anthony Lopes,pt POR,GK,32-187,22.3,519,669,77.6,13741,9810,106,106,100.0,250,252,99.2,162,306,52.9,0,0.0,0.0,0.0,0,7,0,0,0,Matches
Maxence Caqueret,fr FRA,MF,23-050,22.2,1042,1252,83.2,16986,5069,510,580,87.9,419,470,89.1,78,130,60.0,5,3.7,3.9,1.3,37,150,23,5,139,Matches
Thiago Mendes,br BRA,"MF,DF",31-022,18.9,1194,1391,85.8,22160,8117,457,495,92.3,550,596,92.3,141,232,60.8,1,0.6,1.5,0.4,9,123,9,0,143,Matches
Johann Lepenant,fr FRA,MF,20-166,18.2,1000,1122,89.1,16954,3779,433,491,88.2,450,479,93.9,78,90,86.7,1,0.6,1.1,0.4,7,97,5,1,106,Matches
Malo Gusto,fr FRA,DF,19-322,16.0,1070,1312,81.6,17343,5600,553,619,89.3,418,500,83.6,75,123,61.0,1,3.0,3.6,-2.0,23,82,36,27,76,Matches
Corentin Tolisso,fr FRA,MF,28-246,14.9,1121,1273,88.1,19996,6151,487,533,91.4,464,514,90.3,132,163,81.0,1,2.9,3.4,-1.9,21,144,28,6,162,Matches
Sinaly Diomande,ci CIV,DF,21-362,15.4,878,1031,85.2,15372,5573,349,391,89.3,428,481,89.0,69,113,61.1,0,0.0,0.4,0.0,1,77,3,1,80,Matches
Karl Toko Ekambi,cm CMR,"FW,MF",30-204,15.0,493,617,79.9,7979,1331,260,313,83.1,181,213,85.0,36,48,75.0,2,3.0,3.1,-1.0,26,29,15,2,36,Matches
Tetê,br BRA,"FW,MF",23-050,12.3,378,499,75.8,5666,1276,203,234,86.8,138,180,76.7,18,49,36.7,2,1.3,2.3,0.7,10,25,18,3,52,Matches
Rayan Cherki,fr FRA,"MF,FW",19-232,13.2,525,704,74.6,8601,2347,289,338,85.5,163,213,76.5,57,114,50.0,4,5.0,5.8,-1.0,50,42,41,4,91,Matches
Dejan Lovren,hr CRO,DF,33-275,11.7,729,823,88.6,14372,4641,248,274,90.5,390,418,93.3,87,122,71.3,0,0.5,0.4,-0.5,2,55,0,0,49,Matches
Moussa Dembélé,fr FRA,"FW,MF",26-268,9.6,136,189,72.0,1735,359,70,97,72.2,45,59,76.3,3,6,50.0,0,0.3,0.5,-0.3,4,8,10,0,22,Matches
Bradley Barcola,fr FRA,"FW,MF",20-216,9.4,192,274,70.1,2382,664,132,169,78.1,44,65,67.7,3,8,37.5,3,1.9,1.4,1.1,14,13,13,2,26,Matches
Sael Kumbedi,fr FRA,DF,18-011,8.6,338,419,80.7,5011,1187,184,209,88.0,131,161,81.4,11,28,39.3,2,0.8,1.2,1.2,6,12,1,1,21,Matches
Rémy Riou,fr FRA,GK,35-243,6.7,179,225,79.6,3959,3001,43,45,95.6,102,105,97.1,32,73,43.8,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Houssem Aouar,fr FRA,MF,24-280,5.2,271,338,80.2,4333,968,145,163,89.0,91,114,79.8,24,36,66.7,1,0.3,0.5,0.7,5,34,4,0,33,Matches
Amin Sarr,se SWE,FW,22-026,4.8,80,109,73.4,1048,174,49,64,76.6,16,26,61.5,6,6,100.0,0,0.2,0.2,-0.2,2,5,3,0,7,Matches
Jérôme Boateng,de GER,DF,34-215,3.5,128,162,79.0,2804,1011,29,36,80.6,79,87,90.8,17,33,51.5,0,0.2,0.2,-0.2,1,7,2,0,6,Matches
Damien Da Silva,fr FRA,DF,34-324,3.8,217,254,85.4,4247,1562,66,75,88.0,122,138,88.4,25,35,71.4,0,0.0,0.1,0.0,0,14,2,0,18,Matches
Romain Faivre,fr FRA,MF,24-266,3.3,145,170,85.3,2183,685,84,92,91.3,43,49,87.8,10,18,55.6,1,0.3,0.6,0.7,6,17,3,1,24,Matches
Lucas Paquetá,br BRA,MF,25-222,1.8,110,126,87.3,1981,536,54,60,90.0,36,40,90.0,16,21,76.2,0,0.2,0.7,-0.2,3,14,3,1,8,Matches
Jeff Reine-Adélaïde,fr FRA,MF,25-079,3.7,285,329,86.6,4411,1005,149,164,90.9,110,124,88.7,15,25,60.0,0,0.9,0.7,-0.9,8,31,5,1,32,Matches
Henrique,br BRA,DF,28-346,1.5,72,84,85.7,1136,192,37,44,84.1,32,32,100.0,2,6,33.3,0,0.0,0.0,0.0,0,2,0,0,3,Matches
Jefferson,br BRA,FW,23-097,0.6,11,14,78.6,173,57,6,7,85.7,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,2,1,0,3,Matches
Mohamed El Arouch,fr FRA,MF,19-000,0.0,1,2,50.0,17,9,0,0,,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Squad Total,,,26.3,29.0,14479,17354,83.4,250293,84741,6464,7295,88.6,6262,7070,88.6,1278,2091,61.1,31,33.4,39.3,-2.4,292,1246,290,62,1486,
Opponent Total,,,27.0,29.0,9993,12768,78.3,174878,67847,4515,5309,85.0,3960,4716,84.0,1075,1907,56.4,18,25.1,21.8,-7.1,237,749,198,52,983,
