Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Emanuele Valeri,it ITA,DF,24-102,26,23,1985.0,22.1,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,3.2,4.7,83.0,70.0,114.0,0.09,0.09,0.18,0.09,0.18,0.07,0.14,0.21,0.07,0.21,Matches
Charles Pickel,ch SUI,MF,25-308,25,23,1873.0,20.8,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.3,1.3,1.0,2.3,10.0,87.0,44.0,0.05,0.0,0.05,0.05,0.05,0.06,0.05,0.11,0.06,0.11,Matches
Leonardo Sernicola,it ITA,DF,25-232,23,21,1782.0,19.8,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,1.2,2.2,47.0,50.0,78.0,0.05,0.05,0.1,0.05,0.1,0.05,0.06,0.11,0.05,0.11,Matches
David Okereke,ng NGA,"FW,MF",25-202,25,21,1779.0,19.8,5.0,0.0,5.0,4.0,1.0,1.0,4.0,0.0,4.2,3.4,1.0,4.4,41.0,64.0,116.0,0.25,0.0,0.25,0.2,0.2,0.21,0.05,0.26,0.17,0.22,Matches
Matteo Bianchetti,it ITA,DF,30-002,20,18,1693.0,18.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.3,1.0,6.0,38.0,3.0,0.05,0.0,0.05,0.05,0.05,0.04,0.02,0.05,0.04,0.05,Matches
Marco Carnesecchi,it ITA,GK,22-261,18,18,1620.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.01,0.01,0.0,0.01,Matches
Soualiho Meïté,fr FRA,MF,29-002,20,17,1387.0,15.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.3,0.6,15.0,54.0,16.0,0.0,0.06,0.06,0.0,0.06,0.02,0.02,0.04,0.02,0.04,Matches
Cyriel Dessers,ng NGA,FW,28-101,21,16,1334.0,14.8,5.0,0.0,5.0,5.0,0.0,1.0,3.0,0.0,6.2,5.4,1.3,6.7,15.0,23.0,94.0,0.34,0.0,0.34,0.34,0.34,0.42,0.08,0.5,0.36,0.45,Matches
Emanuel Aiwum,at AUT,DF,22-084,18,14,1299.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.4,0.6,18.0,40.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches
Luka Lochoshvili,ge GEO,DF,24-294,16,14,1197.0,13.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.0,1.3,14.0,61.0,4.0,0.0,0.08,0.08,0.0,0.08,0.02,0.08,0.1,0.02,0.1,Matches
Johan Vásquez,mx MEX,DF,24-148,15,11,1055.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,0.1,0.5,14.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Vlad Chiricheș,ro ROU,DF,33-125,11,10,726.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ionuț Radu,ro ROU,GK,25-295,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Luca Zanimacchia,it ITA,"MF,FW",24-243,15,9,746.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.2,1.2,0.8,2.0,22.0,26.0,70.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1,0.24,0.14,0.24,Matches
Alex Ferrari,it ITA,DF,28-261,10,9,682.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Frank Tsadjout,it ITA,"FW,MF",23-234,13,8,588.0,6.5,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2,1.2,6.0,9.0,34.0,0.31,0.15,0.46,0.31,0.46,0.15,0.04,0.18,0.15,0.18,Matches
Michele Castagnetti,it ITA,MF,33-082,16,7,758.0,8.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.4,1.8,9.0,66.0,7.0,0.0,0.12,0.12,0.0,0.12,0.04,0.17,0.21,0.04,0.21,Matches
Santiago Ascacíbar,ar ARG,MF,26-022,13,7,727.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4,0.8,1.0,41.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches
Marco Benassi,it ITA,MF,28-192,9,7,663.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.4,1.1,9.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.15,0.09,0.15,Matches
Gonzalo Escalante,ar ARG,MF,29-357,9,7,555.0,6.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.2,0.4,3.0,30.0,8.0,0.0,0.16,0.16,0.0,0.16,0.03,0.04,0.07,0.03,0.07,Matches
Paolo Ghiglione,it ITA,DF,26-045,11,6,534.0,5.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.5,0.6,4.0,18.0,30.0,0.0,0.17,0.17,0.0,0.17,0.02,0.09,0.1,0.02,0.1,Matches
Daniel Ciofani,it ITA,FW,37-231,24,5,632.0,7.0,5.0,0.0,5.0,3.0,2.0,3.0,0.0,0.0,4.3,1.8,0.5,2.3,5.0,5.0,25.0,0.71,0.0,0.71,0.43,0.43,0.61,0.07,0.68,0.25,0.32,Matches
Felix Afena-Gyan,gh GHA,"FW,MF",20-059,16,5,604.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3,1.3,0.1,1.5,18.0,6.0,44.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.22,0.2,0.22,Matches
Giacomo Quagliata,it ITA,DF,23-028,13,4,493.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,13.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,0.09,0.16,Matches
Cristian Buonaiuto,it ITA,"MF,FW",30-080,19,3,591.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.7,1.7,1.4,3.1,16.0,26.0,53.0,0.0,0.0,0.0,0.0,0.0,0.26,0.21,0.47,0.26,0.47,Matches
Jack Hendry,sct SCO,DF,27-316,4,2,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Pablo Galdames Millán,cl CHI,"MF,DF",26-079,4,2,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.13,0.03,0.13,Matches
Jaime Báez,uy URU,DF,27-328,2,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.24,0.12,0.24,Matches
Samuel Di Carmine,it ITA,"FW,MF",34-171,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,Matches
Tommaso Milanese,it ITA,MF,20-231,2,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,0.0,0.63,Matches
Christian Acella,it ITA,MF,20-255,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dorian Ciężkowski,pl POL,GK,21-362,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Maissa Ndiaye,sn SEN,DF,21-050,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luca Ravanelli,it ITA,DF,26-062,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gianluca Saro,it ITA,GK,22-267,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mouhamadou Sarr,sn SEN,GK,26-073,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.6,27,297,2430.0,27.0,22.0,10.0,32.0,19.0,3.0,5.0,64.0,1.0,27.6,23.7,17.3,40.9,381.0,843.0,839.0,0.81,0.37,1.19,0.7,1.07,1.02,0.64,1.66,0.88,1.52,
Opponent Total,,,27.2,27,297,2430.0,27.0,48.0,31.0,79.0,43.0,5.0,5.0,50.0,0.0,47.5,43.6,34.3,77.9,515.0,1127.0,1120.0,1.78,1.15,2.93,1.59,2.74,1.76,1.27,3.03,1.62,2.89,
