Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Filipe Relvas,pt POR,DF,23-195,25,25,2240.0,24.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.6,2.6,12.0,89.0,13.0,0.0,0.04,0.04,0.0,0.04,0.08,0.02,0.1,0.08,0.1,Matches
Fahd Moufi,ma MAR,DF,26-333,23,23,1951.0,21.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.2,3.1,44.0,56.0,127.0,0.05,0.05,0.09,0.05,0.09,0.04,0.1,0.14,0.04,0.14,Matches
Kosuke Nakamura,jp JPN,GK,28-035,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedrão,br BRA,DF,25-335,21,21,1886.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.8,1.8,0.7,2.5,19.0,86.0,20.0,0.05,0.0,0.05,0.05,0.05,0.09,0.03,0.12,0.09,0.12,Matches
Moustapha Seck,sn SEN,DF,27-039,21,21,1750.0,19.4,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3,0.3,2.3,2.7,45.0,53.0,98.0,0.0,0.05,0.05,0.0,0.05,0.02,0.12,0.14,0.02,0.14,Matches
Welinton Júnior,br BRA,"FW,MF",29-299,17,17,1505.0,16.7,4.0,0.0,4.0,3.0,1.0,2.0,7.0,0.0,7.1,5.6,1.6,7.1,28.0,34.0,110.0,0.24,0.0,0.24,0.18,0.18,0.43,0.09,0.52,0.33,0.43,Matches
Paulo Estrela Moreira,pt POR,MF,24-042,20,16,1253.0,13.9,2.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,1.9,0.3,2.5,2.8,4.0,73.0,6.0,0.14,0.07,0.22,0.07,0.14,0.13,0.18,0.31,0.02,0.2,Matches
Lamine Diaby,fr FRA,"MF,DF",26-212,20,13,1198.0,13.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.1,1.1,0.4,1.5,10.0,46.0,12.0,0.08,0.0,0.08,0.08,0.08,0.08,0.03,0.11,0.08,0.11,Matches
Yago Cariello,br BRA,FW,23-250,18,13,1118.0,12.4,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,5.0,5.0,0.8,5.8,12.0,8.0,53.0,0.16,0.0,0.16,0.16,0.16,0.4,0.06,0.47,0.4,0.47,Matches
Zié Mohamed Ouattara,ci CIV,"FW,MF",23-084,19,12,1091.0,12.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.6,0.6,1.2,1.9,30.0,42.0,55.0,0.08,0.0,0.08,0.08,0.08,0.05,0.1,0.15,0.05,0.15,Matches
Luquinha,br BRA,"MF,FW",22-182,17,11,1170.0,13.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.9,1.1,1.8,3.0,20.0,68.0,61.0,0.15,0.08,0.23,0.08,0.15,0.15,0.14,0.29,0.09,0.23,Matches
Pedro Sá,pt POR,MF,29-123,12,11,731.0,8.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.4,0.5,1.0,32.0,7.0,0.0,0.12,0.12,0.0,0.12,0.01,0.05,0.06,0.01,0.06,Matches
Bryan Róchez,hn HON,FW,28-092,15,7,714.0,7.9,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,3.7,2.9,0.8,3.7,6.0,11.0,34.0,0.0,0.25,0.25,0.0,0.25,0.47,0.1,0.57,0.37,0.47,Matches
